success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,choice_confirmation,,html-keyboard-response,124,305716,0.0-81.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,15,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,explain_trial,,survey-text,125,310353,0.0-81.0-5.0-0.0,0,0,0TZUd,,4633,"{""Q0"":""more details""}",,,,,,15,51,53,,,,,,,,,,,"{""Q0"":""more details""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,126,311362,0.0-82.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,127,312522,0.0-82.0-1.0,0,0,0TZUd,,1155,,,68,,,,16,36,52,0,-1,34,38,Gustb1.jpg,Dekoa1.jpg,2,1,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,128,313026,0.0-82.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,16,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,129,314041,0.0-83.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,130,314911,0.0-83.0-1.0,0,0,0TZUd,,865,,,68,,,,17,21,22,0,-1,58,38,Kupkc1.jpg,Klina1.jpg,2,1,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,131,315424,0.0-83.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,17,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,132,316441,0.0-84.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,133,317845,0.0-84.0-1.0,0,0,0TZUd,,1399,,,75,,,,18,30,39,0,-1,37,35,Kraa1n.jpg,Kupb1n.jpg,2,0,39,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,134,318358,0.0-84.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,18,30,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,135,319372,0.0-85.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,136,320226,0.0-85.0-1.0,0,0,0TZUd,,849,,,75,,,,19,40,61,0,1,36,56,Vinc1n.jpg,Grigb1.jpg,2,0,61,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,137,320740,0.0-85.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,19,40,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,138,321758,0.0-86.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,139,322916,0.0-86.0-1.0,0,0,0TZUd,,1154,,,68,,,,20,57,25,0,-1,36,40,Lassa1.jpg,Dekob1.jpg,2,1,57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,140,323424,0.0-86.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,20,57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,141,324439,0.0-87.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,142,325444,0.0-87.0-1.0,0,0,0TZUd,,1000,,,68,,,,21,59,58,1,1,42,40,Macka1.jpg,Klinc1.jpg,2,1,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,143,325957,0.0-87.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,21,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,explain_trial,,survey-text,144,335167,0.0-87.0-5.0-0.0,0,0,0TZUd,,9206,"{""Q0"":""it looks more professional\n""}",,,,,,21,59,58,,,,,,,,,,,"{""Q0"":""it looks more professional\n""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,145,336171,0.0-88.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,146,337114,0.0-88.0-1.0,0,0,0TZUd,,938,,,75,,,,22,67,3,1,1,37,56,Picab1.jpg,Klib1n.jpg,2,0,3,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,147,337622,0.0-88.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,22,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,explain_trial,,survey-text,148,345519,0.0-88.0-5.0-0.0,0,0,0TZUd,,7894,"{""Q0"":""I prefer still lifes""}",,,,,,22,67,3,,,,,,,,,,,"{""Q0"":""I prefer still lifes""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,149,346536,0.0-89.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,150,348032,0.0-89.0-1.0,0,0,0TZUd,,1491,,,75,,,,23,44,56,1,1,35,54,Mackb1.jpg,Clib1n.jpg,2,0,56,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,151,348537,0.0-89.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,23,44,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,explain_trial,,survey-text,152,353237,0.0-89.0-5.0-0.0,0,0,0TZUd,,4697,"{""Q0"":""details""}",,,,,,23,44,56,,,,,,,,,,,"{""Q0"":""details""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,start_critical_deliberation_block,,html-keyboard-response,153,355093,0.0-89.0-7.0-0.0,0,0,0TZUd,,1853,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,154,356100,0.0-90.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,155,359171,0.0-90.0-1.0,0,0,0TZUd,,3066,,,75,,,,24,67,3,0,1,37,56,Picab1.jpg,Klib1n.jpg,3,0,3,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,156,359687,0.0-90.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,24,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,157,360700,0.0-91.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,158,361831,0.0-91.0-1.0,0,0,0TZUd,,1127,,,75,,,,25,44,56,0,1,35,54,Mackb1.jpg,Clib1n.jpg,3,0,56,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,159,362347,0.0-91.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,25,44,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,160,363368,0.0-92.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,161,364398,0.0-92.0-1.0,0,0,0TZUd,,1027,,,68,,,,26,57,25,0,-1,36,40,Lassa1.jpg,Dekob1.jpg,3,1,57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,162,364916,0.0-92.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,26,57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,163,365934,0.0-93.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,164,366746,0.0-93.0-1.0,0,0,0TZUd,,808,,,68,,,,27,46,10,0,-1,54,39,Lewb1n.jpg,Vinb1n.jpg,3,1,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,165,367265,0.0-93.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,27,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,166,368282,0.0-94.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,167,369129,0.0-94.0-1.0,0,0,0TZUd,,842,,,68,,,,28,59,58,0,1,42,40,Macka1.jpg,Klinc1.jpg,3,1,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,168,369649,0.0-94.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,28,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,169,370666,0.0-95.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,170,372328,0.0-95.0-1.0,0,0,0TZUd,,1658,,,68,,,,29,21,22,0,-1,58,38,Kupkc1.jpg,Klina1.jpg,3,1,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,171,372837,0.0-95.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,29,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,172,373850,0.0-96.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,173,374901,0.0-96.0-1.0,0,0,0TZUd,,1047,,,75,,,,30,38,35,0,-1,34,35,Krasa1.jpg,Gusa1n.jpg,3,0,35,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,174,375414,0.0-96.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,30,38,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,175,376417,0.0-97.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,176,377122,0.0-97.0-1.0,0,0,0TZUd,,699,,,75,,,,31,40,61,0,1,36,56,Vinc1n.jpg,Grigb1.jpg,3,0,61,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,177,377632,0.0-97.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,31,40,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,178,378646,0.0-98.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,179,379525,0.0-98.0-1.0,0,0,0TZUd,,875,,,75,,,,32,51,53,0,1,38,37,Lewic1.jpg,Macc1n.jpg,3,0,53,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,180,380031,0.0-98.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,32,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,181,381047,0.0-99.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,182,382142,0.0-99.0-1.0,0,0,0TZUd,,1091,,,75,,,,33,60,31,0,1,43,39,Kupc1n.jpg,Picac1.jpg,3,0,31,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,183,382647,0.0-99.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,33,60,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,184,383663,0.0-100.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,185,384387,0.0-100.0-1.0,0,0,0TZUd,,720,,,68,,,,34,36,52,0,-1,34,38,Gustb1.jpg,Dekoa1.jpg,3,1,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,186,384896,0.0-100.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,34,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,187,385912,0.0-101.0-0.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,deliberation,,html-keyboard-response,188,386669,0.0-101.0-1.0,0,0,0TZUd,,752,,,75,,,,35,30,39,0,-1,37,35,Kraa1n.jpg,Kupb1n.jpg,3,0,39,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,189,387213,0.0-101.0-2.0-0.0,0,0,0TZUd,,null,,,null,,,,35,30,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_learning_instructions,,instructions,190,412275,0.0-102.0-0.0,0,0,0TZUd,"[{""page_index"":0,""viewing_time"":6154},{""page_index"":1,""viewing_time"":17944},{""page_index"":2,""viewing_time"":962}]",25060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_comprehension_check,,survey-multi-choice,191,427369,0.0-102.0-1.0,0,0,0TZUd,,15090,"{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press the space bar to see its outcome"",""Q3"":""Press the relevant key while the outcome is presented""}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,start_phase,,html-keyboard-response,192,429391,0.0-103.0,0,0,0TZUd,,2019,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,193,430401,0.0-104.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,194,431282,0.0-105.0,0,0,0TZUd,,876,,,32,,31,,0,,,,1,,,,,1,,,,,156,876,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,195,433287,0.0-106.0,0,0,0TZUd,,1704,,,40,,31,,0,,,,,,,,,,,,,,,,-1,1704,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,196,434301,0.0-109.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,197,436568,0.0-110.0,0,0,0TZUd,,2264,,,32,,56,,1,,,,1,,,,,1,,,,,156,2264,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,198,438572,0.0-111.0,0,0,0TZUd,,939,,,38,,56,,1,,,,,,,,,,,,,,,,1,939,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,199,439584,0.0-114.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,200,440910,0.0-115.0,0,0,0TZUd,,1322,,,32,,39,,2,,,,-1,,,,,1,,,,,0,1322,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,201,442916,0.0-116.0,0,0,0TZUd,,1073,,,40,,39,,2,,,,,,,,,,,,,,,,-1,1073,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,202,443931,0.0-119.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,203,444759,0.0-120.0,0,0,0TZUd,,824,,,32,,57,,3,,,,-1,,,,,1,,,,,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,204,446765,0.0-121.0,0,0,0TZUd,,1128,,,40,,57,,3,,,,,,,,,,,,,,,,-1,1128,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,205,447780,0.0-124.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,206,449117,0.0-125.0,0,0,0TZUd,,1334,,,32,,21,,4,,,,-1,,,,,1,,,,,0,1334,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,207,451131,0.0-126.0,0,0,0TZUd,,783,,,40,,21,,4,,,,,,,,,,,,,,,,-1,783,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,208,452146,0.0-129.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,209,453067,0.0-130.0,0,0,0TZUd,,919,,,32,,61,,5,,,,1,,,,,1,,,,,149,919,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,210,455080,0.0-131.0,0,0,0TZUd,,1673,,,38,,61,,5,,,,,,,,,,,,,,,,1,1673,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,211,456095,0.0-134.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,212,456963,0.0-135.0,0,0,0TZUd,,865,,,32,,57,,6,,,,-1,,,,,1,,,,,0,865,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,213,458979,0.0-136.0,0,0,0TZUd,,797,,,40,,57,,6,,,,,,,,,,,,,,,,-1,797,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,214,459994,0.0-139.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,215,460703,0.0-140.0,0,0,0TZUd,,707,,,32,,46,,7,,,,-1,,,,,1,,,,,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,216,462713,0.0-141.0,0,0,0TZUd,,985,,,40,,46,,7,,,,,,,,,,,,,,,,-1,985,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,217,463726,0.0-144.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,218,465086,0.0-145.0,0,0,0TZUd,,1357,,,32,,36,,8,,,,-1,,,,,1,,,,,0,1357,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,219,467097,0.0-146.0,0,0,0TZUd,,893,,,40,,36,,8,,,,,,,,,,,,,,,,-1,893,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,220,468109,0.0-149.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,221,468889,0.0-150.0,0,0,0TZUd,,776,,,32,,35,,9,,,,-1,,,,,1,,,,,0,776,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,222,470893,0.0-151.0,0,0,0TZUd,,811,,,40,,35,,9,,,,,,,,,,,,,,,,-1,811,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,223,471909,0.0-154.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,224,472570,0.0-155.0,0,0,0TZUd,,658,,,32,,53,,10,,,,1,,,,,1,,,,,142,658,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,225,474576,0.0-156.0,0,0,0TZUd,,884,,,38,,53,,10,,,,,,,,,,,,,,,,1,884,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,226,475590,0.0-159.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,227,476286,0.0-160.0,0,0,0TZUd,,693,,,32,,39,,11,,,,-1,,,,,1,,,,,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,228,478292,0.0-161.0,0,0,0TZUd,,869,,,40,,39,,11,,,,,,,,,,,,,,,,-1,869,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,229,479306,0.0-164.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,230,480139,0.0-165.0,0,0,0TZUd,,828,,,32,,53,,12,,,,1,,,,,1,,,,,142,828,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,231,482157,0.0-166.0,0,0,0TZUd,,697,,,38,,53,,12,,,,,,,,,,,,,,,,1,697,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,232,483173,0.0-169.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,233,483952,0.0-170.0,0,0,0TZUd,,776,,,32,,59,,13,,,,1,,,,,1,,,,,155,776,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,234,485957,0.0-171.0,0,0,0TZUd,,768,,,38,,59,,13,,,,,,,,,,,,,,,,1,768,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,235,486971,0.0-174.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,236,487787,0.0-175.0,0,0,0TZUd,,812,,,32,,35,,14,,,,-1,,,,,1,,,,,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,237,489795,0.0-176.0,0,0,0TZUd,,636,,,40,,35,,14,,,,,,,,,,,,,,,,-1,636,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,238,490809,0.0-179.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,239,491535,0.0-180.0,0,0,0TZUd,,722,,,32,,56,,15,,,,1,,,,,1,,,,,156,722,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,240,493543,0.0-181.0,0,0,0TZUd,,762,,,38,,56,,15,,,,,,,,,,,,,,,,1,762,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,241,494558,0.0-184.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,242,495174,0.0-185.0,0,0,0TZUd,,613,,,32,,36,,16,,,,-1,,,,,1,,,,,0,613,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,243,497192,0.0-186.0,0,0,0TZUd,,593,,,40,,36,,16,,,,,,,,,,,,,,,,-1,593,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,244,498208,0.0-189.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,245,498854,0.0-190.0,0,0,0TZUd,,644,,,32,,59,,17,,,,1,,,,,1,,,,,155,644,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,246,500859,0.0-191.0,0,0,0TZUd,,621,,,38,,59,,17,,,,,,,,,,,,,,,,1,621,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,247,501874,0.0-194.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,248,502766,0.0-195.0,0,0,0TZUd,,888,,,32,,31,,18,,,,1,,,,,1,,,,,156,888,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,249,504773,0.0-196.0,0,0,0TZUd,,708,,,38,,31,,18,,,,,,,,,,,,,,,,1,708,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,250,505790,0.0-199.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,251,506455,0.0-200.0,0,0,0TZUd,,660,,,32,,61,,19,,,,1,,,,,1,,,,,149,660,,,,,,,,,,,,,,,,,,,,,,,,,,
,reward_outcome,,html-keyboard-response,252,508473,0.0-201.0,0,0,0TZUd,,756,,,38,,61,,19,,,,,,,,,,,,,,,,1,756,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,253,509490,0.0-204.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,see_reward,,html-keyboard-response,254,510167,0.0-205.0,0,0,0TZUd,,671,,,32,,3,,20,,,,1,,,,,1,,,,,150,671,,,,,,,,,,,,,,,,,,,,,,,,,,
