"","X","PID","time_elapsed","index","block","rt","chosen_trial","gain_left","left_chosen","higher_outcome_chosen","chosen_obj","unchosen_obj","stimulus_left","stimulus_right","rating_left","rating_right","painting_left","painting_right","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind"
"1158",7389,"8WXnd",822670,77,2,0.684,0,1,0,0,29,3,3,29,89,86,"art-hauntington-jzY0KRJopEI-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",26,32
"1159",7392,"8WXnd",824800,78,2,0.597,1,1,1,1,38,1,38,1,86,76,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",26,27
"1160",7395,"8WXnd",826951,79,2,0.619,0,1,0,0,40,8,8,40,78,84,"bruce-dixon-3M9WJQVHzog-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",29,25
"1161",7398,"8WXnd",829384,80,2,0.886,0,0,1,0,10,16,10,16,84,73,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",31,34
"1162",7401,"8WXnd",831789,81,2,0.883,1,1,1,1,6,34,6,34,87,72,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",29,35
"1163",7404,"8WXnd",834064,82,2,0.737,0,1,1,1,15,29,15,29,78,86,"gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",33,32
"1164",7407,"8WXnd",836200,83,2,0.601,0,0,1,0,10,3,10,3,84,89,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",31,26
"1165",7410,"8WXnd",838301,84,2,0.567,0,0,1,0,29,2,29,2,86,69,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg",32,28
"1166",7413,"8WXnd",840694,85,2,0.85,1,1,1,1,11,14,11,14,83,82,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",34,32
"1167",7416,"8WXnd",842920,86,2,0.687,0,0,1,0,45,16,45,16,89,73,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",27,34
"1168",7419,"8WXnd",845321,87,2,0.872,0,0,1,0,20,3,20,3,76,89,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",35,26
"1169",7422,"8WXnd",847497,88,2,0.638,1,0,0,1,11,33,33,11,66,83,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",25,34
"1170",7425,"8WXnd",850164,89,2,1.147,0,1,0,0,29,16,16,29,73,86,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",34,32
"1171",7428,"8WXnd",853568,90,2,1.873,0,0,1,0,45,15,45,15,89,78,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",27,33
"1172",7431,"8WXnd",855688,91,2,0.584,1,1,1,1,12,14,12,14,77,82,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",28,32
"1173",7434,"8WXnd",857716,92,2,0.497,1,1,1,1,6,1,6,1,87,76,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",29,27
"1174",7437,"8WXnd",859777,93,2,0.545,1,1,1,1,38,14,38,14,86,82,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",26,32
"1175",7440,"8WXnd",861851,94,2,0.532,1,1,1,1,7,17,7,17,77,66,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",30,31
"1176",7443,"8WXnd",864165,95,2,0.779,0,0,1,0,20,25,20,25,76,82,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",35,30
"1177",7446,"8WXnd",866682,96,2,0.987,0,0,1,0,45,2,45,2,89,69,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg",27,28
"1178",7449,"8WXnd",869003,97,2,0.805,0,1,0,0,45,25,25,45,82,89,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",30,27
"1179",7452,"8WXnd",871281,98,2,0.751,1,0,0,1,6,33,33,6,66,87,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",25,29
"1180",7455,"8WXnd",873721,99,2,0.918,0,1,0,0,20,2,2,20,69,76,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",28,35
"1181",7458,"8WXnd",876017,100,2,0.771,1,0,0,1,31,33,33,31,66,86,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",25,33
"1182",7461,"8WXnd",878219,101,2,0.673,1,1,1,1,38,39,38,39,86,72,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",26,24
"1183",7464,"8WXnd",880564,102,2,0.81,0,0,1,0,40,25,40,25,84,82,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",25,30
"1184",7467,"8WXnd",882596,103,2,0.498,1,1,1,1,31,14,31,14,86,82,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",33,32
"1185",7470,"8WXnd",884755,104,2,0.62,1,0,0,1,38,17,17,38,66,86,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",31,26
"1186",7473,"8WXnd",887148,105,2,0.856,0,1,0,0,40,16,16,40,73,84,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",34,25
"1187",7476,"8WXnd",889291,106,2,0.604,1,1,1,1,6,14,6,14,87,82,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",29,32
"1188",7479,"8WXnd",891488,107,2,0.666,0,0,1,0,10,25,10,25,84,82,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",31,30
"1189",7482,"8WXnd",893761,108,2,0.756,0,0,1,0,10,8,10,8,84,78,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg",31,29
"1190",7485,"8WXnd",896081,109,2,0.783,0,1,0,0,43,2,2,43,69,82,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",28,24
"1191",7488,"8WXnd",898228,110,2,0.623,0,0,1,0,40,3,40,3,84,89,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",25,26
"1192",7491,"8WXnd",900392,111,2,0.637,0,1,0,0,45,8,8,45,78,89,"bruce-dixon-3M9WJQVHzog-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",29,27
"1193",7494,"8WXnd",902505,112,2,0.596,0,0,1,0,43,15,43,15,82,78,"raamin-ka-0qJBEzudn5E-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",24,33
"1194",7497,"8WXnd",904665,113,2,0.625,1,0,0,1,12,33,33,12,66,77,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",25,28
"1195",7500,"8WXnd",907163,114,2,0.968,0,1,0,0,20,16,16,20,73,76,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",34,35
"1196",7503,"8WXnd",910196,115,2,1.489,0,0,0,1,15,20,20,15,76,78,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",35,33
"1197",7506,"8WXnd",912473,116,2,0.741,0,0,1,0,40,2,40,2,84,69,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg",25,28
"1198",7509,"8WXnd",914770,117,2,0.766,1,1,1,1,6,39,6,39,87,72,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",29,24
"1199",7512,"8WXnd",916985,118,2,0.683,1,0,0,1,31,34,34,31,72,86,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",35,33
"1200",7515,"8WXnd",919156,119,2,0.641,1,0,0,1,6,17,17,6,66,87,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",31,29
"1201",7518,"8WXnd",921440,120,2,0.748,1,0,0,1,7,1,1,7,76,77,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",27,30
"1202",7521,"8WXnd",923587,121,2,0.609,1,1,1,1,7,33,7,33,77,66,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",30,25
"1203",7524,"8WXnd",925704,122,2,0.582,1,0,0,1,31,1,1,31,76,86,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",27,33
"1204",7527,"8WXnd",927873,123,2,0.635,1,0,0,1,11,34,34,11,72,83,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",35,34
"1205",7530,"8WXnd",930188,124,2,0.779,0,0,1,0,43,3,43,3,82,89,"raamin-ka-0qJBEzudn5E-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",24,26
"1206",7533,"8WXnd",932357,125,2,0.634,1,0,0,1,38,33,33,38,66,86,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",25,26
"1207",7536,"8WXnd",934489,126,2,0.597,0,1,0,0,45,3,3,45,89,89,"art-hauntington-jzY0KRJopEI-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",26,27
"1208",7539,"8WXnd",936666,127,2,0.634,1,1,1,1,12,1,12,1,77,76,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",28,27
"1209",7542,"8WXnd",939116,128,2,0.926,0,1,0,0,43,16,16,43,73,82,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",34,24
"1210",7545,"8WXnd",941228,129,2,0.587,0,0,1,0,40,15,40,15,84,78,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",25,33
"1211",7548,"8WXnd",943361,130,2,0.588,1,0,0,1,7,14,14,7,82,77,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",32,30
"1212",7551,"8WXnd",945585,131,2,0.685,0,1,0,0,10,2,2,10,69,84,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",28,31
"1213",7554,"8WXnd",947633,132,2,0.511,1,1,1,1,11,1,11,1,83,76,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",34,27
"1214",7557,"8WXnd",949741,133,2,0.563,1,0,0,1,7,39,39,7,72,77,"philip-martin-5aGUyCW_PJw-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",24,30
"1215",7560,"8WXnd",951841,134,2,0.568,1,0,0,1,38,34,34,38,72,86,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",35,26
"1216",7563,"8WXnd",954140,135,2,0.776,0,1,0,0,43,25,25,43,82,82,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",30,24
"1217",7566,"8WXnd",956232,136,2,0.571,1,1,1,1,12,17,12,17,77,66,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",28,31
"1218",7569,"8WXnd",958316,137,2,0.544,1,0,0,1,12,34,34,12,72,77,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",35,28
"1219",7572,"8WXnd",960485,138,2,0.64,0,1,0,0,10,15,15,10,78,84,"gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",33,31
"1220",7575,"8WXnd",962706,139,2,0.697,0,1,0,0,20,8,8,20,78,76,"bruce-dixon-3M9WJQVHzog-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",29,35
"1221",7578,"8WXnd",964745,140,2,0.5,1,1,1,1,31,39,31,39,86,72,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",33,24
"1222",7581,"8WXnd",966881,141,2,0.609,1,0,0,1,31,17,17,31,66,86,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",31,33
"1223",7584,"8WXnd",968937,142,2,0.531,0,0,1,0,29,8,29,8,86,78,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg",32,29
"1224",7587,"8WXnd",971108,143,2,0.63,0,1,0,0,29,25,25,29,82,86,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",30,32
"1225",7591,"8WXnd",975737,144,3,0.81,1,0,0,1,12,33,33,12,66,77,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",25,28
"1226",7594,"8WXnd",977761,145,3,0.48,1,1,0,0,33,31,31,33,86,66,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",33,25
"1227",7597,"8WXnd",980268,146,3,0.965,0,1,0,0,45,15,15,45,78,89,"gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",33,27
"1228",7600,"8WXnd",982579,147,3,0.792,0,0,1,0,43,8,43,8,82,78,"raamin-ka-0qJBEzudn5E-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg",24,29
"1229",7603,"8WXnd",984932,148,3,0.828,1,0,0,1,38,39,39,38,72,86,"philip-martin-5aGUyCW_PJw-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",24,26
"1230",7606,"8WXnd",987163,149,3,0.695,0,0,1,0,10,3,10,3,84,89,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",31,26
"1231",7609,"8WXnd",989476,150,3,0.773,0,1,0,0,20,2,2,20,69,76,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",28,35
"1232",7612,"8WXnd",991763,151,3,0.749,1,0,0,1,12,34,34,12,72,77,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",35,28
"1233",7615,"8WXnd",993856,152,3,0.565,0,1,0,0,45,16,16,45,73,89,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",34,27
"1234",7618,"8WXnd",996226,153,3,0.829,0,0,1,0,20,25,20,25,76,82,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",35,30
"1235",7621,"8WXnd",998444,154,3,0.685,1,0,0,1,7,1,1,7,76,77,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",27,30
"1236",7624,"8WXnd",1000491,155,3,0.502,1,0,0,1,12,14,14,12,82,77,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",32,28
"1237",7627,"8WXnd",1002536,156,3,0.508,1,0,0,1,38,14,14,38,82,86,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",32,26
"1238",7630,"8WXnd",1004889,157,3,0.808,1,1,1,1,38,34,38,34,86,72,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",26,35
"1239",7633,"8WXnd",1006876,158,3,0.44,1,0,0,1,38,17,17,38,66,86,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",31,26
"1240",7636,"8WXnd",1009081,159,3,0.682,1,1,1,1,12,17,12,17,77,66,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",28,31
"1241",7639,"8WXnd",1011196,160,3,0.573,1,1,1,1,11,34,11,34,83,72,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",34,35
"1242",7642,"8WXnd",1014308,161,3,1.57,0,0,1,0,40,15,40,15,84,78,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",25,33
"1243",7645,"8WXnd",1016424,162,3,0.593,0,1,0,0,29,8,8,29,78,86,"bruce-dixon-3M9WJQVHzog-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",29,32
"1244",7648,"8WXnd",1019092,163,3,1.137,0,1,0,0,20,8,8,20,78,76,"bruce-dixon-3M9WJQVHzog-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",29,35
"1245",7651,"8WXnd",1021172,164,3,0.549,1,0,0,1,11,33,33,11,66,83,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",25,34
"1246",7654,"8WXnd",1023291,165,3,0.58,1,0,0,1,11,14,14,11,82,83,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",32,34
"1247",7657,"8WXnd",1025547,166,3,0.728,0,1,0,0,43,3,3,43,89,82,"art-hauntington-jzY0KRJopEI-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",26,24
"1248",7660,"8WXnd",1028180,167,3,1.11,1,1,1,1,6,39,6,39,87,72,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",29,24
"1249",7663,"8WXnd",1030445,168,3,0.727,0,0,1,0,29,15,29,15,86,78,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",32,33
"1250",7666,"8WXnd",1032632,169,3,0.659,0,1,0,0,20,3,3,20,89,76,"art-hauntington-jzY0KRJopEI-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",26,35
"1251",7669,"8WXnd",1035275,170,3,1.118,0,0,1,0,40,16,40,16,84,73,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg",25,34
"1252",7672,"8WXnd",1037651,171,3,0.84,0,1,0,0,10,25,25,10,82,84,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",30,31
"1253",7675,"8WXnd",1039913,172,3,0.734,0,1,0,0,40,2,2,40,69,84,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",28,25
"1254",7678,"8WXnd",1042018,173,3,0.565,1,1,1,1,7,39,7,39,77,72,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",30,24
"1255",7681,"8WXnd",1044148,174,3,0.6,0,1,0,0,29,16,16,29,73,86,"giano-currie-5-9YOsmf8IQ-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",34,32
"1256",7684,"8WXnd",1046323,175,3,0.652,0,0,1,0,43,25,43,25,82,82,"raamin-ka-0qJBEzudn5E-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",24,30
"1257",7687,"8WXnd",1048428,176,3,0.587,0,1,0,0,10,2,2,10,69,84,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",28,31
"1258",7690,"8WXnd",1050449,177,3,0.501,1,1,1,1,7,14,7,14,77,82,"brooke-cagle-HRZUzoX1e6w-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",30,32
"1259",7693,"8WXnd",1052652,178,3,0.669,1,0,0,1,11,1,1,11,76,83,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",27,34
"1260",7696,"8WXnd",1054761,179,3,0.586,0,0,1,0,40,3,40,3,84,89,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",25,26
"1261",7699,"8WXnd",1056977,180,3,0.682,0,0,1,0,45,8,45,8,89,78,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg",27,29
"1262",7702,"8WXnd",1059025,181,3,0.516,0,0,1,0,45,25,45,25,89,82,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",27,30
"1263",7705,"8WXnd",1061164,182,3,0.596,1,1,1,1,31,34,31,34,86,72,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",33,35
"1264",7708,"8WXnd",1063196,183,3,0.496,0,0,1,0,29,3,29,3,86,89,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",32,26
"1265",7711,"8WXnd",1065297,184,3,0.572,0,1,0,0,40,25,25,40,82,84,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",30,25
"1266",7714,"8WXnd",1067417,185,3,0.59,1,1,1,1,38,33,38,33,86,66,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",26,25
"1267",7717,"8WXnd",1069434,186,3,0.482,0,1,0,0,45,3,3,45,89,89,"art-hauntington-jzY0KRJopEI-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",26,27
"1268",7720,"8WXnd",1071841,187,3,0.878,1,0,0,1,7,17,17,7,66,77,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",31,30
"1269",7723,"8WXnd",1074025,188,3,0.652,1,0,0,1,7,34,34,7,72,77,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg",35,30
"1270",7726,"8WXnd",1076213,189,3,0.657,1,1,1,1,31,17,31,17,86,66,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",33,31
"1271",7729,"8WXnd",1078841,190,3,1.095,1,1,1,1,6,1,6,1,87,76,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",29,27
"1272",7732,"8WXnd",1080914,191,3,0.525,1,1,1,1,6,34,6,34,87,72,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",29,35
"1273",7735,"8WXnd",1082973,192,3,0.524,1,0,0,1,6,33,33,6,66,87,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",25,29
"1274",7738,"8WXnd",1085107,193,3,0.592,0,0,1,0,43,2,43,2,82,69,"raamin-ka-0qJBEzudn5E-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg",24,28
"1275",7741,"8WXnd",1087320,194,3,0.685,1,0,0,1,6,14,14,6,82,87,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",32,29
"1276",7744,"8WXnd",1089435,195,3,0.576,1,1,1,1,12,1,12,1,77,76,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",28,27
"1277",7747,"8WXnd",1091633,196,3,0.648,1,0,0,1,31,14,14,31,82,86,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",32,33
"1278",7750,"8WXnd",1093923,197,3,0.747,0,1,0,0,29,25,25,29,82,86,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",30,32
"1279",7753,"8WXnd",1095971,198,3,0.505,1,1,1,1,6,17,6,17,87,66,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",29,31
"1280",7756,"8WXnd",1098284,199,3,0.796,0,0,1,0,40,8,40,8,84,78,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg",25,29
"1281",7759,"8WXnd",1100475,200,3,0.652,1,0,0,1,11,39,39,11,72,83,"philip-martin-5aGUyCW_PJw-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",24,34
"1282",7762,"8WXnd",1102685,201,3,0.677,0,1,0,0,45,2,2,45,69,89,"arjunsyah-TBUA5KHJn6k-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",28,27
"1283",7765,"8WXnd",1104713,202,3,0.492,1,1,1,1,11,17,11,17,83,66,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",34,31
"1284",7768,"8WXnd",1106912,203,3,0.655,0,0,0,1,2,29,29,2,86,69,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg",32,28
"1285",7771,"8WXnd",1109219,204,3,0.777,0,0,1,0,10,15,10,15,84,78,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg",31,33
