"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","2172","3174278","0.0-5.0-292.0-0.0","40","39660","Male","443","","","","75","","290","","","3173821","4","","","","0","","443","213839","457","216381","","","0","31","44","body_parts","objects","","","","","","0","","","","1000","4","44","31","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","58","63","","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2173","3174791","0.0-5.0-292.0-1.0-0.0","40","39660","Male","null","","","","null","","290","","","3174278","4","","","","","","500","214282","513","216838","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2174","3175801","0.0-5.0-292.0-3.0","40","39660","Male","null","","","","null","","290","","","3174791","4","","","","","","1000","214782","1010","217351","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2175","3176230","0.0-5.0-293.0-0.0","40","39660","Male","418","","","","75","","291","","","3175801","4","","","","0","","418","215782","429","218361","","","0","24","44","body_parts","objects","","","","","","0","","","","3200","4","44","24","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","58","90","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2176","3176742","0.0-5.0-293.0-1.0-0.0","40","39660","Male","null","","","","null","","291","","","3176230","4","","","","","","500","216200","512","218790","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2177","3179953","0.0-5.0-293.0-3.0","40","39660","Male","null","","","","null","","291","","","3176742","4","","","","","","3200","216700","3211","219302","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2178","3180470","0.0-5.0-293.0-6.0-0.0","40","39660","Male","369","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2179","3186682","0.0-6.0-0.0-0.0","40","39660","Male","6202","","[{""page_index"":0,""viewing_time"":4053},{""page_index"":1,""viewing_time"":1300},{""page_index"":2,""viewing_time"":849}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_comprehension_check","","survey-multi-choice","2180","3191001","0.0-6.0-0.0-1.0","40","39660","Male","4307","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Photographs you have seen before but they were not paired together"",""Q2"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2181","3191916","0.0-6.0-1.0","40","39660","Male","902","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2182","3193182","0.0-6.0-2.0-0.0","40","39660","Male","1252","","","","75","","0","","","3191916","0","","","","0","","1252","219900","1266","222513","","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2183","3193443","0.0-6.0-2.0-1.0-0.0","40","39660","Male","null","","","","null","","0","","","3193182","0","","","","","","248","221152","261","223779","248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2184","3194957","0.0-6.0-2.0-3.0","40","39660","Male","null","","","","null","","0","","","3193443","0","","","","","","1500","221400","1514","224040","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2185","3195522","0.0-6.0-3.0-0.0","40","39660","Male","549","","","","68","","1","","","3194957","0","","","","0","","549","222900","565","225554","","","","","","","","","","","","","1","","","","1000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2186","3196488","0.0-6.0-3.0-1.0-0.0","40","39660","Male","null","","","","null","","1","","","3195522","0","","","","","","951","223449","966","226119","951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2187","3197502","0.0-6.0-3.0-3.0","40","39660","Male","null","","","","null","","1","","","3196488","0","","","","","","1000","224400","1014","227085","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2188","3198144","0.0-6.0-4.0-0.0","40","39660","Male","629","","","","68","","2","","","3197502","0","","","","0","","629","225400","642","228099","","","","","","","","","","","","","1","","","","3000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2189","3199029","0.0-6.0-4.0-1.0-0.0","40","39660","Male","null","","","","null","","2","","","3198144","0","","","","","","871","226029","885","228741","871","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2190","3202041","0.0-6.0-4.0-3.0","40","39660","Male","null","","","","null","","2","","","3199029","0","","","","","","3000","226900","3012","229626","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","2191","3203151","0.0-6.0-4.0-4.0-0.0","40","39660","Male","1096","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","2192","3204409","0.0-6.0-4.0-4.0-1.0","40","39660","Male","1246","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2193","3204957","0.0-6.0-5.0-0.0","40","39660","Male","531","","","","75","","3","","","3204409","1","","","","0","","531","0","548","0","","","","","","","","","","","","","0","","","","3700","1","5","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2194","3205938","0.0-6.0-5.0-1.0-0.0","40","39660","Male","null","","","","null","","3","","","3204957","1","","","","","","969","531","981","548","969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2195","3209649","0.0-6.0-5.0-3.0","40","39660","Male","null","","","","null","","3","","","3205938","1","","","","","","3700","1500","3711","1529","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2196","3210139","0.0-6.0-6.0-0.0","40","39660","Male","476","","","","68","","4","","","3209649","1","","","","0","","476","5200","490","5240","","","","","","","","","","","","","0","","","","2400","1","14","40","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2197","3211177","0.0-6.0-6.0-1.0-0.0","40","39660","Male","null","","","","null","","4","","","3210139","1","","","","","","1024","5676","1038","5730","1024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2198","3213589","0.0-6.0-6.0-3.0","40","39660","Male","null","","","","null","","4","","","3211177","1","","","","","","2400","6700","2412","6768","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2199","3213937","0.0-6.0-7.0-0.0","40","39660","Male","333","","","","75","","5","","","3213589","1","","","","0","","333","9100","348","9180","","","","","","","","","","","","K","0","","","","2600","1","29","36","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2200","3215116","0.0-6.0-7.0-1.0-0.0","40","39660","Male","null","","","","null","","5","","","3213937","1","","","","","","1167","9433","1179","9528","1167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2201","3217727","0.0-6.0-7.0-3.0","40","39660","Male","null","","","","null","","5","","","3215116","1","","","","","","2600","10600","2611","10707","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2202","3218225","0.0-6.0-8.0-0.0","40","39660","Male","485","","","","68","","6","","","3217727","1","","","","0","","485","13200","498","13318","","","","","","","","","","","","E","0","","","","1300","1","40","32","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2203","3219254","0.0-6.0-8.0-1.0-0.0","40","39660","Male","null","","","","null","","6","","","3218225","1","","","","","","1015","13685","1029","13816","1015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2204","3220566","0.0-6.0-8.0-3.0","40","39660","Male","null","","","","null","","6","","","3219254","1","","","","","","1300","14700","1312","14845","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2205","3221302","0.0-6.0-9.0-0.0","40","39660","Male","722","","","","75","","7","","","3220566","1","","","","0","","722","16000","736","16157","","","","","","","","","","","","","0","","","","2200","1","29","2","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2206","3222092","0.0-6.0-9.0-1.0-0.0","40","39660","Male","null","","","","null","","7","","","3221302","1","","","","","","778","16722","790","16893","778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2207","3224305","0.0-6.0-9.0-3.0","40","39660","Male","null","","","","null","","7","","","3222092","1","","","","","","2200","17500","2213","17683","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2208","3224804","0.0-6.0-10.0-0.0","40","39660","Male","482","","","","75","","8","","","3224305","1","","","","0","","482","19700","499","19896","","","","","","","","","","","","L","0","","","","3000","1","24","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2209","3225835","0.0-6.0-10.0-1.0-0.0","40","39660","Male","null","","","","null","","8","","","3224804","1","","","","","","1018","20182","1031","20395","1018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2210","3228845","0.0-6.0-10.0-3.0","40","39660","Male","null","","","","null","","8","","","3225835","1","","","","","","3000","21200","3010","21426","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2211","3229393","0.0-6.0-11.0-0.0","40","39660","Male","535","","","","75","","9","","","3228845","1","","","","0","","535","24200","548","24436","","","","","","","","","","","","J","0","","","","1100","1","18","39","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2212","3230369","0.0-6.0-11.0-1.0-0.0","40","39660","Male","null","","","","null","","9","","","3229393","1","","","","","","965","24735","976","24984","965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2213","3231483","0.0-6.0-11.0-3.0","40","39660","Male","null","","","","null","","9","","","3230369","1","","","","","","1100","25700","1114","25960","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2214","3231981","0.0-6.0-12.0-0.0","40","39660","Male","485","","","","68","","10","","","3231483","1","","","","0","","485","26800","498","27074","","","","","","","","","","","","","0","","","","1500","1","4","22","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2215","3233011","0.0-6.0-12.0-1.0-0.0","40","39660","Male","null","","","","null","","10","","","3231981","1","","","","","","1015","27285","1030","27572","1015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2216","3234523","0.0-6.0-12.0-3.0","40","39660","Male","null","","","","null","","10","","","3233011","1","","","","","","1500","28300","1512","28602","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2217","3234974","0.0-6.0-13.0-0.0","40","39660","Male","438","","","","68","","11","","","3234523","1","","","","0","","438","29800","451","30114","","","","","","","","","","","","","0","","","","1400","1","25","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2218","3236047","0.0-6.0-13.0-1.0-0.0","40","39660","Male","null","","","","null","","11","","","3234974","1","","","","","","1062","30238","1073","30565","1062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2219","3237459","0.0-6.0-13.0-3.0","40","39660","Male","null","","","","null","","11","","","3236047","1","","","","","","1400","31300","1412","31638","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2220","3237847","0.0-6.0-14.0-0.0","40","39660","Male","374","","","","75","","12","","","3237459","1","","","","0","","374","32700","388","33050","","","","","","","","","","","","B","0","","","","2200","1","9","22","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2221","3238988","0.0-6.0-14.0-1.0-0.0","40","39660","Male","null","","","","null","","12","","","3237847","1","","","","","","1126","33074","1141","33438","1126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2222","3241204","0.0-6.0-14.0-3.0","40","39660","Male","null","","","","null","","12","","","3238988","1","","","","","","2200","34200","2216","34579","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2223","3241641","0.0-6.0-15.0-0.0","40","39660","Male","422","","","","68","","13","","","3241204","1","","","","0","","422","36400","437","36795","","","","","","","","","","","","","0","","","","3200","1","36","32","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2224","3242732","0.0-6.0-15.0-1.0-0.0","40","39660","Male","null","","","","null","","13","","","3241641","1","","","","","","1078","36822","1091","37232","1078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2225","3245944","0.0-6.0-15.0-3.0","40","39660","Male","null","","","","null","","13","","","3242732","1","","","","","","3200","37900","3212","38323","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2226","3246325","0.0-6.0-16.0-0.0","40","39660","Male","366","","","","75","","14","","","3245944","1","","","","0","","366","41100","381","41535","","","","","","","","","","","","I","0","","","","1300","1","31","2","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2227","3247471","0.0-6.0-16.0-1.0-0.0","40","39660","Male","null","","","","null","","14","","","3246325","1","","","","","","1134","41466","1146","41916","1134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2228","3248784","0.0-6.0-16.0-3.0","40","39660","Male","null","","","","null","","14","","","3247471","1","","","","","","1300","42600","1313","43062","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2229","3250034","0.0-6.0-17.0-0.0","40","39660","Male","1234","","","","75","","15","","","3248784","1","","","","0","","1234","43900","1250","44375","","","","","","","","","","","","","0","","","","2700","1","44","16","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2230","3250316","0.0-6.0-17.0-1.0-0.0","40","39660","Male","null","","","","null","","15","","","3250034","1","","","","","","266","45134","282","45625","266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2231","3253033","0.0-6.0-17.0-3.0","40","39660","Male","null","","","","null","","15","","","3250316","1","","","","","","2700","45400","2717","45907","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2232","3253496","0.0-6.0-18.0-0.0","40","39660","Male","449","","","","68","","16","","","3253033","1","","","","0","","449","48100","463","48624","","","","","","","","","","","","","0","","","","1100","1","33","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2233","3254559","0.0-6.0-18.0-1.0-0.0","40","39660","Male","null","","","","null","","16","","","3253496","1","","","","","","1051","48549","1063","49087","1051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2234","3255671","0.0-6.0-18.0-3.0","40","39660","Male","null","","","","null","","16","","","3254559","1","","","","","","1100","49600","1112","50150","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2235","3256111","0.0-6.0-19.0-0.0","40","39660","Male","425","","","","68","","17","","","3255671","1","","","","0","","425","50700","440","51262","","","","","","","","","","","","H","0","","","","2700","1","16","0","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2236","3257199","0.0-6.0-19.0-1.0-0.0","40","39660","Male","null","","","","null","","17","","","3256111","1","","","","","","1075","51125","1088","51702","1075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2237","3259917","0.0-6.0-19.0-3.0","40","39660","Male","null","","","","null","","17","","","3257199","1","","","","","","2700","52200","2718","52790","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2238","3260359","0.0-6.0-20.0-0.0","40","39660","Male","426","","","","75","","18","","","3259917","1","","","","0","","426","54900","442","55508","","","","","","","","","","","","","0","","","","2500","1","18","0","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2239","3261446","0.0-6.0-20.0-1.0-0.0","40","39660","Male","null","","","","null","","18","","","3260359","1","","","","","","1074","55326","1087","55950","1074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2240","3263960","0.0-6.0-20.0-3.0","40","39660","Male","null","","","","null","","18","","","3261446","1","","","","","","2500","56400","2514","57037","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2241","3264587","0.0-6.0-21.0-0.0","40","39660","Male","615","","","","75","","19","","","3263960","1","","","","0","","615","58900","627","59551","","","","","","","","","","","","","0","","","","1700","1","20","38","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2242","3265485","0.0-6.0-21.0-1.0-0.0","40","39660","Male","null","","","","null","","19","","","3264587","1","","","","","","885","59515","898","60178","885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2243","3267199","0.0-6.0-21.0-3.0","40","39660","Male","null","","","","null","","19","","","3265485","1","","","","","","1700","60400","1714","61076","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2244","3267686","0.0-6.0-22.0-0.0","40","39660","Male","473","","","","75","","20","","","3267199","1","","","","0","","473","62100","487","62790","","","","","","","","","","","","A","0","","","","2400","1","5","38","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2245","3268725","0.0-6.0-22.0-1.0-0.0","40","39660","Male","null","","","","null","","20","","","3267686","1","","","","","","1027","62573","1039","63277","1027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2246","3271141","0.0-6.0-22.0-3.0","40","39660","Male","null","","","","null","","20","","","3268725","1","","","","","","2400","63600","2416","64316","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
