"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","deliberation","","html-keyboard-response","266","226760","0.0-3.0-120.0-0.0","11","98647","11","null","","","","null","","59","","","225744","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","H","0","0","","original","1400","3","2","23","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","1000","8400","1016","8886","","","",""
"","deliberation_no_response","","html-keyboard-response","267","226871","0.0-3.0-120.0-3.0-0.0","11","98647","11","null","","","","null","","59","","","226760","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","9400","111","9902","","","","1"
"","iti","","html-keyboard-response","268","226981","0.0-3.0-120.0-4.0","11","98647","11","null","","","","null","","59","","","226871","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","9500","110","10013","100","","",""
"","deliberation","","html-keyboard-response","269","228391","0.0-3.0-122.0-0.0","11","98647","11","null","","","","null","","60","","","226981","","","","","","","","","","1","A","0","1400","left","scramble","1500","3","2","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","1400","9600","1410","10123","","","",""
"","scramble_prompt","","html-keyboard-response","270","228400","0.0-3.0-122.0-1.0-0.0","11","98647","11","null","","","","null","","60","","","228391","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-400","11000","9","11533","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","271","228505","0.0-3.0-122.0-3.0-0.0","11","98647","11","null","","","","null","","60","","","228400","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","10600","105","11542","","","","1"
"","iti","","html-keyboard-response","272","228614","0.0-3.0-122.0-4.0","11","98647","11","null","","","","null","","60","","","228505","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","10700","109","11647","100","","",""
"","deliberation","","html-keyboard-response","273","229624","0.0-3.0-124.0-0.0","11","98647","11","null","","","","null","","61","","","228614","","","","","","","","","","1","C","0","1000","left","scramble","2900","3","2","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","1000","10800","1010","11756","","","",""
"","scramble_prompt","","html-keyboard-response","274","229632","0.0-3.0-124.0-1.0-0.0","11","98647","11","null","","","","null","","61","","","229624","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","0","11800","8","12766","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","275","229736","0.0-3.0-124.0-3.0-0.0","11","98647","11","null","","","","null","","61","","","229632","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","11800","104","12774","","","","1"
"","iti","","html-keyboard-response","276","229849","0.0-3.0-124.0-4.0","11","98647","11","null","","","","null","","61","","","229736","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","11900","113","12878","100","","",""
"","deliberation","","html-keyboard-response","277","230863","0.0-3.0-126.0-0.0","11","98647","11","null","","","","null","","62","","","229849","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","C","0","0","","original","2000","3","2","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","1000","12000","1014","12991","","","",""
"","deliberation_no_response","","html-keyboard-response","278","230973","0.0-3.0-126.0-3.0-0.0","11","98647","11","null","","","","null","","62","","","230863","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","13000","110","14005","","","","1"
"","iti","","html-keyboard-response","279","231089","0.0-3.0-126.0-4.0","11","98647","11","null","","","","null","","62","","","230973","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","13100","116","14115","100","","",""
"","deliberation","","html-keyboard-response","280","232101","0.0-3.0-128.0-0.0","11","98647","11","null","","","","null","","63","","","231089","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","G","0","0","","original","2000","3","2","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","1000","13200","1012","14231","","","",""
"","deliberation_no_response","","html-keyboard-response","281","232218","0.0-3.0-128.0-3.0-0.0","11","98647","11","null","","","","null","","63","","","232101","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","14200","117","15243","","","","1"
"","iti","","html-keyboard-response","282","232328","0.0-3.0-128.0-4.0","11","98647","11","null","","","","null","","63","","","232218","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","14300","110","15360","100","","",""
"","deliberation","","html-keyboard-response","283","233640","0.0-3.0-130.0-0.0","11","98647","11","null","","","","null","","64","","","232328","","","","","","","","","","1","G","0","1300","right","scramble","2100","3","2","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","NaN","NaN","1300","14400","1312","15470","","","",""
"","scramble_prompt","","html-keyboard-response","284","233649","0.0-3.0-130.0-1.0-0.0","11","98647","11","null","","","","null","","64","","","233640","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-300","15700","9","16782","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","285","233759","0.0-3.0-130.0-3.0-0.0","11","98647","11","null","","","","null","","64","","","233649","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","15400","110","16791","","","","1"
"","iti","","html-keyboard-response","286","233874","0.0-3.0-130.0-4.0","11","98647","11","null","","","","null","","64","","","233759","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","15500","115","16901","100","","",""
"","deliberation","","html-keyboard-response","287","234983","0.0-3.0-132.0-0.0","11","98647","11","null","","","","null","","65","","","233874","","","","","","","","","","1","F","0","1100","left","scramble","2100","3","2","22","30","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","NaN","NaN","1100","15600","1109","17016","","","",""
"","scramble_prompt","","html-keyboard-response","288","234992","0.0-3.0-132.0-1.0-0.0","11","98647","11","null","","","","null","","65","","","234983","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","16700","9","18125","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","289","235101","0.0-3.0-132.0-3.0-0.0","11","98647","11","null","","","","null","","65","","","234992","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","16600","109","18134","","","","1"
"","iti","","html-keyboard-response","290","235215","0.0-3.0-132.0-4.0","11","98647","11","null","","","","null","","65","","","235101","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","16700","114","18243","100","","",""
"","deliberation","","html-keyboard-response","291","236226","0.0-3.0-134.0-0.0","11","98647","11","null","","","","null","","66","","","235215","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","L","0","0","","original","4500","3","2","29","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","1000","16800","1011","18357","","","",""
"","deliberation_no_response","","html-keyboard-response","292","236337","0.0-3.0-134.0-3.0-0.0","11","98647","11","null","","","","null","","66","","","236226","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","17800","111","19368","","","","1"
"","iti","","html-keyboard-response","293","236447","0.0-3.0-134.0-4.0","11","98647","11","null","","","","null","","66","","","236337","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","17900","110","19479","100","","",""
"","deliberation","","html-keyboard-response","294","237861","0.0-3.0-136.0-0.0","11","98647","11","null","","","","null","","67","","","236447","","","","","","","","","","1","B","0","1400","right","scramble","1500","3","2","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","NaN","NaN","1400","18000","1414","19589","","","",""
"","scramble_prompt","","html-keyboard-response","295","237869","0.0-3.0-136.0-1.0-0.0","11","98647","11","null","","","","null","","67","","","237861","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-400","19400","8","21003","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","296","237978","0.0-3.0-136.0-3.0-0.0","11","98647","11","null","","","","null","","67","","","237869","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","19000","109","21011","","","","1"
"","iti","","html-keyboard-response","297","238090","0.0-3.0-136.0-4.0","11","98647","11","null","","","","null","","67","","","237978","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","19100","112","21120","100","","",""
"","deliberation","","html-keyboard-response","298","239598","0.0-3.0-138.0-0.0","11","98647","11","null","","","","null","","68","","","238090","","","","","","","","","","1","D","0","1500","right","scramble","1500","3","2","42","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","1500","19200","1508","21232","","","",""
"","scramble_prompt","","html-keyboard-response","299","239606","0.0-3.0-138.0-1.0-0.0","11","98647","11","null","","","","null","","68","","","239598","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-500","20700","8","22740","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","300","239711","0.0-3.0-138.0-3.0-0.0","11","98647","11","null","","","","null","","68","","","239606","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","20200","105","22748","","","","1"
"","iti","","html-keyboard-response","301","239824","0.0-3.0-138.0-4.0","11","98647","11","null","","","","null","","68","","","239711","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","20300","113","22853","100","","",""
"","deliberation","","html-keyboard-response","302","240842","0.0-3.0-140.0-0.0","11","98647","11","null","","","","null","","69","","","239824","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","I","0","0","","original","1300","3","2","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","1000","20400","1018","22966","","","",""
"","deliberation_no_response","","html-keyboard-response","303","240950","0.0-3.0-140.0-3.0-0.0","11","98647","11","null","","","","null","","69","","","240842","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","21400","108","23984","","","","1"
"","iti","","html-keyboard-response","304","241055","0.0-3.0-140.0-4.0","11","98647","11","null","","","","null","","69","","","240950","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","21500","105","24092","100","","",""
"","deliberation","","html-keyboard-response","305","242065","0.0-3.0-142.0-0.0","11","98647","11","null","","","","null","","70","","","241055","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","F","0","0","","original","1200","3","2","22","30","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","50","50","1000","21600","1010","24197","","","",""
"","deliberation_no_response","","html-keyboard-response","306","242173","0.0-3.0-142.0-3.0-0.0","11","98647","11","null","","","","null","","70","","","242065","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","22600","108","25207","","","","1"
"","iti","","html-keyboard-response","307","242285","0.0-3.0-142.0-4.0","11","98647","11","null","","","","null","","70","","","242173","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","22700","112","25315","100","","",""
"","deliberation","","html-keyboard-response","308","243001","0.0-3.0-144.0-0.0","11","98647","11","null","","","","null","","71","","","242285","","","","","","","","","","1","J","0","700","right","scramble","2300","3","2","12","44","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","700","22800","716","25427","","","",""
"","scramble_prompt","","html-keyboard-response","309","243310","0.0-3.0-144.0-1.0-0.0","11","98647","11","null","","","","null","","71","","","243001","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","300","23500","309","26143","300","0","1",""
"","deliberation_no_response","","html-keyboard-response","310","243422","0.0-3.0-144.0-3.0-0.0","11","98647","11","null","","","","null","","71","","","243310","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","23800","112","26452","","","","1"
"","iti","","html-keyboard-response","311","243536","0.0-3.0-144.0-4.0","11","98647","11","null","","","","null","","71","","","243422","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","23900","114","26564","100","","",""
"","deliberation","","html-keyboard-response","312","244551","0.0-3.0-146.0-0.0","11","98647","11","null","","","","null","","72","","","243536","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","D","0","0","","original","1400","3","2","42","14","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","50","50","1000","24000","1015","26678","","","",""
"","deliberation_no_response","","html-keyboard-response","313","244660","0.0-3.0-146.0-3.0-0.0","11","98647","11","null","","","","null","","72","","","244551","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","25000","109","27693","","","","1"
"","iti","","html-keyboard-response","314","244765","0.0-3.0-146.0-4.0","11","98647","11","null","","","","null","","72","","","244660","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","25100","105","27802","100","","",""
"","deliberation","","html-keyboard-response","315","245778","0.0-3.0-148.0-0.0","11","98647","11","null","","","","null","","73","","","244765","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","B","0","0","","original","2800","3","2","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","1000","25200","1013","27907","","","",""
"","deliberation_no_response","","html-keyboard-response","316","245887","0.0-3.0-148.0-3.0-0.0","11","98647","11","null","","","","null","","73","","","245778","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","26200","109","28920","","","","1"
"","iti","","html-keyboard-response","317","246001","0.0-3.0-148.0-4.0","11","98647","11","null","","","","null","","73","","","245887","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","26300","114","29029","100","","",""
"","deliberation","","html-keyboard-response","318","247108","0.0-3.0-150.0-0.0","11","98647","11","null","","","","null","","74","","","246001","","","","","","","","","","1","I","0","1100","right","scramble","1300","3","2","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","1100","26400","1107","29143","","","",""
"","scramble_prompt","","html-keyboard-response","319","247116","0.0-3.0-150.0-1.0-0.0","11","98647","11","null","","","","null","","74","","","247108","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","27500","8","30250","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","320","247224","0.0-3.0-150.0-3.0-0.0","11","98647","11","null","","","","null","","74","","","247116","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","27400","108","30258","","","","1"
"","iti","","html-keyboard-response","321","247334","0.0-3.0-150.0-4.0","11","98647","11","null","","","","null","","74","","","247224","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","27500","110","30366","100","","",""
"","deliberation","","html-keyboard-response","322","248450","0.0-3.0-152.0-0.0","11","98647","11","null","","","","null","","75","","","247334","","","","","","","","","","1","H","0","1100","left","scramble","2300","3","2","23","7","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","NaN","NaN","1100","27600","1116","30476","","","",""
"","scramble_prompt","","html-keyboard-response","323","248459","0.0-3.0-152.0-1.0-0.0","11","98647","11","null","","","","null","","75","","","248450","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","28700","9","31592","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","324","248570","0.0-3.0-152.0-3.0-0.0","11","98647","11","null","","","","null","","75","","","248459","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","28600","111","31601","","","","1"
"","iti","","html-keyboard-response","325","248679","0.0-3.0-152.0-4.0","11","98647","11","null","","","","null","","75","","","248570","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","28700","109","31712","100","","",""
"","deliberation","","html-keyboard-response","326","249690","0.0-3.0-154.0-0.0","11","98647","11","null","","","","null","","76","","","248679","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","E","0","0","","original","1900","4","2","40","25","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","1000","28800","1011","31821","","","",""
"","deliberation_no_response","","html-keyboard-response","327","249802","0.0-3.0-154.0-3.0-0.0","11","98647","11","null","","","","null","","76","","","249690","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","29800","112","32832","","","","1"
"","iti","","html-keyboard-response","328","249908","0.0-3.0-154.0-4.0","11","98647","11","null","","","","null","","76","","","249802","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","29900","106","32944","100","","",""
"","deliberation","","html-keyboard-response","329","250423","0.0-3.0-156.0-0.0","11","98647","11","null","","","","null","","77","","","249908","","","","","","","","","","1","A","0","500","left","scramble","1300","4","2","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","500","30000","515","33050","","","",""
"","scramble_prompt","","html-keyboard-response","330","250934","0.0-3.0-156.0-1.0-0.0","11","98647","11","null","","","","null","","77","","","250423","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","500","30500","511","33565","500","0","1",""
"","deliberation_no_response","","html-keyboard-response","331","251049","0.0-3.0-156.0-3.0-0.0","11","98647","11","null","","","","null","","77","","","250934","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","31000","115","34076","","","","1"
"","iti","","html-keyboard-response","332","251159","0.0-3.0-156.0-4.0","11","98647","11","null","","","","null","","77","","","251049","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","31100","110","34191","100","","",""
"","deliberation","","html-keyboard-response","333","252168","0.0-3.0-158.0-0.0","11","98647","11","null","","","","null","","78","","","251159","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","C","0","0","","original","3000","4","2","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","1000","31200","1009","34301","","","",""
"","deliberation_no_response","","html-keyboard-response","334","252278","0.0-3.0-158.0-3.0-0.0","11","98647","11","null","","","","null","","78","","","252168","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","32200","110","35310","","","","1"
"","iti","","html-keyboard-response","335","252394","0.0-3.0-158.0-4.0","11","98647","11","null","","","","null","","78","","","252278","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","32300","116","35420","100","","",""
"","deliberation","","html-keyboard-response","336","253900","0.0-3.0-160.0-0.0","11","98647","11","null","","","","null","","79","","","252394","","","","","","","","","","1","H","0","1500","left","scramble","1600","4","2","23","7","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","NaN","NaN","1500","32400","1506","35536","","","",""
"","scramble_prompt","","html-keyboard-response","337","253909","0.0-3.0-160.0-1.0-0.0","11","98647","11","null","","","","null","","79","","","253900","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-500","33900","9","37042","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","338","254018","0.0-3.0-160.0-3.0-0.0","11","98647","11","null","","","","null","","79","","","253909","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","33400","109","37051","","","","1"
"","iti","","html-keyboard-response","339","254130","0.0-3.0-160.0-4.0","11","98647","11","null","","","","null","","79","","","254018","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","33500","112","37160","100","","",""
"","deliberation","","html-keyboard-response","340","255145","0.0-3.0-162.0-0.0","11","98647","11","null","","","","null","","80","","","254130","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","J","0","0","","original","2100","4","2","12","44","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","1000","33600","1015","37272","","","",""
"","deliberation_no_response","","html-keyboard-response","341","255258","0.0-3.0-162.0-3.0-0.0","11","98647","11","null","","","","null","","80","","","255145","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","34600","113","38287","","","","1"
"","iti","","html-keyboard-response","342","255366","0.0-3.0-162.0-4.0","11","98647","11","null","","","","null","","80","","","255258","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","34700","108","38400","100","","",""
"","deliberation","","html-keyboard-response","343","256373","0.0-3.0-164.0-0.0","11","98647","11","null","","","","null","","81","","","255366","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","B","0","0","","original","2400","4","2","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","1000","34800","1007","38508","","","",""
"","deliberation_no_response","","html-keyboard-response","344","256486","0.0-3.0-164.0-3.0-0.0","11","98647","11","null","","","","null","","81","","","256373","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","35800","113","39515","","","","1"
"","iti","","html-keyboard-response","345","256601","0.0-3.0-164.0-4.0","11","98647","11","null","","","","null","","81","","","256486","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","35900","115","39628","100","","",""
"","deliberation","","html-keyboard-response","346","256813","0.0-3.0-166.0-0.0","11","98647","11","null","","","","null","","82","","","256601","","","","","","","","","","1","F","0","200","left","scramble","1200","4","2","22","30","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","NaN","NaN","200","36000","212","39743","","","",""
"","scramble_prompt","","html-keyboard-response","347","257624","0.0-3.0-166.0-1.0-0.0","11","98647","11","null","","","","null","","82","","","256813","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","800","36200","811","39955","800","0","1",""
"","deliberation_no_response","","html-keyboard-response","348","257736","0.0-3.0-166.0-3.0-0.0","11","98647","11","null","","","","null","","82","","","257624","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","37000","112","40766","","","","1"
"","iti","","html-keyboard-response","349","257849","0.0-3.0-166.0-4.0","11","98647","11","null","","","","null","","82","","","257736","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","37100","113","40878","100","","",""
"","deliberation","","html-keyboard-response","350","258362","0.0-3.0-168.0-0.0","11","98647","11","null","","","","null","","83","","","257849","","","","","","","","","","1","L","0","500","right","scramble","1000","4","2","29","15","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","500","37200","513","40991","","","",""
"","scramble_prompt","","html-keyboard-response","351","258873","0.0-3.0-168.0-1.0-0.0","11","98647","11","null","","","","null","","83","","","258362","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","500","37700","511","41504","500","0","1",""
"","deliberation_no_response","","html-keyboard-response","352","258986","0.0-3.0-168.0-3.0-0.0","11","98647","11","null","","","","null","","83","","","258873","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","38200","113","42015","","","","1"
"","iti","","html-keyboard-response","353","259096","0.0-3.0-168.0-4.0","11","98647","11","null","","","","null","","83","","","258986","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","38300","110","42128","100","","",""
"","deliberation","","html-keyboard-response","354","260110","0.0-3.0-170.0-0.0","11","98647","11","null","","","","null","","84","","","259096","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","L","0","0","","original","2500","4","2","29","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","1000","38400","1014","42238","","","",""
"","deliberation_no_response","","html-keyboard-response","355","260223","0.0-3.0-170.0-3.0-0.0","11","98647","11","null","","","","null","","84","","","260110","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","39400","113","43252","","","","1"
"","iti","","html-keyboard-response","356","260336","0.0-3.0-170.0-4.0","11","98647","11","null","","","","null","","84","","","260223","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","39500","113","43365","100","","",""
