"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","outcome_estimation_no_response","","html-keyboard-response","2735","21233765","0.0-7.0-35.0-2.0-0.0","1","1","1","null","","","","null","","33","","","","1","","","","","","0.5","127.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2736","21234585","0.0-7.0-35.0-3.0","1","1","1","null","","","","null","","33","","","","1","","","","","","0.8","127.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2737","21236601","0.0-7.0-36.0-0.0","1","1","1","null","","","","null","","34","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","1","","","","1","","2","128.5","","","","","","","","","","J","0","","","","1700","2","","","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2738","21237110","0.0-7.0-36.0-2.0-0.0","1","1","1","null","","","","null","","34","","","","1","","","","","","0.5","130.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2739","21239007","0.0-7.0-36.0-3.0","1","1","1","null","","","","null","","34","","","","1","","","","","","1.2","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2740","21242004","0.0-7.0-37.0-0.0","1","1","1","null","","","","null","","35","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","1","","","","1","","2","132.2","","","","","","","","","","H","0","","","","1100","2","","","","","","","","","","","","","","15","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2741","21243005","0.0-7.0-37.0-2.0-0.0","1","1","1","null","","","","null","","35","","","","1","","","","","","0.5","134.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2742","21244002","0.0-7.0-37.0-3.0","1","1","1","null","","","","null","","35","","","","1","","","","","","0.6","134.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2743","21247006","0.0-7.0-38.0-0.0","1","1","1","null","","","","null","","36","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","1","","","","1","","2","135.29999999999998","","","","","","","","","","B","0","","","","3000","2","","","","","","","","","","","","","","19","","","","","unchosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2744","21248005","0.0-7.0-38.0-2.0-0.0","1","1","1","null","","","","null","","36","","","","1","","","","","","0.5","137.29999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2745","21251002","0.0-7.0-38.0-3.0","1","1","1","null","","","","null","","36","","","","1","","","","","","2.5","137.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2746","21254008","0.0-7.0-39.0-0.0","1","1","1","null","","","","null","","37","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","1","","","","1","","2","140.29999999999998","","","","","","","","","","A","0","","","","1700","2","","","","","","","","","","","","","","3","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2747","21255008","0.0-7.0-39.0-2.0-0.0","1","1","1","null","","","","null","","37","","","","1","","","","","","0.5","142.29999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2748","21257006","0.0-7.0-39.0-3.0","1","1","1","null","","","","null","","37","","","","1","","","","","","1.2","142.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2749","21260004","0.0-7.0-40.0-0.0","1","1","1","null","","","","null","","38","","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","1","","","","1","","2","143.99999999999997","","","","","","","","","","B","0","","","","2900","2","","","","","","","","","","","","","","7","","","","","chosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2750","21261007","0.0-7.0-40.0-2.0-0.0","1","1","1","null","","","","null","","38","","","","1","","","","","","0.5","145.99999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2751","21264005","0.0-7.0-40.0-3.0","1","1","1","null","","","","null","","38","","","","1","","","","","","2.4","146.49999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2752","21267008","0.0-7.0-41.0-0.0","1","1","1","null","","","","null","","39","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","1","","","","1","","2","148.89999999999998","","","","","","","","","","I","0","","","","1100","2","","","","","","","","","","","","","","5","","","","","unchosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2753","21268008","0.0-7.0-41.0-2.0-0.0","1","1","1","null","","","","null","","39","","","","1","","","","","","0.5","150.89999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2754","21269007","0.0-7.0-41.0-3.0","1","1","1","null","","","","null","","39","","","","1","","","","","","0.6","151.39999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2755","21272008","0.0-7.0-42.0-0.0","1","1","1","null","","","","null","","40","","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","1","","","","1","","2","151.99999999999997","","","","","","","","","","E","0","","","","1800","2","","","","","","","","","","","","","","40","","","","","chosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2756","21273008","0.0-7.0-42.0-2.0-0.0","1","1","1","null","","","","null","","40","","","","1","","","","","","0.5","153.99999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2757","21275009","0.0-7.0-42.0-3.0","1","1","1","null","","","","null","","40","","","","1","","","","","","1.3","154.49999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2758","21278004","0.0-7.0-43.0-0.0","1","1","1","null","","","","null","","41","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","1","","","","1","","2","155.79999999999998","","","","","","","","","","G","0","","","","1100","2","","","","","","","","","","","","","","9","","","","","unchosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2759","21279006","0.0-7.0-43.0-2.0-0.0","1","1","1","null","","","","null","","41","","","","1","","","","","","0.5","157.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2760","21280004","0.0-7.0-43.0-3.0","1","1","1","null","","","","null","","41","","","","1","","","","","","0.6","158.29999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2761","21283004","0.0-7.0-44.0-0.0","1","1","1","null","","","","null","","42","","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","1","","","","1","","2","158.89999999999998","","","","","","","","","","L","0","","","","2200","2","","","","","","","","","","","","","","29","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2762","21284003","0.0-7.0-44.0-2.0-0.0","1","1","1","null","","","","null","","42","","","","1","","","","","","0.5","160.89999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2763","21286004","0.0-7.0-44.0-3.0","1","1","1","null","","","","null","","42","","","","1","","","","","","1.7","161.39999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2764","21289005","0.0-7.0-45.0-0.0","1","1","1","null","","","","null","","43","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","1","","","","1","","2","163.09999999999997","","","","","","","","","","H","0","","","","1700","2","","","","","","","","","","","","","","6","","","","","unchosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2765","21290003","0.0-7.0-45.0-2.0-0.0","1","1","1","null","","","","null","","43","","","","1","","","","","","0.5","165.09999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2766","21292006","0.0-7.0-45.0-3.0","1","1","1","null","","","","null","","43","","","","1","","","","","","1.2","165.59999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2767","21295010","0.0-7.0-46.0-0.0","1","1","1","null","","","","null","","44","","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","1","","","","1","","2","166.79999999999995","","","","","","","","","","C","0","","","","1100","2","","","","","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2768","21296002","0.0-7.0-46.0-2.0-0.0","1","1","1","null","","","","null","","44","","","","1","","","","","","0.5","168.79999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2769","21297004","0.0-7.0-46.0-3.0","1","1","1","null","","","","null","","44","","","","1","","","","","","0.6","169.29999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2770","21323005","0.0-7.0-47.0-0.0","1","1","1","null","","","","null","","45","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","1","","","","1","","2","169.89999999999995","","","","","","","","","","G","0","","","","3600","2","","","","","","","","","","","","","","42","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2771","21383010","0.0-7.0-47.0-2.0-0.0","1","1","1","null","","","","null","","45","","","","1","","","","","","0.5","171.89999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2772","21400956","0.0-7.0-47.0-3.0","1","1","1","null","","","","null","","45","","","","1","","","","","","3.1","172.39999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2773","21402904","0.0-7.0-48.0-0.0","1","1","1","1938","","","","50","","46","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","1","","","","0","","1.938","175.49999999999994","","","","","","","","","","K","0","","","","1800","2","","","","","","","","","","","","","","26","","","","","unchosen","","","","","","","","","","gain","gain","1938","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2774","21403481","0.0-7.0-48.0-1.0-0.0","1","1","1","null","","","","null","","46","","","","1","","","","","","0.562","177.43799999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2775","21403994","0.0-7.0-48.0-2.0-0.0","1","1","1","null","","","","null","","46","","","","1","","","","","","0.5","177.99999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2776","21405801","0.0-7.0-48.0-3.0","1","1","1","null","","","","null","","46","","","","1","","","","","","1.8","178.49999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2777","21406253","0.0-7.0-49.0-0.0","1","1","1","444","","","","50","","47","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","1","","","","0","","0.444","180.29999999999995","","","","","","","","","","A","0","","","","1500","2","","","","","","","","","","","","","","44","","","","","unchosen","","","","","","","","","","no_gain","gain","444","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2778","21408326","0.0-7.0-49.0-1.0-0.0","1","1","1","null","","","","null","","47","","","","1","","","","","","2.056","180.74399999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2779","21408845","0.0-7.0-49.0-2.0-0.0","1","1","1","null","","","","null","","47","","","","1","","","","","","0.5","182.79999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2780","21410354","0.0-7.0-49.0-3.0","1","1","1","null","","","","null","","47","","","","1","","","","","","1.5","183.29999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2781","21410753","0.0-7.0-50.0-0.0","1","1","1","391","","","","50","","48","","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","","1","","","","0","","0.391","184.79999999999995","","","","","","","","","","I","0","","","","1700","2","","","","","","","","","","","","","","27","","","","","chosen","","","","","","","","","","gain","gain","391","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2782","21412879","0.0-7.0-50.0-1.0-0.0","1","1","1","null","","","","null","","48","","","","1","","","","","","2.109","185.19099999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2783","21413398","0.0-7.0-50.0-2.0-0.0","1","1","1","null","","","","null","","48","","","","1","","","","","","0.5","187.29999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2784","21415115","0.0-7.0-50.0-3.0","1","1","1","null","","","","null","","48","","","","1","","","","","","1.7","187.79999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2785","21415146","0.0-7.0-51.0-0.0","1","1","1","21","","","","50","","49","","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","","1","","","","0","","0.021","189.49999999999994","","","","","","","","","","F","0","","","","1400","2","","","","","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","gain","gain","21","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2786","21417647","0.0-7.0-51.0-1.0-0.0","1","1","1","null","","","","null","","49","","","","1","","","","","","2.479","189.52099999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2787","21418165","0.0-7.0-51.0-2.0-0.0","1","1","1","null","","","","null","","49","","","","1","","","","","","0.5","191.99999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2788","21419577","0.0-7.0-51.0-3.0","1","1","1","null","","","","null","","49","","","","1","","","","","","1.4","192.49999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2789","21420240","0.0-7.0-52.0-0.0","1","1","1","656","","","","50","","50","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","1","","","","0","","0.656","193.89999999999995","","","","","","","","","","C","0","","","","3100","2","","","","","","","","","","","","","","0","","","","","chosen","","","","","","","","","","no_gain","gain","656","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2790","21422098","0.0-7.0-52.0-1.0-0.0","1","1","1","null","","","","null","","50","","","","1","","","","","","1.844","194.55599999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2791","21422615","0.0-7.0-52.0-2.0-0.0","1","1","1","null","","","","null","","50","","","","1","","","","","","0.5","196.39999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2792","21425734","0.0-7.0-52.0-3.0","1","1","1","null","","","","null","","50","","","","1","","","","","","3.1","196.89999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_run_over","","html-keyboard-response","2793","21539312","0.0-7.0-52.0-5.0-0.0","1","1","1","113571","","","","83","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","2794","21541593","0.0-7.0-52.0-5.0-1.0","1","1","1","2275","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2795","21543225","0.0-7.0-53.0-0.0","1","1","1","1625","","","","50","","51","","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","2","","","","0","","1.625","0","","","","","","","","","","L","0","","","","2900","3","","","","","","","","","","","","","","29","","","","","chosen","","","","","","","","","","no_gain","gain","1625","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2796","21544116","0.0-7.0-53.0-1.0-0.0","1","1","1","null","","","","null","","51","","","","2","","","","","","0.875","1.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2797","21544627","0.0-7.0-53.0-2.0-0.0","1","1","1","null","","","","null","","51","","","","2","","","","","","0.5","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2798","21547541","0.0-7.0-53.0-3.0","1","1","1","null","","","","null","","51","","","","2","","","","","","2.9","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2799","21549555","0.0-7.0-54.0-0.0","1","1","1","null","","","","null","","52","","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","2","","","","1","","2","5.9","","","","","","","","","","C","0","","","","1500","3","","","","","","","","","","","","","","34","","","","","unchosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2800","21550070","0.0-7.0-54.0-2.0-0.0","1","1","1","null","","","","null","","52","","","","2","","","","","","0.5","7.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2801","21551080","0.0-7.0-54.0-3.0","1","1","1","null","","","","null","","52","","","","2","","","","","","1","8.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2802","21553098","0.0-7.0-55.0-0.0","1","1","1","null","","","","null","","53","","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","2","","","","1","","2","9.4","","","","","","","","","","F","0","","","","1700","3","","","","","","","","","","","","","","13","","","","","chosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2803","21553609","0.0-7.0-55.0-2.0-0.0","1","1","1","null","","","","null","","53","","","","2","","","","","","0.5","11.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2804","21554825","0.0-7.0-55.0-3.0","1","1","1","null","","","","null","","53","","","","2","","","","","","1.2","11.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2805","21556845","0.0-7.0-56.0-0.0","1","1","1","null","","","","null","","54","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","2","","","","1","","2","13.1","","","","","","","","","","A","0","","","","2000","3","","","","","","","","","","","","","","3","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2806","21557363","0.0-7.0-56.0-2.0-0.0","1","1","1","null","","","","null","","54","","","","2","","","","","","0.5","15.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2807","21558871","0.0-7.0-56.0-3.0","1","1","1","null","","","","null","","54","","","","2","","","","","","1.5","15.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2808","21560880","0.0-7.0-57.0-0.0","1","1","1","null","","","","null","","55","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","2","","","","1","","2","17.1","","","","","","","","","","J","0","","","","2000","3","","","","","","","","","","","","","","36","","","","","unchosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2809","21561390","0.0-7.0-57.0-2.0-0.0","1","1","1","null","","","","null","","55","","","","2","","","","","","0.5","19.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2810","21562905","0.0-7.0-57.0-3.0","1","1","1","null","","","","null","","55","","","","2","","","","","","1.5","19.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2811","21564924","0.0-7.0-58.0-0.0","1","1","1","null","","","","null","","56","","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","","2","","","","1","","2","21.1","","","","","","","","","","E","0","","","","2900","3","","","","","","","","","","","","","","24","","","","","unchosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2812","21565437","0.0-7.0-58.0-2.0-0.0","1","1","1","null","","","","null","","56","","","","2","","","","","","0.5","23.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2813","21567853","0.0-7.0-58.0-3.0","1","1","1","null","","","","null","","56","","","","2","","","","","","2.4","23.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2814","21569869","0.0-7.0-59.0-0.0","1","1","1","null","","","","null","","57","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","2","","","","1","","2","26","","","","","","","","","","G","0","","","","2000","3","","","","","","","","","","","","","","42","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2815","21570389","0.0-7.0-59.0-2.0-0.0","1","1","1","null","","","","null","","57","","","","2","","","","","","0.5","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2816","21571908","0.0-7.0-59.0-3.0","1","1","1","null","","","","null","","57","","","","2","","","","","","1.5","28.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2817","21573925","0.0-7.0-60.0-0.0","1","1","1","null","","","","null","","58","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","2","","","","1","","2","30","","","","","","","","","","K","0","","","","1000","3","","","","","","","","","","","","","","26","","","","","unchosen","","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2818","21574443","0.0-7.0-60.0-2.0-0.0","1","1","1","null","","","","null","","58","","","","2","","","","","","0.5","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2819","21574955","0.0-7.0-60.0-3.0","1","1","1","null","","","","null","","58","","","","2","","","","","","0.5","32.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2820","21576970","0.0-7.0-61.0-0.0","1","1","1","null","","","","null","","59","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","2","","","","1","","2","33","","","","","","","","","","H","0","","","","1100","3","","","","","","","","","","","","","","15","","","","","chosen","","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
