"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","deliberation","","html-keyboard-response","731","298620","0.0-3.0-102.0-0.0","1","90291","`1","386","","","","68","","50","","","1","","","","0","","1","135.79999999999998","","","","","","","","","","E","0","1000","left","scramble","1300","2","43","33","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","","false","1000","",""
"","scramble_prompt","","html-keyboard-response","732","298626","0.0-3.0-102.0-1.0-0.0","1","90291","`1","null","","","","null","","50","","","","","","","","","0","136.79999999999998","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","2","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","733","298734","0.0-3.0-102.0-3.0-0.0","1","90291","`1","null","","","","null","","50","","","","","","","1","","0.1","136.79999999999998","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","734","298848","0.0-3.0-102.0-4.0","1","90291","`1","null","","","","null","","50","","","","","","","","","1.2","136.89999999999998","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","735","298864","0.0-3.0-104.0-0.0","1","90291","`1","12","","","","68","","51","","","1","","","","0","","0.012","138.09999999999997","1","17","44","faces","objects","50","50","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","J","0","0","","original","4900","2","17","44","faces","objects","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","","","","",""
"","deliberation_confirmation","","html-keyboard-response","736","299864","0.0-3.0-104.0-2.0-0.0","1","90291","`1","null","","","","null","","51","","","","","","","","","0.988","138.11199999999997","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","737","299978","0.0-3.0-104.0-4.0","1","90291","`1","null","","","","null","","51","","","","","","","","","4.9","139.09999999999997","","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"","deliberation_run_over","","html-keyboard-response","738","300199","0.0-3.0-104.0-6.0-0.0","1","90291","`1","216","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","739","302151","0.0-3.0-104.0-6.0-1.0","1","90291","`1","1940","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","740","303158","0.0-3.0-106.0-0.0","1","90291","`1","null","","","","null","","52","","","2","","","","1","","0.9","0","","","","","","","","","","E","0","900","right","scramble","3800","3","43","33","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","","false","900","",""
"","scramble_prompt","","html-keyboard-response","741","303273","0.0-3.0-106.0-1.0-0.0","1","90291","`1","null","","","","null","","52","","","","","","","","","0.1","0.9","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","742","303384","0.0-3.0-106.0-3.0-0.0","1","90291","`1","null","","","","null","","52","","","","","","","1","","0.1","1","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","743","303497","0.0-3.0-106.0-4.0","1","90291","`1","null","","","","null","","52","","","","","","","","","3.7","1.1","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","744","304510","0.0-3.0-108.0-0.0","1","90291","`1","null","","","","null","","53","","","2","","","","1","","1","4.800000000000001","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","J","0","0","","original","2100","3","17","44","faces","objects","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","745","304623","0.0-3.0-108.0-3.0-0.0","1","90291","`1","null","","","","null","","53","","","","","","","1","","0.1","5.800000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","746","304735","0.0-3.0-108.0-4.0","1","90291","`1","null","","","","null","","53","","","","","","","","","2","5.9","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","747","305751","0.0-3.0-110.0-0.0","1","90291","`1","null","","","","null","","54","","","2","","","","1","","1","7.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","K","0","0","","original","1500","3","32","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","748","305868","0.0-3.0-110.0-3.0-0.0","1","90291","`1","null","","","","null","","54","","","","","","","1","","0.1","8.9","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","749","305988","0.0-3.0-110.0-4.0","1","90291","`1","null","","","","null","","54","","","","","","","","","1.4","9","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","750","306999","0.0-3.0-112.0-0.0","1","90291","`1","null","","","","null","","55","","","2","","","","1","","0.9","10.4","","","","","","","","","","K","0","900","left","scramble","2100","3","32","45","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","NaN","NaN","","false","900","",""
"","scramble_prompt","","html-keyboard-response","751","307115","0.0-3.0-112.0-1.0-0.0","1","90291","`1","null","","","","null","","55","","","","","","","","","0.1","11.3","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","752","307222","0.0-3.0-112.0-3.0-0.0","1","90291","`1","null","","","","null","","55","","","","","","","1","","0.1","11.4","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","753","307335","0.0-3.0-112.0-4.0","1","90291","`1","null","","","","null","","55","","","","","","","","","2","11.5","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","754","308353","0.0-3.0-114.0-0.0","1","90291","`1","null","","","","null","","56","","","2","","","","1","","1","13.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","E","0","0","","original","1400","3","43","33","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","755","308466","0.0-3.0-114.0-3.0-0.0","1","90291","`1","null","","","","null","","56","","","","","","","1","","0.1","14.5","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","756","308581","0.0-3.0-114.0-4.0","1","90291","`1","null","","","","null","","56","","","","","","","","","1.3","14.6","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","757","309592","0.0-3.0-116.0-0.0","1","90291","`1","null","","","","null","","57","","","2","","","","1","","1.2","15.9","","","","","","","","","","L","0","1200","left","scramble","2400","3","28","19","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","NaN","NaN","","false","1200","",""
"","scramble_prompt","","html-keyboard-response","758","309603","0.0-3.0-116.0-1.0-0.0","1","90291","`1","null","","","","null","","57","","","","","","","","","-0.2","17.1","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","759","309713","0.0-3.0-116.0-3.0-0.0","1","90291","`1","null","","","","null","","57","","","","","","","1","","0.1","16.900000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","760","309828","0.0-3.0-116.0-4.0","1","90291","`1","null","","","","null","","57","","","","","","","","","2.3","17.000000000000004","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","761","310840","0.0-3.0-118.0-0.0","1","90291","`1","null","","","","null","","58","","","2","","","","1","","1","19.300000000000004","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","A","0","0","","original","1400","3","0","38","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","762","310953","0.0-3.0-118.0-3.0-0.0","1","90291","`1","null","","","","null","","58","","","","","","","1","","0.1","20.300000000000004","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","763","311064","0.0-3.0-118.0-4.0","1","90291","`1","null","","","","null","","58","","","","","","","","","1.3","20.400000000000006","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","764","312080","0.0-3.0-120.0-0.0","1","90291","`1","null","","","","null","","59","","","2","","","","1","","1","21.700000000000006","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","H","0","0","","original","1400","3","23","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","765","312195","0.0-3.0-120.0-3.0-0.0","1","90291","`1","null","","","","null","","59","","","","","","","1","","0.1","22.700000000000006","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","766","312303","0.0-3.0-120.0-4.0","1","90291","`1","null","","","","null","","59","","","","","","","","","1.3","22.800000000000008","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","767","313311","0.0-3.0-122.0-0.0","1","90291","`1","null","","","","null","","60","","","2","","","","1","","1.4","24.10000000000001","","","","","","","","","","A","0","1400","left","scramble","1500","3","0","38","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","","false","1400","",""
"","scramble_prompt","","html-keyboard-response","768","313321","0.0-3.0-122.0-1.0-0.0","1","90291","`1","null","","","","null","","60","","","","","","","","","-0.4","25.500000000000007","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","769","313428","0.0-3.0-122.0-3.0-0.0","1","90291","`1","null","","","","null","","60","","","","","","","1","","0.1","25.10000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","770","313539","0.0-3.0-122.0-4.0","1","90291","`1","null","","","","null","","60","","","","","","","","","1.4","25.20000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","771","314554","0.0-3.0-124.0-0.0","1","90291","`1","null","","","","null","","61","","","2","","","","1","","1","26.60000000000001","","","","","","","","","","C","0","1000","left","scramble","2900","3","11","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","NaN","NaN","","false","1000","",""
"","scramble_prompt","","html-keyboard-response","772","314565","0.0-3.0-124.0-1.0-0.0","1","90291","`1","null","","","","null","","61","","","","","","","","","0","27.60000000000001","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","773","314682","0.0-3.0-124.0-3.0-0.0","1","90291","`1","null","","","","null","","61","","","","","","","1","","0.1","27.60000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","774","314794","0.0-3.0-124.0-4.0","1","90291","`1","null","","","","null","","61","","","","","","","","","2.8","27.70000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","775","315807","0.0-3.0-126.0-0.0","1","90291","`1","null","","","","null","","62","","","2","","","","1","","1","30.50000000000001","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","C","0","0","","original","2000","3","11","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","776","315922","0.0-3.0-126.0-3.0-0.0","1","90291","`1","null","","","","null","","62","","","","","","","1","","0.1","31.50000000000001","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","777","316032","0.0-3.0-126.0-4.0","1","90291","`1","null","","","","null","","62","","","","","","","","","1.9","31.600000000000012","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","778","317049","0.0-3.0-128.0-0.0","1","90291","`1","null","","","","null","","63","","","2","","","","1","","1","33.500000000000014","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","G","0","0","","original","2000","3","42","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","779","317164","0.0-3.0-128.0-3.0-0.0","1","90291","`1","null","","","","null","","63","","","","","","","1","","0.1","34.500000000000014","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","780","317270","0.0-3.0-128.0-4.0","1","90291","`1","null","","","","null","","63","","","","","","","","","1.9","34.600000000000016","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","781","318278","0.0-3.0-130.0-0.0","1","90291","`1","null","","","","null","","64","","","2","","","","1","","1.3","36.500000000000014","","","","","","","","","","G","0","1300","right","scramble","2100","3","42","10","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","","false","1300","",""
"","scramble_prompt","","html-keyboard-response","782","318288","0.0-3.0-130.0-1.0-0.0","1","90291","`1","null","","","","null","","64","","","","","","","","","-0.3","37.80000000000001","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","783","318393","0.0-3.0-130.0-3.0-0.0","1","90291","`1","null","","","","null","","64","","","","","","","1","","0.1","37.500000000000014","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","784","318508","0.0-3.0-130.0-4.0","1","90291","`1","null","","","","null","","64","","","","","","","","","2","37.600000000000016","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","785","319520","0.0-3.0-132.0-0.0","1","90291","`1","null","","","","null","","65","","","2","","","","1","","1.1","39.600000000000016","","","","","","","","","","F","0","1100","left","scramble","2100","3","22","29","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","NaN","NaN","","false","1100","",""
"","scramble_prompt","","html-keyboard-response","786","319531","0.0-3.0-132.0-1.0-0.0","1","90291","`1","null","","","","null","","65","","","","","","","","","-0.1","40.70000000000002","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","787","319639","0.0-3.0-132.0-3.0-0.0","1","90291","`1","null","","","","null","","65","","","","","","","1","","0.1","40.600000000000016","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","788","319754","0.0-3.0-132.0-4.0","1","90291","`1","null","","","","null","","65","","","","","","","","","2","40.70000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","789","320767","0.0-3.0-134.0-0.0","1","90291","`1","null","","","","null","","66","","","2","","","","1","","1","42.70000000000002","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","L","0","0","","original","4500","3","28","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","790","320881","0.0-3.0-134.0-3.0-0.0","1","90291","`1","null","","","","null","","66","","","","","","","1","","0.1","43.70000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","791","320994","0.0-3.0-134.0-4.0","1","90291","`1","null","","","","null","","66","","","","","","","","","4.4","43.80000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","792","322008","0.0-3.0-136.0-0.0","1","90291","`1","null","","","","null","","67","","","2","","","","1","","1.4","48.20000000000002","","","","","","","","","","B","0","1400","right","scramble","1500","3","2","18","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","false","1400","",""
"","scramble_prompt","","html-keyboard-response","793","322020","0.0-3.0-136.0-1.0-0.0","1","90291","`1","null","","","","null","","67","","","","","","","","","-0.4","49.600000000000016","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","794","322127","0.0-3.0-136.0-3.0-0.0","1","90291","`1","null","","","","null","","67","","","","","","","1","","0.1","49.20000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","795","322243","0.0-3.0-136.0-4.0","1","90291","`1","null","","","","null","","67","","","","","","","","","1.4","49.30000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","796","323255","0.0-3.0-138.0-0.0","1","90291","`1","null","","","","null","","68","","","2","","","","1","","1.5","50.70000000000002","","","","","","","","","","D","0","1500","right","scramble","1500","3","41","15","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","","false","1500","",""
"","scramble_prompt","","html-keyboard-response","797","323264","0.0-3.0-138.0-1.0-0.0","1","90291","`1","null","","","","null","","68","","","","","","","","","-0.5","52.20000000000002","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","798","323371","0.0-3.0-138.0-3.0-0.0","1","90291","`1","null","","","","null","","68","","","","","","","1","","0.1","51.70000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","799","323486","0.0-3.0-138.0-4.0","1","90291","`1","null","","","","null","","68","","","","","","","","","1.4","51.80000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","800","324497","0.0-3.0-140.0-0.0","1","90291","`1","null","","","","null","","69","","","2","","","","1","","1","53.20000000000002","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","I","0","0","","original","1300","3","27","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","801","324612","0.0-3.0-140.0-3.0-0.0","1","90291","`1","null","","","","null","","69","","","","","","","1","","0.1","54.20000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","802","324727","0.0-3.0-140.0-4.0","1","90291","`1","null","","","","null","","69","","","","","","","","","1.2","54.30000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","803","325737","0.0-3.0-142.0-0.0","1","90291","`1","null","","","","null","","70","","","2","","","","1","","1","55.50000000000002","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","F","0","0","","original","1200","3","22","29","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","804","325848","0.0-3.0-142.0-3.0-0.0","1","90291","`1","null","","","","null","","70","","","","","","","1","","0.1","56.50000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","805","325958","0.0-3.0-142.0-4.0","1","90291","`1","null","","","","null","","70","","","","","","","","","1.1","56.60000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","806","326968","0.0-3.0-144.0-0.0","1","90291","`1","null","","","","null","","71","","","2","","","","1","","0.7","57.700000000000024","","","","","","","","","","J","0","700","right","scramble","2300","3","17","44","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","","false","700","",""
"","scramble_prompt","","html-keyboard-response","807","327282","0.0-3.0-144.0-1.0-0.0","1","90291","`1","null","","","","null","","71","","","","","","","","","0.3","58.40000000000003","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","808","327394","0.0-3.0-144.0-3.0-0.0","1","90291","`1","null","","","","null","","71","","","","","","","1","","0.1","58.700000000000024","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","809","327502","0.0-3.0-144.0-4.0","1","90291","`1","null","","","","null","","71","","","","","","","","","2.2","58.800000000000026","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","810","328509","0.0-3.0-146.0-0.0","1","90291","`1","null","","","","null","","72","","","2","","","","1","","1","61.00000000000003","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","D","0","0","","original","1400","3","41","15","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","811","328625","0.0-3.0-146.0-3.0-0.0","1","90291","`1","null","","","","null","","72","","","","","","","1","","0.1","62.00000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","812","328740","0.0-3.0-146.0-4.0","1","90291","`1","null","","","","null","","72","","","","","","","","","1.3","62.10000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","813","329753","0.0-3.0-148.0-0.0","1","90291","`1","null","","","","null","","73","","","2","","","","1","","1","63.40000000000003","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","B","0","0","","original","2800","3","2","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","814","329867","0.0-3.0-148.0-3.0-0.0","1","90291","`1","null","","","","null","","73","","","","","","","1","","0.1","64.40000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","815","329976","0.0-3.0-148.0-4.0","1","90291","`1","null","","","","null","","73","","","","","","","","","2.7","64.50000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","816","330985","0.0-3.0-150.0-0.0","1","90291","`1","null","","","","null","","74","","","2","","","","1","","1.1","67.20000000000003","","","","","","","","","","I","0","1100","right","scramble","1300","3","27","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","","false","1100","",""
"","scramble_prompt","","html-keyboard-response","817","330994","0.0-3.0-150.0-1.0-0.0","1","90291","`1","null","","","","null","","74","","","","","","","","","-0.1","68.30000000000003","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","818","331105","0.0-3.0-150.0-3.0-0.0","1","90291","`1","null","","","","null","","74","","","","","","","1","","0.1","68.20000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","819","331218","0.0-3.0-150.0-4.0","1","90291","`1","null","","","","null","","74","","","","","","","","","1.2","68.30000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
