"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning"
"","localizer","","html-keyboard-response","98","476989","0.0-2.0-6.11-0.11","27","31027","Female","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","476546","0","NaN","","1","1","0","400","14700","443","15345","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","477303","0.0-2.0-6.11-1.11","27","31027","Female","null","","","","null","","4","","","476989","0","","","","","","300","15100","314","15788","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","477717","0.0-2.0-6.12-0.12","27","31027","Female","248","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","477303","0","NaN","","1","0","1","400","15400","414","16102","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","478039","0.0-2.0-6.12-1.12","27","31027","Female","null","","","","null","","4","","","477717","0","","","","","","300","15800","322","16516","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","478454","0.0-2.0-7.0-0.0","27","31027","Female","200","","","","75","1","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","478039","0","NaN","","0","0","0","400","16100","415","16838","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","478760","0.0-2.0-7.0-1.0","27","31027","Female","null","","","","null","","5","","","478454","0","","","","","","300","16500","306","17253","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","104","479417","0.0-2.0-7.0-2.0-0.0","27","31027","Female","650","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","105","482129","0.0-2.0-7.0-2.0-1.0","27","31027","Female","2705","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","482543","0.0-2.0-8.0-0.0","27","31027","Female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/faces/allef-vinicius-C_1jjFJioWg-unsplash.jpg","482129","1","faces","","0","1","0","400","0","414","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","482852","0.0-2.0-8.0-1.0","27","31027","Female","null","","","","null","","6","","","482543","1","","","","","","300","400","309","414","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","483303","0.0-2.0-9.0-0.0","27","31027","Female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-sibVwORYqs0-unsplash.jpg","482852","1","faces","","1","1","0","400","700","451","723","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","483614","0.0-2.0-9.0-1.0","27","31027","Female","null","","","","null","","7","","","483303","1","","","","","","300","1100","311","1174","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","484028","0.0-2.0-10.0-0.0","27","31027","Female","NaN","","","","null","NaN","8","","Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","483614","1","faces","","0","1","0","400","1400","414","1485","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","484343","0.0-2.0-10.0-1.0","27","31027","Female","null","","","","null","","8","","","484028","1","","","","","","300","1800","315","1899","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","484754","0.0-2.0-11.0-0.0","27","31027","Female","392","","","","68","0","9","","Stimuli/Experimental_stims/localizer/faces/hisu-lee-2qvxIr_DXGo-unsplash.jpg","484343","1","faces","","0","0","1","400","2100","411","2214","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","485067","0.0-2.0-11.0-1.0","27","31027","Female","null","","","","null","","9","","","484754","1","","","","","","300","2500","313","2625","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","114","485487","0.0-2.0-12.0-0.0","27","31027","Female","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/faces/austin-wade-X6Uj51n5CE8-unsplash.jpg","485067","1","faces","","0","1","0","400","2800","420","2938","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","115","485916","0.0-2.0-12.0-1.0","27","31027","Female","null","","","","null","","10","","","485487","1","","","","","","300","3200","429","3358","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","116","486329","0.0-2.0-13.0-0.0","27","31027","Female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/faces/darshan-patel-QJEVpydulGs-unsplash.jpg","485916","1","faces","","0","1","0","400","3500","413","3787","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","117","486639","0.0-2.0-13.0-1.0","27","31027","Female","null","","","","null","","11","","","486329","1","","","","","","300","3900","310","4200","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","118","487055","0.0-2.0-14.0-0.0","27","31027","Female","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg","486639","1","faces","","0","1","0","400","4200","416","4510","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","119","487407","0.0-2.0-14.0-1.0","27","31027","Female","null","","","","null","","12","","","487055","1","","","","","","300","4600","352","4926","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","120","487817","0.0-2.0-15.0-0.0","27","31027","Female","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/faces/ethan-haddox-__ng3cRXmFE-unsplash.jpg","487407","1","faces","","0","1","0","400","4900","410","5278","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","121","488124","0.0-2.0-15.0-1.0","27","31027","Female","null","","","","null","","13","","","487817","1","","","","","","300","5300","307","5688","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","122","488534","0.0-2.0-16.0-0.0","27","31027","Female","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg","488124","1","faces","","0","1","0","400","5600","410","5995","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","123","488847","0.0-2.0-16.0-1.0","27","31027","Female","null","","","","null","","14","","","488534","1","","","","","","300","6000","313","6405","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","124","489415","0.0-2.0-17.0-0.0","27","31027","Female","155","","","","68","0","15","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","488847","1","faces","","0","0","1","400","6300","568","6718","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","125","489725","0.0-2.0-17.0-1.0","27","31027","Female","null","","","","null","","15","","","489415","1","","","","","","300","6700","310","7286","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","126","490135","0.0-2.0-18.0-0.0","27","31027","Female","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg","489725","1","faces","","0","1","0","400","7000","410","7596","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","127","490447","0.0-2.0-18.0-1.0","27","31027","Female","null","","","","null","","16","","","490135","1","","","","","","300","7400","312","8006","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","128","490863","0.0-2.0-19.0-0.0","27","31027","Female","14","","","","68","0","17","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","490447","1","faces","","0","0","1","400","7700","416","8318","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","129","491171","0.0-2.0-19.0-1.0","27","31027","Female","null","","","","null","","17","","","490863","1","","","","","","300","8100","308","8734","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","130","491600","0.0-2.0-20.0-0.0","27","31027","Female","NaN","","","","null","NaN","18","","Stimuli/Experimental_stims/localizer/faces/samuel-dixon--fQ5XNOcqFQ-unsplash.jpg","491171","1","faces","","0","1","0","400","8400","429","9042","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","131","491916","0.0-2.0-20.0-1.0","27","31027","Female","null","","","","null","","18","","","491600","1","","","","","","300","8800","316","9471","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","132","492332","0.0-2.0-21.0-0.0","27","31027","Female","NaN","","","","null","NaN","19","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-vp9mRauo68c-unsplash.jpg","491916","1","faces","","0","1","0","400","9100","416","9787","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","133","492644","0.0-2.0-21.0-1.0","27","31027","Female","null","","","","null","","19","","","492332","1","","","","","","300","9500","312","10203","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","134","493061","0.0-2.0-22.0-0.0","27","31027","Female","NaN","","","","null","NaN","20","","Stimuli/Experimental_stims/localizer/faces/ayo-ogunseinde-6W4F62sN_yI-unsplash.jpg","492644","1","faces","","0","1","0","400","9800","417","10515","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","135","493450","0.0-2.0-22.0-1.0","27","31027","Female","null","","","","null","","20","","","493061","1","","","","","","300","10200","389","10932","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","136","493888","0.0-2.0-23.0-0.0","27","31027","Female","309","","","","68","0","21","","Stimuli/Experimental_stims/localizer/faces/whereslugo-zl_fPgiwduo-unsplash.jpg","493450","1","faces","","0","0","1","400","10500","438","11321","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","137","494201","0.0-2.0-23.0-1.0","27","31027","Female","null","","","","null","","21","","","493888","1","","","","","","300","10900","313","11759","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","138","494648","0.0-2.0-24.0-0.0","27","31027","Female","22","","","","68","0","22","","Stimuli/Experimental_stims/localizer/faces/chanvre-quebec-mXu1SpzHq6w-unsplash.jpg","494201","1","faces","","0","0","1","400","11200","447","12072","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","139","494961","0.0-2.0-24.0-1.0","27","31027","Female","null","","","","null","","22","","","494648","1","","","","","","300","11600","313","12519","300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","140","495375","0.0-2.0-25.0-0.0","27","31027","Female","337","","","","68","0","23","","Stimuli/Experimental_stims/localizer/faces/ian-dooley-d1UPkiFd04A-unsplash.jpg","494961","1","faces","","0","0","1","400","11900","414","12832","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
