"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path"
"","deliberation_confirmation","","html-keyboard-response","776","301170","0.0-3.0-126.0-2.0-0.0","NaN","82292","","null","","","","null","","62","","","","","","","","","0.892","31.508000000000006","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","777","301281","0.0-3.0-126.0-4.0","NaN","82292","","null","","","","null","","62","","","","","","","","","1.1","32.400000000000006","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","778","301631","0.0-3.0-128.0-0.0","NaN","82292","","345","","","","68","","63","","","2","","","","0","","1.5","33.50000000000001","D","0","1500","right","scramble","1300","3","37","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","","false","1500","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","779","301636","0.0-3.0-128.0-1.0-0.0","NaN","82292","","null","","","","null","","63","","","","","","","","","-0.5","35.00000000000001","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","780","301747","0.0-3.0-128.0-3.0-0.0","NaN","82292","","null","","","","null","","63","","","","","","","1","","0.1","34.50000000000001","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","781","301860","0.0-3.0-128.0-4.0","NaN","82292","","null","","","","null","","63","","","","","","","","","1.2","34.60000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","782","301960","0.0-3.0-130.0-0.0","NaN","82292","","95","","","","68","","64","","","2","","","","0","","1.2","35.80000000000001","L","0","1200","left","scramble","1600","3","27","19","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","NaN","NaN","","false","1200","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","783","301965","0.0-3.0-130.0-1.0-0.0","NaN","82292","","null","","","","null","","64","","","","","","","","","-0.2","37.000000000000014","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","784","302072","0.0-3.0-130.0-3.0-0.0","NaN","82292","","null","","","","null","","64","","","","","","","1","","0.1","36.80000000000001","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","785","302179","0.0-3.0-130.0-4.0","NaN","82292","","null","","","","null","","64","","","","","","","","","1.5","36.90000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","786","302230","0.0-3.0-132.0-0.0","NaN","82292","","47","","","","68","","65","","","2","","","","0","","0.047","38.40000000000001","L","0","0","","original","1900","3","27","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","50","50","","","","","","1","27","19","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg"
"","deliberation_confirmation","","html-keyboard-response","787","303193","0.0-3.0-132.0-2.0-0.0","NaN","82292","","null","","","","null","","65","","","","","","","","","0.953","38.44700000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","788","303308","0.0-3.0-132.0-4.0","NaN","82292","","null","","","","null","","65","","","","","","","","","1.9","39.40000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","789","303457","0.0-3.0-134.0-0.0","NaN","82292","","144","","","","68","","66","","","2","","","","0","","0.9","41.30000000000001","K","0","900","left","scramble","2100","3","30","46","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NaN","NaN","","false","900","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","790","303569","0.0-3.0-134.0-1.0-0.0","NaN","82292","","null","","","","null","","66","","","","","","","","","0.1","42.20000000000001","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","791","303685","0.0-3.0-134.0-3.0-0.0","NaN","82292","","null","","","","null","","66","","","","","","","1","","0.1","42.30000000000001","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","792","303798","0.0-3.0-134.0-4.0","NaN","82292","","null","","","","null","","66","","","","","","","","","2","42.40000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","793","304019","0.0-3.0-136.0-0.0","NaN","82292","","216","","","","68","","67","","","2","","","","0","","0.216","44.40000000000001","F","0","0","","original","1700","3","17","28","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","50","50","","","","","","1","17","28","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg"
"","deliberation_confirmation","","html-keyboard-response","794","304820","0.0-3.0-136.0-2.0-0.0","NaN","82292","","null","","","","null","","67","","","","","","","","","0.784","44.616000000000014","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","795","304932","0.0-3.0-136.0-4.0","NaN","82292","","null","","","","null","","67","","","","","","","","","1.7","45.40000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","796","305099","0.0-3.0-138.0-0.0","NaN","82292","","163","","","","68","","68","","","2","","","","0","","1.1","47.100000000000016","F","0","1100","left","scramble","4200","3","17","28","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","NaN","NaN","","false","1100","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","797","305105","0.0-3.0-138.0-1.0-0.0","NaN","82292","","null","","","","null","","68","","","","","","","","","-0.1","48.20000000000002","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","798","305217","0.0-3.0-138.0-3.0-0.0","NaN","82292","","null","","","","null","","68","","","","","","","1","","0.1","48.100000000000016","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","799","305333","0.0-3.0-138.0-4.0","NaN","82292","","null","","","","null","","68","","","","","","","","","4.1","48.20000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","800","305338","0.0-3.0-140.0-0.0","NaN","82292","","0","","","","68","","69","","","2","","","","0","","0","52.30000000000002","I","0","0","","original","2100","3","24","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","50","50","","","","","","1","24","0","body_parts","outdoor_scenes","50","50","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg"
"","deliberation_confirmation","","html-keyboard-response","801","306349","0.0-3.0-140.0-2.0-0.0","NaN","82292","","null","","","","null","","69","","","","","","","","","1","52.30000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","802","306460","0.0-3.0-140.0-4.0","NaN","82292","","null","","","","null","","69","","","","","","","","","2.1","53.30000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","803","306539","0.0-3.0-142.0-0.0","NaN","82292","","75","","","","68","","70","","","2","","","","0","","0.075","55.40000000000002","E","0","0","","original","1800","3","45","31","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","1","45","31","objects","body_parts","50","50","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg"
"","deliberation_confirmation","","html-keyboard-response","804","307478","0.0-3.0-142.0-2.0-0.0","NaN","82292","","null","","","","null","","70","","","","","","","","","0.925","55.47500000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","805","307586","0.0-3.0-142.0-4.0","NaN","82292","","null","","","","null","","70","","","","","","","","","1.8","56.40000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","806","307793","0.0-3.0-144.0-0.0","NaN","82292","","201","","","","68","","71","","","2","","","","0","","1","58.20000000000002","C","0","1000","left","scramble","1700","3","6","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","false","1000","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","807","307797","0.0-3.0-144.0-1.0-0.0","NaN","82292","","null","","","","null","","71","","","","","","","","","0","59.20000000000002","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","808","307906","0.0-3.0-144.0-3.0-0.0","NaN","82292","","null","","","","null","","71","","","","","","","1","","0.1","59.20000000000002","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","809","308018","0.0-3.0-144.0-4.0","NaN","82292","","null","","","","null","","71","","","","","","","","","1.6","59.30000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","810","308072","0.0-3.0-146.0-0.0","NaN","82292","","50","","","","68","","72","","","2","","","","0","","1.4","60.90000000000002","A","0","1400","left","scramble","1600","3","1","41","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","","false","1400","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","811","308077","0.0-3.0-146.0-1.0-0.0","NaN","82292","","null","","","","null","","72","","","","","","","","","-0.4","62.30000000000002","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","812","308187","0.0-3.0-146.0-3.0-0.0","NaN","82292","","null","","","","null","","72","","","","","","","1","","0.1","61.90000000000002","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","813","308298","0.0-3.0-146.0-4.0","NaN","82292","","null","","","","null","","72","","","","","","","","","1.5","62.00000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","814","309309","0.0-3.0-148.0-0.0","NaN","82292","","null","","","","null","","73","","","2","","","","1","","1","63.50000000000002","D","0","0","","original","4100","3","37","14","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","815","309420","0.0-3.0-148.0-3.0-0.0","NaN","82292","","null","","","","null","","73","","","","","","","1","","0.1","64.50000000000003","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","816","309532","0.0-3.0-148.0-4.0","NaN","82292","","null","","","","null","","73","","","","","","","","","4","64.60000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","817","310549","0.0-3.0-150.0-0.0","NaN","82292","","null","","","","null","","74","","","2","","","","1","","1.4","68.60000000000002","B","0","1400","right","scramble","2600","3","5","16","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","NaN","NaN","","false","1400","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","818","310594","0.0-3.0-150.0-1.0-0.0","NaN","82292","","null","","","","null","","74","","","","","","","","","-0.4","70.00000000000003","","","","","","","3","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","819","310705","0.0-3.0-150.0-3.0-0.0","NaN","82292","","null","","","","null","","74","","","","","","","1","","0.1","69.60000000000002","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","820","310822","0.0-3.0-150.0-4.0","NaN","82292","","null","","","","null","","74","","","","","","","","","2.5","69.70000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","821","310896","0.0-3.0-152.0-0.0","NaN","82292","","70","","","","68","","75","","","2","","","","0","","0.07","72.20000000000002","G","0","0","","original","2100","3","38","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","","","","","","1","38","2","objects","outdoor_scenes","50","50","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg"
"","deliberation_confirmation","","html-keyboard-response","822","311832","0.0-3.0-152.0-2.0-0.0","NaN","82292","","null","","","","null","","75","","","","","","","","","0.93","72.27000000000001","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","823","311947","0.0-3.0-152.0-4.0","NaN","82292","","null","","","","null","","75","","","","","","","","","2.1","73.20000000000002","","","","","","","3","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","824","312955","0.0-3.0-154.0-0.0","NaN","82292","","null","","","","null","","76","","","2","","","","1","","0.2","75.30000000000001","F","0","200","left","scramble","1400","4","17","28","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","NaN","NaN","","false","200","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","825","313773","0.0-3.0-154.0-1.0-0.0","NaN","82292","","null","","","","null","","76","","","","","","","","","0.8","75.50000000000001","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","826","313884","0.0-3.0-154.0-3.0-0.0","NaN","82292","","null","","","","null","","76","","","","","","","1","","0.1","76.30000000000001","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","827","313994","0.0-3.0-154.0-4.0","NaN","82292","","null","","","","null","","76","","","","","","","","","1.3","76.4","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","828","315007","0.0-3.0-156.0-0.0","NaN","82292","","null","","","","null","","77","","","2","","","","1","","1","77.7","H","0","0","","original","1000","4","18","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","829","315118","0.0-3.0-156.0-3.0-0.0","NaN","82292","","null","","","","null","","77","","","","","","","1","","0.1","78.7","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","830","315230","0.0-3.0-156.0-4.0","NaN","82292","","null","","","","null","","77","","","","","","","","","0.9","78.8","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","831","316244","0.0-3.0-158.0-0.0","NaN","82292","","null","","","","null","","78","","","2","","","","1","","1","79.7","D","0","0","","original","3100","4","37","14","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","832","316358","0.0-3.0-158.0-3.0-0.0","NaN","82292","","null","","","","null","","78","","","","","","","1","","0.1","80.7","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","833","316470","0.0-3.0-158.0-4.0","NaN","82292","","null","","","","null","","78","","","","","","","","","3","80.8","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","834","317486","0.0-3.0-160.0-0.0","NaN","82292","","null","","","","null","","79","","","2","","","","1","","0.7","83.8","I","0","700","left","scramble","2100","4","24","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","NaN","NaN","","false","700","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","835","317798","0.0-3.0-160.0-1.0-0.0","NaN","82292","","null","","","","null","","79","","","","","","","","","0.3","84.5","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","836","317905","0.0-3.0-160.0-3.0-0.0","NaN","82292","","null","","","","null","","79","","","","","","","1","","0.1","84.8","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","837","318019","0.0-3.0-160.0-4.0","NaN","82292","","null","","","","null","","79","","","","","","","","","2","84.89999999999999","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","838","319029","0.0-3.0-162.0-0.0","NaN","82292","","null","","","","null","","80","","","2","","","","1","","1.8","86.89999999999999","E","0","1800","right","scramble","1600","4","45","31","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","NaN","NaN","","false","1800","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","839","319039","0.0-3.0-162.0-1.0-0.0","NaN","82292","","null","","","","null","","80","","","","","","","","","-0.8","88.69999999999999","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","840","319148","0.0-3.0-162.0-3.0-0.0","NaN","82292","","null","","","","null","","80","","","","","","","1","","0.1","87.89999999999999","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","841","319262","0.0-3.0-162.0-4.0","NaN","82292","","null","","","","null","","80","","","","","","","","","1.5","87.99999999999999","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","842","320278","0.0-3.0-164.0-0.0","NaN","82292","","null","","","","null","","81","","","2","","","","1","","1","89.49999999999999","K","0","0","","original","1500","4","30","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","843","320388","0.0-3.0-164.0-3.0-0.0","NaN","82292","","null","","","","null","","81","","","","","","","1","","0.1","90.49999999999999","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","844","320500","0.0-3.0-164.0-4.0","NaN","82292","","null","","","","null","","81","","","","","","","","","1.4","90.59999999999998","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","845","321517","0.0-3.0-166.0-0.0","NaN","82292","","null","","","","null","","82","","","2","","","","1","","1.5","91.99999999999999","D","0","1500","right","scramble","2000","4","37","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","","false","1500","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","846","321526","0.0-3.0-166.0-1.0-0.0","NaN","82292","","null","","","","null","","82","","","","","","","","","-0.5","93.49999999999999","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","847","321634","0.0-3.0-166.0-3.0-0.0","NaN","82292","","null","","","","null","","82","","","","","","","1","","0.1","92.99999999999999","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","848","321749","0.0-3.0-166.0-4.0","NaN","82292","","null","","","","null","","82","","","","","","","","","1.9","93.09999999999998","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","849","322765","0.0-3.0-168.0-0.0","NaN","82292","","null","","","","null","","83","","","2","","","","1","","1","94.99999999999999","L","0","0","","original","3600","4","27","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","850","322877","0.0-3.0-168.0-3.0-0.0","NaN","82292","","null","","","","null","","83","","","","","","","1","","0.1","95.99999999999999","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","851","322985","0.0-3.0-168.0-4.0","NaN","82292","","null","","","","null","","83","","","","","","","","","3.5","96.09999999999998","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","852","323998","0.0-3.0-170.0-0.0","NaN","82292","","null","","","","null","","84","","","2","","","","1","","1","99.59999999999998","G","0","0","","original","1700","4","38","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","853","324112","0.0-3.0-170.0-3.0-0.0","NaN","82292","","null","","","","null","","84","","","","","","","1","","0.1","100.59999999999998","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","854","324229","0.0-3.0-170.0-4.0","NaN","82292","","null","","","","null","","84","","","","","","","","","1.6","100.69999999999997","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","855","325242","0.0-3.0-172.0-0.0","NaN","82292","","null","","","","null","","85","","","2","","","","1","","1","102.29999999999997","B","0","1000","left","scramble","1600","4","5","16","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","NaN","NaN","","false","1000","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","856","325251","0.0-3.0-172.0-1.0-0.0","NaN","82292","","null","","","","null","","85","","","","","","","","","0","103.29999999999997","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","857","325356","0.0-3.0-172.0-3.0-0.0","NaN","82292","","null","","","","null","","85","","","","","","","1","","0.1","103.29999999999997","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","858","325471","0.0-3.0-172.0-4.0","NaN","82292","","null","","","","null","","85","","","","","","","","","1.5","103.39999999999996","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","859","326486","0.0-3.0-174.0-0.0","NaN","82292","","null","","","","null","","86","","","2","","","","1","","1","104.89999999999996","E","0","0","","original","1100","4","45","31","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","860","326596","0.0-3.0-174.0-3.0-0.0","NaN","82292","","null","","","","null","","86","","","","","","","1","","0.1","105.89999999999996","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","861","326705","0.0-3.0-174.0-4.0","NaN","82292","","null","","","","null","","86","","","","","","","","","1","105.99999999999996","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","862","327718","0.0-3.0-176.0-0.0","NaN","82292","","null","","","","null","","87","","","2","","","","1","","1.3","106.99999999999996","J","0","1300","right","scramble","1700","4","13","39","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","NaN","NaN","","false","1300","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","863","327727","0.0-3.0-176.0-1.0-0.0","NaN","82292","","null","","","","null","","87","","","","","","","","","-0.3","108.29999999999995","","","","","","","4","","","","","","","","","","","","0","1","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","864","327834","0.0-3.0-176.0-3.0-0.0","NaN","82292","","null","","","","null","","87","","","","","","","1","","0.1","107.99999999999996","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","865","327948","0.0-3.0-176.0-4.0","NaN","82292","","null","","","","null","","87","","","","","","","","","1.6","108.09999999999995","","","","","","","4","","","","","","","","","","","","","","","","","","","","","",""
