"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"","iti_localizer","","html-keyboard-response","91","458743","0.0-2.0-6.2-1.2","33","75229","female","null","","","","null","","4","","","458387","0","","","","","","300","12300","356","12848","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","459163","0.0-2.0-6.3-0.3","33","75229","female","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","458743","0","NaN","","1","1","0","400","12600","420","13204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","459474","0.0-2.0-6.3-1.3","33","75229","female","null","","","","null","","4","","","459163","0","","","","","","300","13000","311","13624","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","459882","0.0-2.0-6.4-0.4","33","75229","female","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","459474","0","NaN","","1","1","0","400","13300","408","13935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","460187","0.0-2.0-6.4-1.4","33","75229","female","null","","","","null","","4","","","459882","0","","","","","","300","13700","305","14343","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","460599","0.0-2.0-6.5-0.5","33","75229","female","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","460187","0","NaN","","1","1","0","400","14000","412","14648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","460910","0.0-2.0-6.5-1.5","33","75229","female","null","","","","null","","4","","","460599","0","","","","","","300","14400","311","15060","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","461339","0.0-2.0-6.6-0.6","33","75229","female","35","","","","75","1","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","460910","0","NaN","","1","0","1","400","14700","429","15371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","461659","0.0-2.0-6.6-1.6","33","75229","female","null","","","","null","","4","","","461339","0","","","","","","300","15100","320","15800","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","462070","0.0-2.0-7.0-0.0","33","75229","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","461659","0","NaN","","0","1","0","400","15400","411","16120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","462393","0.0-2.0-7.0-1.0","33","75229","female","null","","","","null","","5","","","462070","0","","","","","","300","15800","323","16531","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","462820","0.0-2.0-7.1-0.1","33","75229","female","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","462393","0","NaN","","0","1","0","400","16100","427","16854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","463136","0.0-2.0-7.1-1.1","33","75229","female","null","","","","null","","5","","","462820","0","","","","","","300","16500","316","17281","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","463550","0.0-2.0-7.2-0.2","33","75229","female","341","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","463136","0","NaN","","0","0","1","400","16800","414","17597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","463860","0.0-2.0-7.2-1.2","33","75229","female","null","","","","null","","5","","","463550","0","","","","","","300","17200","310","18011","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","106","467536","0.0-2.0-7.2-2.2-0.2","33","75229","female","3665","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","107","470330","0.0-2.0-7.2-2.2-1.2","33","75229","female","2783","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","470752","0.0-2.0-8.0-0.0","33","75229","female","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","470330","1","body_parts","","0","1","0","400","0","422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","471060","0.0-2.0-8.0-1.0","33","75229","female","null","","","","null","","6","","","470752","1","","","","","","300","400","308","422","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","471478","0.0-2.0-9.0-0.0","33","75229","female","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","471060","1","body_parts","","0","1","0","400","700","418","730","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","471783","0.0-2.0-9.0-1.0","33","75229","female","null","","","","null","","7","","","471478","1","","","","","","300","1100","305","1148","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","472203","0.0-2.0-10.0-0.0","33","75229","female","140","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","471783","1","body_parts","","1","0","0","400","1400","420","1453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","113","472514","0.0-2.0-10.0-1.0","33","75229","female","null","","","","null","","8","","","472203","1","","","","","","300","1800","311","1873","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","114","472933","0.0-2.0-11.0-0.0","33","75229","female","251","","","","75","1","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","472514","1","body_parts","","0","0","0","400","2100","419","2184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","115","473248","0.0-2.0-11.0-1.0","33","75229","female","null","","","","null","","9","","","472933","1","","","","","","300","2500","315","2603","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","116","473665","0.0-2.0-12.0-0.0","33","75229","female","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","473248","1","body_parts","","0","1","0","400","2800","417","2918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","117","473991","0.0-2.0-12.0-1.0","33","75229","female","null","","","","null","","10","","","473665","1","","","","","","300","3200","326","3335","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","118","474408","0.0-2.0-13.0-0.0","33","75229","female","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","473991","1","body_parts","","0","1","0","400","3500","417","3661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","119","474759","0.0-2.0-13.0-1.0","33","75229","female","null","","","","null","","11","","","474408","1","","","","","","300","3900","351","4078","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","120","475168","0.0-2.0-14.0-0.0","33","75229","female","381","","","","68","0","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","474759","1","body_parts","","0","0","1","400","4200","409","4429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","121","475479","0.0-2.0-14.0-1.0","33","75229","female","null","","","","null","","12","","","475168","1","","","","","","300","4600","311","4838","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","122","475892","0.0-2.0-15.0-0.0","33","75229","female","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","475479","1","body_parts","","0","1","0","400","4900","413","5149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","123","476207","0.0-2.0-15.0-1.0","33","75229","female","null","","","","null","","13","","","475892","1","","","","","","300","5300","315","5562","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","124","476674","0.0-2.0-16.0-0.0","33","75229","female","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","476207","1","body_parts","","0","1","0","400","5600","467","5877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","125","476992","0.0-2.0-16.0-1.0","33","75229","female","null","","","","null","","14","","","476674","1","","","","","","300","6000","318","6344","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","126","477410","0.0-2.0-17.0-0.0","33","75229","female","273","","","","68","0","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","476992","1","body_parts","","0","0","1","400","6300","418","6662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
