"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","81","422074","0.0-2.0-6.1-1.1","35","50734","Male","null","","","","null","","4","","","421764","0","","","","","","300","8800","310","9064","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","422489","0.0-2.0-7.0-0.0","35","50734","Male","73","","","","75","1","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","422074","0","NaN","","0","0","0","400","9100","415","9374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","422796","0.0-2.0-7.0-1.0","35","50734","Male","null","","","","null","","5","","","422489","0","","","","","","300","9500","307","9789","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","84","423073","0.0-2.0-7.0-2.0-0.0","35","50734","Male","270","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","85","426188","0.0-2.0-7.0-2.0-1.0","35","50734","Male","3104","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","426618","0.0-2.0-8.0-0.0","35","50734","Male","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","426188","1","objects","","0","1","0","400","0","430","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","426924","0.0-2.0-8.0-1.0","35","50734","Male","null","","","","null","","6","","","426618","1","","","","","","300","400","306","430","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","427333","0.0-2.0-9.0-0.0","35","50734","Male","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","426924","1","objects","","0","1","0","400","700","409","736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","427643","0.0-2.0-9.0-1.0","35","50734","Male","null","","","","null","","7","","","427333","1","","","","","","300","1100","310","1145","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","428055","0.0-2.0-10.0-0.0","35","50734","Male","NaN","","","","null","NaN","8","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-Jl3S1yM8gi8-unsplash.jpg","427643","1","objects","","0","1","0","400","1400","412","1455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","428381","0.0-2.0-10.0-1.0","35","50734","Male","null","","","","null","","8","","","428055","1","","","","","","300","1800","326","1867","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","428826","0.0-2.0-11.0-0.0","35","50734","Male","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-Pj2PY-E-LfM-unsplash.jpg","428381","1","objects","","0","1","0","400","2100","445","2193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","429137","0.0-2.0-11.0-1.0","35","50734","Male","null","","","","null","","9","","","428826","1","","","","","","300","2500","311","2638","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","429547","0.0-2.0-12.0-0.0","35","50734","Male","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-x9TCnxNBofE-unsplash.jpg","429137","1","objects","","0","1","0","400","2800","410","2949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","429857","0.0-2.0-12.0-1.0","35","50734","Male","null","","","","null","","10","","","429547","1","","","","","","300","3200","310","3359","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","430268","0.0-2.0-13.0-0.0","35","50734","Male","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","429857","1","objects","","1","1","0","400","3500","411","3669","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","430647","0.0-2.0-13.0-1.0","35","50734","Male","null","","","","null","","11","","","430268","1","","","","","","300","3900","379","4080","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","431059","0.0-2.0-14.0-0.0","35","50734","Male","30","","","","68","0","12","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-BE7yaZnZX6o-unsplash.jpg","430647","1","objects","","0","0","1","400","4200","412","4459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","431371","0.0-2.0-14.0-1.0","35","50734","Male","null","","","","null","","12","","","431059","1","","","","","","300","4600","312","4871","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","431779","0.0-2.0-15.0-0.0","35","50734","Male","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","431371","1","objects","","0","1","0","400","4900","408","5183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","432097","0.0-2.0-15.0-1.0","35","50734","Male","null","","","","null","","13","","","431779","1","","","","","","300","5300","318","5591","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","432505","0.0-2.0-16.0-0.0","35","50734","Male","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","432097","1","objects","","0","1","0","400","5600","408","5909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","432815","0.0-2.0-16.0-1.0","35","50734","Male","null","","","","null","","14","","","432505","1","","","","","","300","6000","310","6317","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","433224","0.0-2.0-17.0-0.0","35","50734","Male","7","","","","68","0","15","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","432815","1","objects","","0","0","1","400","6300","409","6627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","433535","0.0-2.0-17.0-1.0","35","50734","Male","null","","","","null","","15","","","433224","1","","","","","","300","6700","311","7036","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","433946","0.0-2.0-18.0-0.0","35","50734","Male","15","","","","68","0","16","","Stimuli/Experimental_stims/localizer/objects/quino-al-8gWEAAXJjtI-unsplash.jpg","433535","1","objects","","0","0","1","400","7000","411","7347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","434266","0.0-2.0-18.0-1.0","35","50734","Male","null","","","","null","","16","","","433946","1","","","","","","300","7400","320","7758","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","434677","0.0-2.0-19.0-0.0","35","50734","Male","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","434266","1","objects","","0","1","0","400","7700","411","8078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","434985","0.0-2.0-19.0-1.0","35","50734","Male","null","","","","null","","17","","","434677","1","","","","","","300","8100","308","8489","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","435397","0.0-2.0-20.0-0.0","35","50734","Male","23","","","","68","0","18","","Stimuli/Experimental_stims/localizer/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","434985","1","objects","","0","0","1","400","8400","412","8797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","435706","0.0-2.0-20.0-1.0","35","50734","Male","null","","","","null","","18","","","435397","1","","","","","","300","8800","309","9209","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","112","436117","0.0-2.0-21.0-0.0","35","50734","Male","NaN","","","","null","NaN","19","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-HW7bfB3ERSQ-unsplash.jpg","435706","1","objects","","0","1","0","400","9100","411","9518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
