"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","missed_checkup","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","81","89530","0.0-2.0-7.0-0.0","24","74897","female","281","","","","75","","1","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","89125","0","NaN","","0","0","0","400","7700","405","7827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","82","89835","0.0-2.0-7.0-1.0","24","74897","female","null","","","","null","","","5","","","89530","0","","","","","","300","8100","305","8232","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","83","89859","0.0-2.0-7.0-2.0-0.0","24","74897","female","21","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","84","91956","0.0-2.0-7.0-2.0-1.0","24","74897","female","2093","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","85","92361","0.0-2.0-8.0-0.0","24","74897","female","NaN","","","","null","","NaN","6","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","91956","1","body_parts","","0","1","0","400","0","405","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","86","92666","0.0-2.0-8.0-1.0","24","74897","female","null","","","","null","","","6","","","92361","1","","","","","","300","400","305","405","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","87","93073","0.0-2.0-9.0-0.0","24","74897","female","NaN","","","","null","","NaN","7","","Stimuli/Experimental_stims/localizer/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","92666","1","body_parts","","0","1","0","400","700","407","710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","88","93378","0.0-2.0-9.0-1.0","24","74897","female","null","","","","null","","","7","","","93073","1","","","","","","300","1100","305","1117","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","89","93783","0.0-2.0-10.0-0.0","24","74897","female","93","","","","68","","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","93378","1","body_parts","","1","0","0","400","1400","405","1422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","90","94087","0.0-2.0-10.0-1.0","24","74897","female","null","","","","null","","","8","","","93783","1","","","","","","300","1800","304","1827","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","91","94492","0.0-2.0-11.0-0.0","24","74897","female","NaN","","","","null","","NaN","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","94087","1","body_parts","","0","1","0","400","2100","405","2131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","92","94796","0.0-2.0-11.0-1.0","24","74897","female","null","","","","null","","","9","","","94492","1","","","","","","300","2500","304","2536","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","93","95202","0.0-2.0-12.0-0.0","24","74897","female","99","","","","68","","0","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","94796","1","body_parts","","0","0","1","400","2800","406","2840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","94","95507","0.0-2.0-12.0-1.0","24","74897","female","null","","","","null","","","10","","","95202","1","","","","","","300","3200","305","3246","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","95","95912","0.0-2.0-13.0-0.0","24","74897","female","NaN","","","","null","","NaN","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","95507","1","body_parts","","0","1","0","400","3500","405","3551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","96","96217","0.0-2.0-13.0-1.0","24","74897","female","null","","","","null","","","11","","","95912","1","","","","","","300","3900","305","3956","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","97","96622","0.0-2.0-14.0-0.0","24","74897","female","NaN","","","","null","","NaN","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","96217","1","body_parts","","0","1","0","400","4200","405","4261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","98","96927","0.0-2.0-14.0-1.0","24","74897","female","null","","","","null","","","12","","","96622","1","","","","","","300","4600","305","4666","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","99","97332","0.0-2.0-15.0-0.0","24","74897","female","NaN","","","","null","","NaN","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","96927","1","body_parts","","0","1","0","400","4900","405","4971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","100","97637","0.0-2.0-15.0-1.0","24","74897","female","null","","","","null","","","13","","","97332","1","","","","","","300","5300","305","5376","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","101","98042","0.0-2.0-16.0-0.0","24","74897","female","11","","","","68","","0","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","97637","1","body_parts","","0","0","1","400","5600","405","5681","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","102","98346","0.0-2.0-16.0-1.0","24","74897","female","null","","","","null","","","14","","","98042","1","","","","","","300","6000","304","6086","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","103","98751","0.0-2.0-17.0-0.0","24","74897","female","NaN","","","","null","","NaN","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","98346","1","body_parts","","0","1","0","400","6300","405","6390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","104","99063","0.0-2.0-17.0-1.0","24","74897","female","null","","","","null","","","15","","","98751","1","","","","","","300","6700","312","6795","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","105","99468","0.0-2.0-18.0-0.0","24","74897","female","7","","","","68","","0","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","99063","1","body_parts","","0","0","1","400","7000","405","7107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","106","99773","0.0-2.0-18.0-1.0","24","74897","female","null","","","","null","","","16","","","99468","1","","","","","","300","7400","305","7512","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","107","100177","0.0-2.0-19.0-0.0","24","74897","female","NaN","","","","null","","NaN","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","99773","1","body_parts","","0","1","0","400","7700","404","7817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","108","100481","0.0-2.0-19.0-1.0","24","74897","female","null","","","","null","","","17","","","100177","1","","","","","","300","8100","304","8221","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","109","100887","0.0-2.0-20.0-0.0","24","74897","female","NaN","","","","null","","NaN","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","100481","1","body_parts","","0","1","0","400","8400","406","8525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","110","101193","0.0-2.0-20.0-1.0","24","74897","female","null","","","","null","","","18","","","100887","1","","","","","","300","8800","306","8931","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","111","101599","0.0-2.0-21.0-0.0","24","74897","female","NaN","","","","null","","NaN","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","101193","1","body_parts","","0","1","0","400","9100","406","9237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
