"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","82","1174861","0.0-2.0-10.0-0.0","28","76661","female","81","","","","68","0","8","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","1174444","1","body_parts","","1","0","0","400","1400","417","1457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","1175172","0.0-2.0-10.0-1.0","28","76661","female","null","","","","null","","8","","","1174861","1","","","","","","300","1800","311","1874","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","1175594","0.0-2.0-11.0-0.0","28","76661","female","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/body_parts/anelya-okapova-V69kmOyZ3SU-unsplash.jpg","1175172","1","body_parts","","0","1","0","400","2100","422","2185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","1175911","0.0-2.0-11.0-1.0","28","76661","female","null","","","","null","","9","","","1175594","1","","","","","","300","2500","317","2607","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","86","1176329","0.0-2.0-12.0-0.0","28","76661","female","253","","","","68","0","10","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","1175911","1","body_parts","","0","0","1","400","2800","418","2924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","87","1176640","0.0-2.0-12.0-1.0","28","76661","female","null","","","","null","","10","","","1176329","1","","","","","","300","3200","311","3342","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","1177053","0.0-2.0-13.0-0.0","28","76661","female","89","","","","68","0","11","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","1176640","1","body_parts","","0","0","1","400","3500","413","3653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","1177388","0.0-2.0-13.0-1.0","28","76661","female","null","","","","null","","11","","","1177053","1","","","","","","300","3900","335","4066","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","1177815","0.0-2.0-14.0-0.0","28","76661","female","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","1177388","1","body_parts","","0","1","0","400","4200","427","4401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","1178126","0.0-2.0-14.0-1.0","28","76661","female","null","","","","null","","12","","","1177815","1","","","","","","300","4600","311","4828","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","1178544","0.0-2.0-15.0-0.0","28","76661","female","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","1178126","1","body_parts","","0","1","0","400","4900","418","5139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","1178862","0.0-2.0-15.0-1.0","28","76661","female","null","","","","null","","13","","","1178544","1","","","","","","300","5300","318","5557","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","1179398","0.0-2.0-16.0-0.0","28","76661","female","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","1178862","1","body_parts","","0","1","0","400","5600","536","5875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","1179707","0.0-2.0-16.0-1.0","28","76661","female","null","","","","null","","14","","","1179398","1","","","","","","300","6000","309","6411","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","1180123","0.0-2.0-17.0-0.0","28","76661","female","NaN","","","","null","NaN","15","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","1179707","1","body_parts","","0","1","0","400","6300","416","6720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","1180436","0.0-2.0-17.0-1.0","28","76661","female","null","","","","null","","15","","","1180123","1","","","","","","300","6700","313","7136","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","1180845","0.0-2.0-18.0-0.0","28","76661","female","376","","","","68","0","16","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","1180436","1","body_parts","","0","0","1","400","7000","409","7449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","1181161","0.0-2.0-18.0-1.0","28","76661","female","null","","","","null","","16","","","1180845","1","","","","","","300","7400","316","7858","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","1181580","0.0-2.0-19.0-0.0","28","76661","female","288","","","","68","0","17","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","1181161","1","body_parts","","0","0","1","400","7700","419","8174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","1181893","0.0-2.0-19.0-1.0","28","76661","female","null","","","","null","","17","","","1181580","1","","","","","","300","8100","313","8593","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","1182304","0.0-2.0-20.0-0.0","28","76661","female","245","","","","68","0","18","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","1181893","1","body_parts","","0","0","1","400","8400","411","8906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","1182624","0.0-2.0-20.0-1.0","28","76661","female","null","","","","null","","18","","","1182304","1","","","","","","300","8800","320","9317","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","1183035","0.0-2.0-21.0-0.0","28","76661","female","204","","","","68","0","19","","Stimuli/Experimental_stims/localizer/body_parts/megan-menegay-UojxG_BJxnI-unsplash.jpg","1182624","1","body_parts","","0","0","1","400","9100","411","9637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","1183353","0.0-2.0-21.0-1.0","28","76661","female","null","","","","null","","19","","","1183035","1","","","","","","300","9500","318","10048","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","1183776","0.0-2.0-22.0-0.0","28","76661","female","253","","","","68","0","20","","Stimuli/Experimental_stims/localizer/body_parts/toan-nguyen-VIeLuUFzesg-unsplash.jpg","1183353","1","body_parts","","1","0","0","400","9800","423","10366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","1184098","0.0-2.0-22.0-1.0","28","76661","female","null","","","","null","","20","","","1183776","1","","","","","","300","10200","322","10789","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","1184506","0.0-2.0-23.0-0.0","28","76661","female","2","","","","75","1","21","","Stimuli/Experimental_stims/localizer/body_parts/sippakorn-yamkasikorn-32_sJlJa5gA-unsplash.jpg","1184098","1","body_parts","","0","0","0","400","10500","408","11111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","1184822","0.0-2.0-23.0-1.0","28","76661","female","null","","","","null","","21","","","1184506","1","","","","","","300","10900","316","11519","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","1185269","0.0-2.0-24.0-0.0","28","76661","female","NaN","","","","null","NaN","22","","Stimuli/Experimental_stims/localizer/body_parts/louis-hansel-FjKTMRTQYAs-unsplash.jpg","1184822","1","body_parts","","0","1","0","400","11200","447","11835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","1185577","0.0-2.0-24.0-1.0","28","76661","female","null","","","","null","","22","","","1185269","1","","","","","","300","11600","308","12282","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
