"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","2108","2814045","0.0-5.0-272.0-3.0","29","15966","female","null","","","","null","","270","","","2810639","4","","","","","","3400","165757","3406","167080","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2109","2814785","0.0-5.0-273.0-0.0","29","15966","female","734","","","","68","","271","","","2814045","4","","","","0","","734","169157","740","170486","","1","19","34","faces","body_parts","","","","","","0","","","","2500","4","19","34","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","61","48","","","","","","","","","unchosen","0","no_gain5","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2110","2815294","0.0-5.0-273.0-1.0-0.0","29","15966","female","null","","","","null","","271","","","2814785","4","","","","","","500","169891","509","171226","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2111","2817804","0.0-5.0-273.0-3.0","29","15966","female","null","","","","null","","271","","","2815294","4","","","","","","2500","170391","2510","171735","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2112","2818522","0.0-5.0-274.0-0.0","29","15966","female","711","","","","68","","272","","","2817804","4","","","","0","","711","172891","718","174245","","1","4","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2600","4","4","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","76","79","","","","","","","","","chosen","1","gain2","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2113","2819031","0.0-5.0-274.0-1.0-0.0","29","15966","female","null","","","","null","","272","","","2818522","4","","","","","","500","173602","509","174963","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2114","2821638","0.0-5.0-274.0-3.0","29","15966","female","null","","","","null","","272","","","2819031","4","","","","","","2600","174102","2607","175472","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2115","2822446","0.0-5.0-275.0-0.0","29","15966","female","801","","","","75","","273","","","2821638","4","","","","0","","801","176702","808","178079","","0","20","32","faces","body_parts","","","","","","0","","","","2000","4","32","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","46","50","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2116","2822958","0.0-5.0-275.0-1.0-0.0","29","15966","female","null","","","","null","","273","","","2822446","4","","","","","","500","177503","512","178887","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2117","2824967","0.0-5.0-275.0-3.0","29","15966","female","null","","","","null","","273","","","2822958","4","","","","","","2000","178003","2009","179399","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2118","2825955","0.0-5.0-276.0-0.0","29","15966","female","983","","","","75","","274","","","2824967","4","","","","0","","983","180003","988","181408","","0","30","11","body_parts","outdoor_scenes","","","","","","0","","","","1900","4","11","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","79","62","","","","","","","","","chosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2119","2826462","0.0-5.0-276.0-1.0-0.0","29","15966","female","null","","","","null","","274","","","2825955","4","","","","","","500","180986","507","182396","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2120","2828375","0.0-5.0-276.0-3.0","29","15966","female","null","","","","null","","274","","","2826462","4","","","","","","1900","181486","1913","182903","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2121","2829557","0.0-5.0-277.0-0.0","29","15966","female","1176","","","","68","","275","","","2828375","4","","","","0","","1176","183386","1182","184816","","1","8","34","outdoor_scenes","body_parts","","","","","","0","","","","1500","4","8","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","72","48","","","","","","","","","unchosen","0","no_gain2","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2122","2830062","0.0-5.0-277.0-1.0-0.0","29","15966","female","null","","","","null","","275","","","2829557","4","","","","","","500","184562","505","185998","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2123","2831575","0.0-5.0-277.0-3.0","29","15966","female","null","","","","null","","275","","","2830062","4","","","","","","1500","185062","1513","186503","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2124","2832708","0.0-5.0-278.0-0.0","29","15966","female","1127","","","","75","","276","","","2831575","4","","","","0","","1127","186562","1133","188016","","0","19","32","faces","body_parts","","","","","","0","","","","2500","4","32","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","46","61","","","","","","","","","unchosen","1","gain2","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2125","2833221","0.0-5.0-278.0-1.0-0.0","29","15966","female","null","","","","null","","276","","","2832708","4","","","","","","500","187689","513","189149","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2126","2835735","0.0-5.0-278.0-3.0","29","15966","female","null","","","","null","","276","","","2833221","4","","","","","","2500","188189","2514","189662","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2127","2836600","0.0-5.0-279.0-0.0","29","15966","female","858","","","","75","","277","","","2835735","4","","","","0","","858","190689","865","192176","","0","22","44","faces","objects","","","","","","0","","","","1400","4","44","22","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","46","50","","","","","","","","","chosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2128","2837108","0.0-5.0-279.0-1.0-0.0","29","15966","female","null","","","","null","","277","","","2836600","4","","","","","","500","191547","508","193041","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2129","2838518","0.0-5.0-279.0-3.0","29","15966","female","null","","","","null","","277","","","2837108","4","","","","","","1400","192047","1410","193549","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2130","2839119","0.0-5.0-280.0-0.0","29","15966","female","595","","","","75","","278","","","2838518","4","","","","0","","595","193447","601","194959","","0","4","33","outdoor_scenes","body_parts","","","","","","0","","","","1300","4","33","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","61","76","","","","","","","","","chosen","0","no_gain3","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2131","2839630","0.0-5.0-280.0-1.0-0.0","29","15966","female","null","","","","null","","278","","","2839119","4","","","","","","500","194042","511","195560","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2132","2840941","0.0-5.0-280.0-3.0","29","15966","female","null","","","","null","","278","","","2839630","4","","","","","","1300","194542","1311","196071","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2133","2841776","0.0-5.0-281.0-0.0","29","15966","female","828","","","","75","","279","","","2840941","4","","","","0","","828","195842","835","197382","","0","20","34","faces","body_parts","","","","","","0","","","","1100","4","34","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","48","50","","","","","","","","","unchosen","1","gain6","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2134","2842286","0.0-5.0-281.0-1.0-0.0","29","15966","female","null","","","","null","","279","","","2841776","4","","","","","","500","196670","510","198217","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2135","2843398","0.0-5.0-281.0-3.0","29","15966","female","null","","","","null","","279","","","2842286","4","","","","","","1100","197170","1112","198727","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2136","2844182","0.0-5.0-282.0-0.0","29","15966","female","778","","","","68","","280","","","2843398","4","","","","0","","778","198270","784","199839","","1","22","29","faces","body_parts","","","","","","0","","","","1100","4","22","29","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","50","58","","","","","","","","","chosen","1","gain6","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2137","2844693","0.0-5.0-282.0-1.0-0.0","29","15966","female","null","","","","null","","280","","","2844182","4","","","","","","500","199048","511","200623","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2138","2845806","0.0-5.0-282.0-3.0","29","15966","female","null","","","","null","","280","","","2844693","4","","","","","","1100","199548","1113","201134","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2139","2846410","0.0-5.0-283.0-0.0","29","15966","female","598","","","","68","","281","","","2845806","4","","","","0","","598","200648","604","202247","","1","4","0","outdoor_scenes","outdoor_scenes","","","","","","0","","","","3900","4","4","0","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","76","57","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2140","2846918","0.0-5.0-283.0-1.0-0.0","29","15966","female","null","","","","null","","281","","","2846410","4","","","","","","500","201246","508","202851","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2141","2850830","0.0-5.0-283.0-3.0","29","15966","female","null","","","","null","","281","","","2846918","4","","","","","","3900","201746","3912","203359","3900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2142","2851810","0.0-5.0-284.0-0.0","29","15966","female","973","","","","75","","282","","","2850830","4","","","","0","","973","205646","980","207271","","0","9","32","outdoor_scenes","body_parts","","","","","","0","","","","1200","4","32","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","46","82","","","","","","","","","unchosen","1","gain2","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2143","2852317","0.0-5.0-284.0-1.0-0.0","29","15966","female","null","","","","null","","282","","","2851810","4","","","","","","500","206619","507","208251","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2144","2853525","0.0-5.0-284.0-3.0","29","15966","female","null","","","","null","","282","","","2852317","4","","","","","","1200","207119","1208","208758","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2145","2854531","0.0-5.0-285.0-0.0","29","15966","female","1000","","","","75","","283","","","2853525","4","","","","0","","1000","208319","1006","209966","","0","22","23","faces","faces","","","","","","0","","","","1800","4","23","22","faces","faces","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","81","50","","","","","","","","","chosen","0","no_gain4","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2146","2855038","0.0-5.0-285.0-1.0-0.0","29","15966","female","null","","","","null","","283","","","2854531","4","","","","","","500","209319","507","210972","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2147","2856846","0.0-5.0-285.0-3.0","29","15966","female","null","","","","null","","283","","","2855038","4","","","","","","1800","209819","1808","211479","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2148","2857524","0.0-5.0-286.0-0.0","29","15966","female","672","","","","75","","284","","","2856846","4","","","","0","","672","211619","678","213287","","0","39","47","objects","objects","","","","","","0","","","","1900","4","47","39","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","60","59","","","","","","","","","unchosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2149","2858030","0.0-5.0-286.0-1.0-0.0","29","15966","female","null","","","","null","","284","","","2857524","4","","","","","","500","212291","506","213965","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2150","2859941","0.0-5.0-286.0-3.0","29","15966","female","null","","","","null","","284","","","2858030","4","","","","","","1900","212791","1911","214471","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2151","2860720","0.0-5.0-287.0-0.0","29","15966","female","773","","","","68","","285","","","2859941","4","","","","0","","773","214691","779","216382","","1","45","33","objects","body_parts","","","","","","0","","","","1100","4","45","33","objects","body_parts","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","32","61","","","","","","","","","chosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2152","2861231","0.0-5.0-287.0-1.0-0.0","29","15966","female","null","","","","null","","285","","","2860720","4","","","","","","500","215464","511","217161","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2153","2862342","0.0-5.0-287.0-3.0","29","15966","female","null","","","","null","","285","","","2861231","4","","","","","","1100","215964","1111","217672","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2154","2863195","0.0-5.0-288.0-0.0","29","15966","female","848","","","","68","","286","","","2862342","4","","","","0","","848","217064","853","218783","","1","16","39","faces","objects","","","","","","0","","","","3000","4","16","39","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","59","59","","","","","","","","","unchosen","0","no_gain3","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2155","2863703","0.0-5.0-288.0-1.0-0.0","29","15966","female","null","","","","null","","286","","","2863195","4","","","","","","500","217912","508","219636","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2156","2866718","0.0-5.0-288.0-3.0","29","15966","female","null","","","","null","","286","","","2863703","4","","","","","","3000","218412","3015","220144","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2157","2867583","0.0-5.0-289.0-0.0","29","15966","female","860","","","","68","","287","","","2866718","4","","","","0","","860","221412","865","223159","","1","19","12","faces","faces","","","","","","0","","","","2800","4","19","12","faces","faces","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","61","46","","","","","","","","","unchosen","0","no_gain5","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2158","2868093","0.0-5.0-289.0-1.0-0.0","29","15966","female","null","","","","null","","287","","","2867583","4","","","","","","500","222272","510","224024","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2159","2870900","0.0-5.0-289.0-3.0","29","15966","female","null","","","","null","","287","","","2868093","4","","","","","","2800","222772","2807","224534","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2160","2871497","0.0-5.0-290.0-0.0","29","15966","female","591","","","","68","","288","","","2870900","4","","","","0","","591","225572","597","227341","","1","16","43","faces","objects","","","","","","0","","","","1600","4","16","43","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","59","36","","","","","","","","","unchosen","0","no_gain3","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2161","2872005","0.0-5.0-290.0-1.0-0.0","29","15966","female","null","","","","null","","288","","","2871497","4","","","","","","500","226163","508","227938","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2162","2873613","0.0-5.0-290.0-3.0","29","15966","female","null","","","","null","","288","","","2872005","4","","","","","","1600","226663","1608","228446","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2163","2874377","0.0-5.0-291.0-0.0","29","15966","female","758","","","","75","","289","","","2873613","4","","","","0","","758","228263","764","230054","","0","45","44","objects","objects","","","","","","0","","","","1800","4","44","45","objects","objects","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","46","32","","","","","","","","","chosen","0","no_gain6","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2164","2874887","0.0-5.0-291.0-1.0-0.0","29","15966","female","null","","","","null","","289","","","2874377","4","","","","","","500","229021","510","230818","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2165","2876694","0.0-5.0-291.0-3.0","29","15966","female","null","","","","null","","289","","","2874887","4","","","","","","1800","229521","1807","231328","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2166","2877281","0.0-5.0-292.0-0.0","29","15966","female","580","","","","75","","290","","","2876694","4","","","","0","","580","231321","587","233135","","0","45","29","objects","body_parts","","","","","","0","","","","1900","4","29","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","58","32","","","","","","","","","chosen","0","no_gain2","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2167","2877788","0.0-5.0-292.0-1.0-0.0","29","15966","female","null","","","","null","","290","","","2877281","4","","","","","","500","231901","507","233722","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2168","2879702","0.0-5.0-292.0-3.0","29","15966","female","null","","","","null","","290","","","2877788","4","","","","","","1900","232401","1914","234229","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2169","2880456","0.0-5.0-293.0-0.0","29","15966","female","747","","","","68","","291","","","2879702","4","","","","0","","747","234301","754","236143","","1","45","0","objects","outdoor_scenes","","","","","","0","","","","1700","4","45","0","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","32","57","","","","","","","","","chosen","1","gain1","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2170","2880966","0.0-5.0-293.0-1.0-0.0","29","15966","female","null","","","","null","","291","","","2880456","4","","","","","","500","235048","510","236897","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2171","2882676","0.0-5.0-293.0-3.0","29","15966","female","null","","","","null","","291","","","2880966","4","","","","","","1700","235548","1710","237407","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2172","2885584","0.0-5.0-293.0-6.0-0.0","29","15966","female","2833","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2173","2912371","0.0-6.0-0.0-0.0","29","15966","female","26782","","[{""page_index"":0,""viewing_time"":13685},{""page_index"":1,""viewing_time"":12028},{""page_index"":2,""viewing_time"":1068}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_comprehension_check","","survey-multi-choice","2174","2925478","0.0-6.0-0.0-1.0","29","15966","female","13102","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Photographs you have seen before but they were not paired together"",""Q2"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2175","2930405","0.0-6.0-1.0","29","15966","female","4921","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2176","2931709","0.0-6.0-2.0-0.0","29","15966","female","1298","","","","75","","0","","","2930405","0","","","","0","","1298","237248","1304","239117","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2177","2931925","0.0-6.0-2.0-1.0-0.0","29","15966","female","null","","","","null","","0","","","2931709","0","","","","","","202","238546","216","240421","202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2178","2933438","0.0-6.0-2.0-3.0","29","15966","female","null","","","","null","","0","","","2931925","0","","","","","","1500","238748","1513","240637","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2179","2934297","0.0-6.0-3.0-0.0","29","15966","female","851","","","","75","","1","","","2933438","0","","","","0","","851","240248","859","242150","","","","","","","","","","","","1","","","","1000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2180","2934957","0.0-6.0-3.0-1.0-0.0","29","15966","female","null","","","","null","","1","","","2934297","0","","","","","","649","241099","660","243009","649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2181","2935966","0.0-6.0-3.0-3.0","29","15966","female","null","","","","null","","1","","","2934957","0","","","","","","1000","241748","1009","243669","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
