"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","outcome_estimation","","html-keyboard-response","2790","5291847","0.0-7.0-91.0-0.0","32","47210","male","953","","","","68","","89","","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","","5290875","1","","","","0","","953","343700","972","349668","","","","","","","","","","","A","0","","","","1900","4","","","","","","","","","","","","41","","","","","chosen","","","","","","","","","","no_gain","gain","953","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2791","5292916","0.0-7.0-91.0-1.0-0.0","32","47210","male","null","","","","null","","89","","","","5291847","1","","","","","","1047","344653","1069","350640","1047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2792","5294849","0.0-7.0-91.0-3.0","32","47210","male","null","","","","null","","89","","","","5292916","1","","","","","","1900","345700","1933","351709","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2793","5295708","0.0-7.0-92.0-0.0","32","47210","male","841","","","","75","","90","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","5294849","1","","","","0","","841","347600","859","353642","","","","","","","","","","","D","0","","","","1100","4","","","","","","","","","","","","14","","","","","unchosen","","","","","","","","","","gain","no_gain","841","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2794","5296882","0.0-7.0-92.0-1.0-0.0","32","47210","male","null","","","","null","","90","","","","5295708","1","","","","","","1159","348441","1174","354501","1159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2795","5297999","0.0-7.0-92.0-3.0","32","47210","male","null","","","","null","","90","","","","5296882","1","","","","","","1100","349600","1117","355675","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2796","5298863","0.0-7.0-93.0-0.0","32","47210","male","843","","","","75","","91","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","5297999","1","","","","0","","843","350700","864","356792","","","","","","","","","","","H","0","","","","1400","4","","","","","","","","","","","","0","","","","","chosen","","","","","","","","","","no_gain","no_gain","843","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2797","5300040","0.0-7.0-93.0-1.0-0.0","32","47210","male","null","","","","null","","91","","","","5298863","1","","","","","","1157","351543","1177","357656","1157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2798","5301475","0.0-7.0-93.0-3.0","32","47210","male","null","","","","null","","91","","","","5300040","1","","","","","","1400","352700","1435","358833","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2799","5302399","0.0-7.0-94.0-0.0","32","47210","male","905","","","","68","","92","","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","5301475","1","","","","0","","905","354100","924","360268","","","","","","","","","","","L","0","","","","1400","4","","","","","","","","","","","","35","","","","","chosen","","","","","","","","","","no_gain","gain","905","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2800","5303517","0.0-7.0-94.0-1.0-0.0","32","47210","male","null","","","","null","","92","","","","5302399","1","","","","","","1095","355005","1118","361192","1095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2801","5304942","0.0-7.0-94.0-3.0","32","47210","male","null","","","","null","","92","","","","5303517","1","","","","","","1400","356100","1425","362310","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2802","5305851","0.0-7.0-95.0-0.0","32","47210","male","892","","","","75","","93","","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","5304942","1","","","","0","","892","357500","909","363735","","","","","","","","","","","L","0","","","","4900","4","","","","","","","","","","","","16","","","","","unchosen","","","","","","","","","","no_gain","no_gain","892","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2803","5306973","0.0-7.0-95.0-1.0-0.0","32","47210","male","null","","","","null","","93","","","","5305851","1","","","","","","1108","358392","1122","364644","1108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2804","5311895","0.0-7.0-95.0-3.0","32","47210","male","null","","","","null","","93","","","","5306973","1","","","","","","4900","359500","4922","365766","4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2805","5312749","0.0-7.0-96.0-0.0","32","47210","male","834","","","","68","","94","","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","5311895","1","","","","0","","834","364400","854","370688","","","","","","","","","","","E","0","","","","1700","4","","","","","","","","","","","","38","","","","","unchosen","","","","","","","","","","no_gain","gain","834","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2806","5313932","0.0-7.0-96.0-1.0-0.0","32","47210","male","null","","","","null","","94","","","","5312749","1","","","","","","1166","365234","1183","371542","1166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2807","5315650","0.0-7.0-96.0-3.0","32","47210","male","null","","","","null","","94","","","","5313932","1","","","","","","1700","366400","1718","372725","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2808","5316688","0.0-7.0-97.0-0.0","32","47210","male","1011","","","","75","","95","","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","5315650","1","","","","0","","1011","368100","1038","374443","","","","","","","","","","","E","0","","","","1300","4","","","","","","","","","","","","31","","","","","chosen","","","","","","","","","","no_gain","no_gain","1011","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2809","5317693","0.0-7.0-97.0-1.0-0.0","32","47210","male","null","","","","null","","95","","","","5316688","1","","","","","","989","369111","1005","375481","989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2810","5319023","0.0-7.0-97.0-3.0","32","47210","male","null","","","","null","","95","","","","5317693","1","","","","","","1300","370100","1330","376486","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2811","5319855","0.0-7.0-98.0-0.0","32","47210","male","819","","","","68","","96","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","5319023","1","","","","0","","819","371400","832","377816","","","","","","","","","","","F","0","","","","1100","4","","","","","","","","","","","","13","","","","","unchosen","","","","","","","","","","gain","gain","819","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2812","5321053","0.0-7.0-98.0-1.0-0.0","32","47210","male","null","","","","null","","96","","","","5319855","1","","","","","","1181","372219","1198","378648","1181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2813","5322173","0.0-7.0-98.0-3.0","32","47210","male","null","","","","null","","96","","","","5321053","1","","","","","","1100","373400","1120","379846","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2814","5323214","0.0-7.0-99.0-0.0","32","47210","male","1022","","","","68","","97","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","5322173","1","","","","0","","1022","374500","1041","380966","","","","","","","","","","","F","0","","","","1300","4","","","","","","","","","","","","28","","","","","chosen","","","","","","","","","","gain","gain","1022","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2815","5324203","0.0-7.0-99.0-1.0-0.0","32","47210","male","null","","","","null","","97","","","","5323214","1","","","","","","978","375522","989","382007","978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2816","5325530","0.0-7.0-99.0-3.0","32","47210","male","null","","","","null","","97","","","","5324203","1","","","","","","1300","376500","1327","382996","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2817","5326419","0.0-7.0-100.0-0.0","32","47210","male","868","","","","75","","98","","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","5325530","1","","","","0","","868","377800","889","384323","","","","","","","","","","","A","0","","","","3200","4","","","","","","","","","","","","1","","","","","unchosen","","","","","","","","","","no_gain","no_gain","868","1","","","","","",""
