"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1482","1765342","0.0-5.0-86.0-3.0","NaN","67183","","null","","","","null","","84","","","2","","","","","","0.1","2.600000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1483","1765464","0.0-5.0-87.0-0.0","NaN","67183","","null","","","","null","","85","","","2","","","","1","","0.1","2.700000000000001","","0","","","","3100","2","32","6","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain1","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1484","1765578","0.0-5.0-87.0-2.0-0.0","NaN","67183","","null","","","","null","","85","","","2","","","","1","","0.1","2.800000000000001","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1485","1765698","0.0-5.0-87.0-3.0","NaN","67183","","null","","","","null","","85","","","2","","","","","","0.1","2.9000000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1486","1765817","0.0-5.0-88.0-0.0","NaN","67183","","null","","","","null","","86","","","2","","","","1","","0.1","3.0000000000000013","","0","","","","1200","2","1","11","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain2","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1487","1765930","0.0-5.0-88.0-2.0-0.0","NaN","67183","","null","","","","null","","86","","","2","","","","1","","0.1","3.1000000000000014","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1488","1766043","0.0-5.0-88.0-3.0","NaN","67183","","null","","","","null","","86","","","2","","","","","","0.1","3.2000000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1489","1766159","0.0-5.0-89.0-0.0","NaN","67183","","null","","","","null","","87","","","2","","","","1","","0.1","3.3000000000000016","","0","","","","1900","2","31","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain5","gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1490","1766279","0.0-5.0-89.0-2.0-0.0","NaN","67183","","null","","","","null","","87","","","2","","","","1","","0.1","3.4000000000000017","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1491","1766403","0.0-5.0-89.0-3.0","NaN","67183","","null","","","","null","","87","","","2","","","","","","0.1","3.5000000000000018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1492","1766544","0.0-5.0-90.0-0.0","NaN","67183","","null","","","","null","","88","","","2","","","","1","","0.1","3.600000000000002","","0","","","","2800","2","24","13","body_parts","faces","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain6","no_gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1493","1766655","0.0-5.0-90.0-2.0-0.0","NaN","67183","","null","","","","null","","88","","","2","","","","1","","0.1","3.700000000000002","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1494","1766774","0.0-5.0-90.0-3.0","NaN","67183","","null","","","","null","","88","","","2","","","","","","0.1","3.800000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1495","1766891","0.0-5.0-91.0-0.0","NaN","67183","","null","","","","null","","89","","","2","","","","1","","0.1","3.900000000000002","","0","","","","1200","2","42","38","objects","objects","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain5","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1496","1767004","0.0-5.0-91.0-2.0-0.0","NaN","67183","","null","","","","null","","89","","","2","","","","1","","0.1","4.000000000000002","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1497","1767113","0.0-5.0-91.0-3.0","NaN","67183","","null","","","","null","","89","","","2","","","","","","0.1","4.100000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1498","1767226","0.0-5.0-92.0-0.0","NaN","67183","","null","","","","null","","90","","","2","","","","1","","0.1","4.200000000000001","","0","","","","3800","2","19","39","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain4","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1499","1767346","0.0-5.0-92.0-2.0-0.0","NaN","67183","","null","","","","null","","90","","","2","","","","1","","0.1","4.300000000000001","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1500","1767464","0.0-5.0-92.0-3.0","NaN","67183","","null","","","","null","","90","","","2","","","","","","0.1","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1501","1767579","0.0-5.0-93.0-0.0","NaN","67183","","null","","","","null","","91","","","2","","","","1","","0.1","4.5","","0","","","","1800","2","32","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain1","gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1502","1767693","0.0-5.0-93.0-2.0-0.0","NaN","67183","","null","","","","null","","91","","","2","","","","1","","0.1","4.6","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1503","1767804","0.0-5.0-93.0-3.0","NaN","67183","","null","","","","null","","91","","","2","","","","","","0.1","4.699999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1504","1767915","0.0-5.0-94.0-0.0","NaN","67183","","null","","","","null","","92","","","2","","","","1","","0.1","4.799999999999999","","0","","","","2300","2","38","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain3","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1505","1768029","0.0-5.0-94.0-2.0-0.0","NaN","67183","","null","","","","null","","92","","","2","","","","1","","0.1","4.899999999999999","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1506","1768142","0.0-5.0-94.0-3.0","NaN","67183","","null","","","","null","","92","","","2","","","","","","0.1","4.999999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1507","1768256","0.0-5.0-95.0-0.0","NaN","67183","","null","","","","null","","93","","","2","","","","1","","0.1","5.099999999999998","","0","","","","1400","2","42","13","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain5","no_gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1508","1768370","0.0-5.0-95.0-2.0-0.0","NaN","67183","","null","","","","null","","93","","","2","","","","1","","0.1","5.1999999999999975","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1509","1768499","0.0-5.0-95.0-3.0","NaN","67183","","null","","","","null","","93","","","2","","","","","","0.1","5.299999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1510","1768611","0.0-5.0-96.0-0.0","NaN","67183","","null","","","","null","","94","","","2","","","","1","","0.1","5.399999999999997","","0","","","","1300","2","31","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain5","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1511","1768722","0.0-5.0-96.0-2.0-0.0","NaN","67183","","null","","","","null","","94","","","2","","","","1","","0.1","5.4999999999999964","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1512","1768838","0.0-5.0-96.0-3.0","NaN","67183","","null","","","","null","","94","","","2","","","","","","0.1","5.599999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1513","1768959","0.0-5.0-97.0-0.0","NaN","67183","","null","","","","null","","95","","","2","","","","1","","0.1","5.699999999999996","","0","","","","1700","2","11","7","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain4","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1514","1769074","0.0-5.0-97.0-2.0-0.0","NaN","67183","","null","","","","null","","95","","","2","","","","1","","0.1","5.799999999999995","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
