"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","2075","2910755","0.0-5.0-277.0-3.0","32","21592","female","null","","","","null","","275","","","2909551","4","","","","","","1200","186317","1204","186923","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2076","2911456","0.0-5.0-278.0-0.0","32","21592","female","697","","","","75","","276","","","2910755","4","","","","0","","697","187517","701","188127","","0","30","43","body_parts","objects","","","","","","0","","","","2200","4","43","30","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","41","55","","","","","","","","","unchosen","1","gain3","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2077","2911962","0.0-5.0-278.0-1.0-0.0","32","21592","female","null","","","","null","","276","","","2911456","4","","","","","","500","188214","506","188828","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2078","2914167","0.0-5.0-278.0-3.0","32","21592","female","null","","","","null","","276","","","2911962","4","","","","","","2200","188714","2205","189334","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2079","2914907","0.0-5.0-279.0-0.0","32","21592","female","733","","","","68","","277","","","2914167","4","","","","0","","733","190914","740","191539","","1","30","42","body_parts","objects","","","","","","0","","","","2000","4","30","42","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","55","54","","","","","","","","","unchosen","0","no_gain5","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2080","2915409","0.0-5.0-279.0-1.0-0.0","32","21592","female","null","","","","null","","277","","","2914907","4","","","","","","500","191647","502","192279","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2081","2917412","0.0-5.0-279.0-3.0","32","21592","female","null","","","","null","","277","","","2915409","4","","","","","","2000","192147","2003","192781","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2082","2918135","0.0-5.0-280.0-0.0","32","21592","female","721","","","","68","","278","","","2917412","4","","","","0","","721","194147","723","194784","","1","9","8","outdoor_scenes","outdoor_scenes","","","","","","0","","","","3100","4","9","8","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","71","73","","","","","","","","","chosen","1","gain3","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2083","2918640","0.0-5.0-280.0-1.0-0.0","32","21592","female","null","","","","null","","278","","","2918135","4","","","","","","500","194868","505","195507","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2084","2921747","0.0-5.0-280.0-3.0","32","21592","female","null","","","","null","","278","","","2918640","4","","","","","","3100","195368","3107","196012","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2085","2922497","0.0-5.0-281.0-0.0","32","21592","female","745","","","","68","","279","","","2921747","4","","","","0","","745","198468","750","199119","","1","18","30","faces","body_parts","","","","","","0","","","","2400","4","18","30","faces","body_parts","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","77","55","","","","","","","","","unchosen","1","gain5","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2086","2922999","0.0-5.0-281.0-1.0-0.0","32","21592","female","null","","","","null","","279","","","2922497","4","","","","","","500","199213","502","199869","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2087","2925401","0.0-5.0-281.0-3.0","32","21592","female","null","","","","null","","279","","","2922999","4","","","","","","2400","199713","2402","200371","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2088","2926081","0.0-5.0-282.0-0.0","32","21592","female","678","","","","68","","280","","","2925401","4","","","","0","","678","202113","680","202773","","1","7","14","outdoor_scenes","faces","","","","","","0","","","","1000","4","7","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","69","42","","","","","","","","","chosen","1","gain4","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2089","2926583","0.0-5.0-282.0-1.0-0.0","32","21592","female","null","","","","null","","280","","","2926081","4","","","","","","500","202791","502","203453","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2090","2927585","0.0-5.0-282.0-3.0","32","21592","female","null","","","","null","","280","","","2926583","4","","","","","","1000","203291","1002","203955","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2091","2928209","0.0-5.0-283.0-0.0","32","21592","female","621","","","","75","","281","","","2927585","4","","","","0","","621","204291","624","204957","","0","5","14","outdoor_scenes","faces","","","","","","0","","","","1900","4","14","5","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","42","86","","","","","","","","","chosen","0","no_gain1","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2092","2928712","0.0-5.0-283.0-1.0-0.0","32","21592","female","null","","","","null","","281","","","2928209","4","","","","","","500","204912","503","205581","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2093","2930616","0.0-5.0-283.0-3.0","32","21592","female","null","","","","null","","281","","","2928712","4","","","","","","1900","205412","1904","206084","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2094","2931400","0.0-5.0-284.0-0.0","32","21592","female","780","","","","75","","282","","","2930616","4","","","","0","","780","207312","784","207988","","0","18","16","faces","faces","","","","","","0","","","","2400","4","16","18","faces","faces","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","84","77","","","","","","","","","unchosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2095","2931911","0.0-5.0-284.0-1.0-0.0","32","21592","female","null","","","","null","","282","","","2931400","4","","","","","","500","208092","511","208772","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2096","2934314","0.0-5.0-284.0-3.0","32","21592","female","null","","","","null","","282","","","2931911","4","","","","","","2400","208592","2403","209283","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2097","2935184","0.0-5.0-285.0-0.0","32","21592","female","866","","","","68","","283","","","2934314","4","","","","0","","866","210992","870","211686","","1","21","6","faces","outdoor_scenes","","","","","","0","","","","1300","4","21","6","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","68","71","","","","","","","","","chosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2098","2935695","0.0-5.0-285.0-1.0-0.0","32","21592","female","null","","","","null","","283","","","2935184","4","","","","","","500","211858","511","212556","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2099","2936998","0.0-5.0-285.0-3.0","32","21592","female","null","","","","null","","283","","","2935695","4","","","","","","1300","212358","1303","213067","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2100","2937729","0.0-5.0-286.0-0.0","32","21592","female","729","","","","75","","284","","","2936998","4","","","","0","","729","213658","731","214370","","0","5","8","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1600","4","8","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","73","86","","","","","","","","","chosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2101","2938236","0.0-5.0-286.0-1.0-0.0","32","21592","female","null","","","","null","","284","","","2937729","4","","","","","","500","214387","507","215101","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2102","2939839","0.0-5.0-286.0-3.0","32","21592","female","null","","","","null","","284","","","2938236","4","","","","","","1600","214887","1603","215608","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2103","2940570","0.0-5.0-287.0-0.0","32","21592","female","726","","","","75","","285","","","2939839","4","","","","0","","726","216487","731","217211","","0","15","42","faces","objects","","","","","","0","","","","1000","4","42","15","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","54","73","","","","","","","","","unchosen","1","gain6","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2104","2941075","0.0-5.0-287.0-1.0-0.0","32","21592","female","null","","","","null","","285","","","2940570","4","","","","","","500","217213","505","217942","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2105","2942079","0.0-5.0-287.0-3.0","32","21592","female","null","","","","null","","285","","","2941075","4","","","","","","1000","217713","1004","218447","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2106","2943086","0.0-5.0-288.0-0.0","32","21592","female","1003","","","","75","","286","","","2942079","4","","","","0","","1003","218713","1007","219451","","0","7","32","outdoor_scenes","body_parts","","","","","","0","","","","1500","4","32","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","30","69","","","","","","","","","chosen","0","no_gain6","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2107","2943591","0.0-5.0-288.0-1.0-0.0","32","21592","female","null","","","","null","","286","","","2943086","4","","","","","","500","219716","505","220458","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2108","2945094","0.0-5.0-288.0-3.0","32","21592","female","null","","","","null","","286","","","2943591","4","","","","","","1500","220216","1503","220963","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2109","2946000","0.0-5.0-289.0-0.0","32","21592","female","900","","","","68","","287","","","2945094","4","","","","0","","900","221716","906","222466","","1","18","35","faces","body_parts","","","","","","0","","","","1900","4","18","35","faces","body_parts","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","77","36","","","","","","","","","unchosen","1","gain5","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2110","2946504","0.0-5.0-289.0-1.0-0.0","32","21592","female","null","","","","null","","287","","","2946000","4","","","","","","500","222616","504","223372","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2111","2948407","0.0-5.0-289.0-3.0","32","21592","female","null","","","","null","","287","","","2946504","4","","","","","","1900","223116","1903","223876","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2112","2949043","0.0-5.0-290.0-0.0","32","21592","female","634","","","","68","","288","","","2948407","4","","","","0","","634","225016","636","225779","","1","9","6","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1600","4","9","6","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","71","71","","","","","","","","","chosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2113","2949546","0.0-5.0-290.0-1.0-0.0","32","21592","female","null","","","","null","","288","","","2949043","4","","","","","","500","225650","503","226415","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2114","2951149","0.0-5.0-290.0-3.0","32","21592","female","null","","","","null","","288","","","2949546","4","","","","","","1600","226150","1603","226918","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2115","2951733","0.0-5.0-291.0-0.0","32","21592","female","581","","","","75","","289","","","2951149","4","","","","0","","581","227750","584","228521","","0","15","43","faces","objects","","","","","","0","","","","1200","4","43","15","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","41","73","","","","","","","","","unchosen","1","gain3","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2116","2952235","0.0-5.0-291.0-1.0-0.0","32","21592","female","null","","","","null","","289","","","2951733","4","","","","","","500","228331","502","229105","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2117","2953437","0.0-5.0-291.0-3.0","32","21592","female","null","","","","null","","289","","","2952235","4","","","","","","1200","228831","1202","229607","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2118","2954585","0.0-5.0-292.0-0.0","32","21592","female","1145","","","","68","","290","","","2953437","4","","","","0","","1145","230031","1148","230809","","1","46","40","objects","objects","","","","","","0","","","","1000","4","46","40","objects","objects","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","54","36","","","","","","","","","unchosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2119","2955089","0.0-5.0-292.0-1.0-0.0","32","21592","female","null","","","","null","","290","","","2954585","4","","","","","","500","231176","504","231957","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2120","2956094","0.0-5.0-292.0-3.0","32","21592","female","null","","","","null","","290","","","2955089","4","","","","","","1000","231676","1005","232461","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2121","2956694","0.0-5.0-293.0-0.0","32","21592","female","596","","","","75","","291","","","2956094","4","","","","0","","596","232676","600","233466","","0","15","46","faces","objects","","","","","","0","","","","3200","4","46","15","objects","faces","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","54","73","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2122","2957200","0.0-5.0-293.0-1.0-0.0","32","21592","female","null","","","","null","","291","","","2956694","4","","","","","","500","233272","506","234066","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2123","2960402","0.0-5.0-293.0-3.0","32","21592","female","null","","","","null","","291","","","2957200","4","","","","","","3200","233772","3202","234572","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2124","2962333","0.0-5.0-293.0-6.0-0.0","32","21592","female","1901","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2125","2988420","0.0-6.0-0.0-0.0","32","21592","female","26084","","[{""page_index"":0,""viewing_time"":20019},{""page_index"":1,""viewing_time"":4959},{""page_index"":2,""viewing_time"":1106}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_comprehension_check","","survey-multi-choice","2126","3005467","0.0-6.0-0.0-1.0","32","21592","female","17044","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Random photographs you haven't seen before"",""Q2"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","2127","3007345","0.0-6.0-0.0-2.0-0.0","32","21592","female","1874","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2128","3026487","0.0-6.0-0.1-0.1","32","21592","female","19138","","[{""page_index"":0,""viewing_time"":15269},{""page_index"":1,""viewing_time"":2835},{""page_index"":2,""viewing_time"":1034}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_comprehension_check","","survey-multi-choice","2129","3039641","0.0-6.0-0.1-1.1","32","21592","female","13153","{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Photographs you have seen before but they were not paired together"",""Q2"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2130","3043055","0.0-6.0-1.0","32","21592","female","3411","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2131","3044558","0.0-6.0-2.0-0.0","32","21592","female","null","","","","null","","0","","","3043055","0","","","","1","","1500","236972","1503","237774","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2132","3044864","0.0-6.0-2.0-2.0-0.0","32","21592","female","null","","","","null","","0","","","3044558","0","","","","1","","300","238472","306","239277","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2133","3046068","0.0-6.0-2.0-3.0","32","21592","female","null","","","","null","","0","","","3044864","0","","","","","","1200","238772","1204","239583","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2134","3046602","0.0-6.0-2.1-0.1","32","21592","female","531","","","","75","","0","","","3046068","0","","","","0","","531","239972","534","240787","","","","","","","","","","","","1","","","","1500","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2135","3047575","0.0-6.0-2.1-1.1-0.1","32","21592","female","null","","","","null","","0","","","3046602","0","","","","","","969","240503","973","241321","969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2136","3049077","0.0-6.0-2.1-3.1","32","21592","female","null","","","","null","","0","","","3047575","0","","","","","","1500","241472","1502","242294","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2137","3049940","0.0-6.0-3.0-0.0","32","21592","female","861","","","","75","","1","","","3049077","0","","","","0","","861","242972","863","243796","","","","","","","","","","","","1","","","","1000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/charl-durand-bsfXvI25iNg-unsplash.jpg","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2138","3050582","0.0-6.0-3.0-1.0-0.0","32","21592","female","null","","","","null","","1","","","3049940","0","","","","","","639","243833","642","244659","639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2139","3051585","0.0-6.0-3.0-3.0","32","21592","female","null","","","","null","","1","","","3050582","0","","","","","","1000","244472","1003","245301","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2140","3052485","0.0-6.0-4.0-0.0","32","21592","female","898","","","","75","","2","","","3051585","0","","","","0","","898","245472","900","246304","","","","","","","","","","","","1","","","","3000","0","","","NaN","NaN","Stimuli/Practice_stims/Memory/jimmy-dean-Yn0l7uwBrpw-unsplash.jpg","Stimuli/Practice_stims/Memory/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2141","3053090","0.0-6.0-4.0-1.0-0.0","32","21592","female","null","","","","null","","2","","","3052485","0","","","","","","602","246370","605","247204","602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2142","3056093","0.0-6.0-4.0-3.0","32","21592","female","null","","","","null","","2","","","3053090","0","","","","","","3000","246972","3003","247809","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","2143","3057732","0.0-6.0-4.0-4.0-0.0","32","21592","female","1637","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","2144","3058768","0.0-6.0-4.0-4.0-1.0","32","21592","female","1034","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2145","3059915","0.0-6.0-5.0-0.0","32","21592","female","1144","","","","68","","3","","","3058768","1","","","","0","","1144","0","1147","0","","","","","","","","","","","","0","","","","3700","1","9","16","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2146","3060277","0.0-6.0-5.0-1.0-0.0","32","21592","female","null","","","","null","","3","","","3059915","1","","","","","","356","1144","362","1147","356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2147","3063982","0.0-6.0-5.0-3.0","32","21592","female","null","","","","null","","3","","","3060277","1","","","","","","3700","1500","3705","1509","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2148","3065066","0.0-6.0-6.0-0.0","32","21592","female","1082","","","","75","","4","","","3063982","1","","","","0","","1082","5200","1084","5214","","","","","","","","","","","","0","","","","2400","1","46","28","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2149","3065488","0.0-6.0-6.0-1.0-0.0","32","21592","female","null","","","","null","","4","","","3065066","1","","","","","","418","6282","422","6298","418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
