"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_final_decisions","","html-keyboard-response","1307","4071250","0.0-5.0-5.0-3.0","35","85508","female","null","","","","null","","3","","","4070210","0","","","","","","1000","287849","1040","274428","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","1308","4074186","0.0-5.0-5.0-4.0-0.0","35","85508","female","2923","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1309","4075630","0.0-5.0-5.0-4.0-1.0","35","85508","female","1430","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1310","4076723","0.0-5.0-6.0-0.0","35","85508","female","1078","","","","68","","4","","","4075630","1","","","","0","","1078","0","1093","0","","1","16","28","faces","body_parts","","","","","","0","","","","1800","1","16","28","faces","body_parts","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","100","79","","","","","","","","","","chosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1311","4077240","0.0-5.0-6.0-1.0-0.0","35","85508","female","null","","","","null","","4","","","4076723","1","","","","","","500","1078","517","1093","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1312","4079074","0.0-5.0-6.0-3.0","35","85508","female","null","","","","null","","4","","","4077240","1","","","","","","1800","1578","1834","1610","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1313","4080357","0.0-5.0-7.0-0.0","35","85508","female","1271","","","","75","","5","","","4079074","1","","","","0","","1271","3378","1283","3444","","0","45","30","objects","body_parts","","","","","","0","","","","1700","1","30","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","80","92","","","","","","","","","","chosen","1","gain3","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1314","4080874","0.0-5.0-7.0-1.0-0.0","35","85508","female","null","","","","null","","5","","","4080357","1","","","","","","500","4649","517","4727","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1315","4082595","0.0-5.0-7.0-3.0","35","85508","female","null","","","","null","","5","","","4080874","1","","","","","","1700","5149","1721","5244","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1316","4083778","0.0-5.0-8.0-0.0","35","85508","female","1167","","","","68","","6","","","4082595","1","","","","0","","1167","6849","1183","6965","","1","1","18","outdoor_scenes","faces","","","","","","0","","","","2300","1","1","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","94","92","","","","","","","","","","unchosen","1","gain6","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1317","4084297","0.0-5.0-8.0-1.0-0.0","35","85508","female","null","","","","null","","6","","","4083778","1","","","","","","500","8016","519","8148","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1318","4086623","0.0-5.0-8.0-3.0","35","85508","female","null","","","","null","","6","","","4084297","1","","","","","","2300","8516","2326","8667","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1319","4087398","0.0-5.0-9.0-0.0","35","85508","female","760","","","","75","","7","","","4086623","1","","","","0","","760","10816","775","10993","","0","30","26","body_parts","body_parts","","","","","","0","","","","1700","1","26","30","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","88","80","","","","","","","","","","chosen","0","no_gain2","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1320","4087925","0.0-5.0-9.0-1.0-0.0","35","85508","female","null","","","","null","","7","","","4087398","1","","","","","","500","11576","527","11768","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1321","4089661","0.0-5.0-9.0-3.0","35","85508","female","null","","","","null","","7","","","4087925","1","","","","","","1700","12076","1736","12295","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1322","4090887","0.0-5.0-10.0-0.0","35","85508","female","1207","","","","68","","8","","","4089661","1","","","","0","","1207","13776","1226","14031","","1","44","12","objects","faces","","","","","","0","","","","3900","1","44","12","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","74","71","","","","","","","","","","unchosen","1","gain4","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1323","4091420","0.0-5.0-10.0-1.0-0.0","35","85508","female","null","","","","null","","8","","","4090887","1","","","","","","500","14983","533","15257","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1324","4095364","0.0-5.0-10.0-3.0","35","85508","female","null","","","","null","","8","","","4091420","1","","","","","","3900","15483","3944","15790","3900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1325","4096298","0.0-5.0-11.0-0.0","35","85508","female","914","","","","75","","9","","","4095364","1","","","","0","","914","19383","934","19734","","0","12","34","faces","body_parts","","","","","","0","","","","1200","1","34","12","body_parts","faces","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","64","71","","","","","","","","","","unchosen","1","gain2","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1326","4096821","0.0-5.0-11.0-1.0-0.0","35","85508","female","null","","","","null","","9","","","4096298","1","","","","","","500","20297","523","20668","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1327","4098042","0.0-5.0-11.0-3.0","35","85508","female","null","","","","null","","9","","","4096821","1","","","","","","1200","20797","1221","21191","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1328","4098758","0.0-5.0-12.0-0.0","35","85508","female","703","","","","68","","10","","","4098042","1","","","","0","","703","21997","716","22412","","1","42","29","objects","body_parts","","","","","","0","","","","1200","1","42","29","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","88","90","","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1329","4099280","0.0-5.0-12.0-1.0-0.0","35","85508","female","null","","","","null","","10","","","4098758","1","","","","","","500","22700","522","23128","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1330","4100507","0.0-5.0-12.0-3.0","35","85508","female","null","","","","null","","10","","","4099280","1","","","","","","1200","23200","1227","23650","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1331","4101557","0.0-5.0-13.0-0.0","35","85508","female","1036","","","","75","","11","","","4100507","1","","","","0","","1036","24400","1050","24877","","0","28","29","body_parts","body_parts","","","","","","0","","","","2600","1","29","28","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","90","79","","","","","","","","","","chosen","0","no_gain5","gain5","1","","","","","","","","","","","","","","",""
