"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","localizer","","html-keyboard-response","336","747507","0.0-2.0-130.0-0.0","25","22695","male","1","NaN","","","","null","NaN","128","","Stimuli/Experimental_stims/localizer/body_parts/i-am_nah--S4OsO0c6Ts-unsplash.jpg","747102","1","body_parts","","0","1","0","400","167600","405","168790","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","337","747811","0.0-2.0-130.0-1.0","25","22695","male","1","null","","","","null","","128","","","747507","1","","","","","","300","168000","304","169195","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","338","748216","0.0-2.0-131.0-0.0","25","22695","male","1","NaN","","","","null","NaN","129","","Stimuli/Experimental_stims/localizer/body_parts/boyd-christiansen-uVj7kewrZ-o-unsplash.jpg","747811","1","body_parts","","1","1","0","400","168300","405","169499","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","339","748520","0.0-2.0-131.0-1.0","25","22695","male","1","null","","","","null","","129","","","748216","1","","","","","","300","168700","304","169904","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","340","748925","0.0-2.0-132.0-0.0","25","22695","male","1","NaN","","","","null","NaN","130","","Stimuli/Experimental_stims/localizer/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","748520","1","body_parts","","0","1","0","400","169000","405","170208","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","341","749230","0.0-2.0-132.0-1.0","25","22695","male","1","null","","","","null","","130","","","748925","1","","","","","","300","169400","305","170613","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","342","749635","0.0-2.0-133.0-0.0","25","22695","male","1","NaN","","","","null","NaN","131","","Stimuli/Experimental_stims/localizer/body_parts/ben-hartley-RbrsejLGVZ8-unsplash.jpg","749230","1","body_parts","","0","1","0","400","169700","405","170918","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","343","749940","0.0-2.0-133.0-1.0","25","22695","male","1","null","","","","null","","131","","","749635","1","","","","","","300","170100","305","171323","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","344","750345","0.0-2.0-134.0-0.0","25","22695","male","1","NaN","","","","null","NaN","132","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","749940","1","body_parts","","0","1","0","400","170400","405","171628","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","345","750649","0.0-2.0-134.0-1.0","25","22695","male","1","null","","","","null","","132","","","750345","1","","","","","","300","170800","304","172033","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","346","751053","0.0-2.0-135.0-0.0","25","22695","male","1","162","","","","68","0","133","","Stimuli/Experimental_stims/localizer/body_parts/adrien-king-XzBluXxBoyQ-unsplash.jpg","750649","1","body_parts","","0","0","1","400","171100","404","172337","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","347","751358","0.0-2.0-135.0-1.0","25","22695","male","1","null","","","","null","","133","","","751053","1","","","","","","300","171500","305","172741","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","348","751763","0.0-2.0-136.0-0.0","25","22695","male","1","NaN","","","","null","NaN","134","","Stimuli/Experimental_stims/localizer/body_parts/ignacio-campo-tC9boyqy_40-unsplash.jpg","751358","1","body_parts","","0","1","0","400","171800","405","173046","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","349","752068","0.0-2.0-136.0-1.0","25","22695","male","1","null","","","","null","","134","","","751763","1","","","","","","300","172200","305","173451","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","350","752473","0.0-2.0-137.0-0.0","25","22695","male","1","NaN","","","","null","NaN","135","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","752068","1","body_parts","","0","1","0","400","172500","405","173756","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","351","752778","0.0-2.0-137.0-1.0","25","22695","male","1","null","","","","null","","135","","","752473","1","","","","","","300","172900","305","174161","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","352","753183","0.0-2.0-138.0-0.0","25","22695","male","1","NaN","","","","null","NaN","136","","Stimuli/Experimental_stims/localizer/body_parts/freestocks-qw9LFf5T790-unsplash.jpg","752778","1","body_parts","","0","1","0","400","173200","405","174466","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","353","753487","0.0-2.0-138.0-1.0","25","22695","male","1","null","","","","null","","136","","","753183","1","","","","","","300","173600","304","174871","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","354","753892","0.0-2.0-139.0-0.0","25","22695","male","1","NaN","","","","null","NaN","137","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","753487","1","body_parts","","0","1","0","400","173900","405","175175","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","355","754199","0.0-2.0-139.0-1.0","25","22695","male","1","null","","","","null","","137","","","753892","1","","","","","","300","174300","307","175580","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","356","754604","0.0-2.0-140.0-0.0","25","22695","male","1","NaN","","","","null","NaN","138","","Stimuli/Experimental_stims/localizer/body_parts/diana-polekhina-SwWjCbIIoFE-unsplash.jpg","754199","1","body_parts","","0","1","0","400","174600","405","175887","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","357","754909","0.0-2.0-140.0-1.0","25","22695","male","1","null","","","","null","","138","","","754604","1","","","","","","300","175000","305","176292","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","358","755314","0.0-2.0-141.0-0.0","25","22695","male","1","NaN","","","","null","NaN","139","","Stimuli/Experimental_stims/localizer/body_parts/xavier-foucrier-dLZUNHsT8vo-unsplash.jpg","754909","1","body_parts","","0","1","0","400","175300","405","176597","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","359","755619","0.0-2.0-141.0-1.0","25","22695","male","1","null","","","","null","","139","","","755314","1","","","","","","300","175700","305","177002","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","360","756024","0.0-2.0-142.0-0.0","25","22695","male","1","39","","","","68","0","140","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","755619","1","body_parts","","1","0","0","400","176000","405","177307","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","361","756329","0.0-2.0-142.0-1.0","25","22695","male","1","null","","","","null","","140","","","756024","1","","","","","","300","176400","305","177712","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","362","756734","0.0-2.0-143.0-0.0","25","22695","male","1","NaN","","","","null","NaN","141","","Stimuli/Experimental_stims/localizer/body_parts/nihal-karkala-LlOfbQD-IJ0-unsplash.jpg","756329","1","body_parts","","0","1","0","400","176700","405","178017","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","363","757039","0.0-2.0-143.0-1.0","25","22695","male","1","null","","","","null","","141","","","756734","1","","","","","","300","177100","305","178422","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","364","757444","0.0-2.0-144.0-0.0","25","22695","male","1","20","","","","68","0","142","","Stimuli/Experimental_stims/localizer/body_parts/femme-spirit-RGYBDUHYbyM-unsplash.jpg","757039","1","body_parts","","0","0","1","400","177400","405","178727","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","365","757748","0.0-2.0-144.0-1.0","25","22695","male","1","null","","","","null","","142","","","757444","1","","","","","","300","177800","304","179132","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","366","758153","0.0-2.0-145.0-0.0","25","22695","male","1","NaN","","","","null","NaN","143","","Stimuli/Experimental_stims/localizer/body_parts/jan-romero-DL4DDQb8yjc-unsplash.jpg","757748","1","body_parts","","0","1","0","400","178100","405","179436","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","367","758458","0.0-2.0-145.0-1.0","25","22695","male","1","null","","","","null","","143","","","758153","1","","","","","","300","178500","305","179841","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","368","758864","0.0-2.0-146.0-0.0","25","22695","male","1","90","","","","68","0","144","","Stimuli/Experimental_stims/localizer/body_parts/louisa-potter-zd29nBmLuig-unsplash.jpg","758458","1","body_parts","","0","0","1","400","178800","406","180146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","369","759169","0.0-2.0-146.0-1.0","25","22695","male","1","null","","","","null","","144","","","758864","1","","","","","","300","179200","305","180552","300","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","370","759574","0.0-2.0-147.0-0.0","25","22695","male","1","204","","","","68","0","145","","Stimuli/Experimental_stims/localizer/body_parts/juja-han-Z8-6EI2tYtw-unsplash.jpg","759169","1","body_parts","","0","0","1","400","179500","405","180857","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","371","773578","0.0-2.0-147.0-1.0","25","22695","male","1","null","","","","null","","145","","","759574","1","","","","","","14000","179900","14004","181262","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","372","773984","0.0-2.0-148.0-0.0","25","22695","male","1","NaN","","","","null","NaN","146","","Stimuli/Experimental_stims/localizer/outdoor_scenes/wai-siew-mTFyV8oNDzU-unsplash.jpg","773578","1","outdoor_scenes","","0","1","0","400","193900","406","195266","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
