"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","deliberation_no_response","","html-keyboard-response","264","130690","0.0-3.0-118.0-3.0-0.0","11","17399","11","null","","","","null","","58","","","130577","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","8200","113","8612","","","","1"
"","iti","","html-keyboard-response","265","130801","0.0-3.0-118.0-4.0","11","17399","11","null","","","","null","","58","","","130690","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","8300","111","8725","100","","",""
"","deliberation","","html-keyboard-response","266","131808","0.0-3.0-120.0-0.0","11","17399","11","null","","","","null","","59","","","130801","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","H","0","0","","original","1400","3","2","12","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","1000","8400","1007","8836","","","",""
"","deliberation_no_response","","html-keyboard-response","267","131911","0.0-3.0-120.0-3.0-0.0","11","17399","11","null","","","","null","","59","","","131808","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","9400","103","9843","","","","1"
"","iti","","html-keyboard-response","268","132020","0.0-3.0-120.0-4.0","11","17399","11","null","","","","null","","59","","","131911","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","9500","109","9946","100","","",""
"","deliberation","","html-keyboard-response","269","133432","0.0-3.0-122.0-0.0","11","17399","11","null","","","","null","","60","","","132020","","","","","","","","","","1","A","0","1400","left","scramble","1500","3","2","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NaN","NaN","1400","9600","1412","10055","","","",""
"","scramble_prompt","","html-keyboard-response","270","133441","0.0-3.0-122.0-1.0-0.0","11","17399","11","null","","","","null","","60","","","133432","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-400","11000","9","11467","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","271","133543","0.0-3.0-122.0-3.0-0.0","11","17399","11","null","","","","null","","60","","","133441","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","10600","102","11476","","","","1"
"","iti","","html-keyboard-response","272","133647","0.0-3.0-122.0-4.0","11","17399","11","null","","","","null","","60","","","133543","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","10700","104","11578","100","","",""
"","deliberation","","html-keyboard-response","273","134660","0.0-3.0-124.0-0.0","11","17399","11","null","","","","null","","61","","","133647","","","","","","","","","","1","C","0","1000","left","scramble","2900","3","2","2","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","1000","10800","1013","11682","","","",""
"","scramble_prompt","","html-keyboard-response","274","134667","0.0-3.0-124.0-1.0-0.0","11","17399","11","null","","","","null","","61","","","134660","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","0","11800","7","12695","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","275","134773","0.0-3.0-124.0-3.0-0.0","11","17399","11","null","","","","null","","61","","","134667","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","11800","106","12702","","","","1"
"","iti","","html-keyboard-response","276","134883","0.0-3.0-124.0-4.0","11","17399","11","null","","","","null","","61","","","134773","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","11900","110","12808","100","","",""
"","deliberation","","html-keyboard-response","277","135886","0.0-3.0-126.0-0.0","11","17399","11","null","","","","null","","62","","","134883","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","C","0","0","","original","2000","3","2","2","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","50","50","1000","12000","1003","12918","","","",""
"","deliberation_no_response","","html-keyboard-response","278","135994","0.0-3.0-126.0-3.0-0.0","11","17399","11","null","","","","null","","62","","","135886","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","13000","108","13921","","","","1"
"","iti","","html-keyboard-response","279","136103","0.0-3.0-126.0-4.0","11","17399","11","null","","","","null","","62","","","135994","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","13100","109","14029","100","","",""
"","deliberation","","html-keyboard-response","280","137114","0.0-3.0-128.0-0.0","11","17399","11","null","","","","null","","63","","","136103","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","G","0","0","","original","2000","3","2","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","1000","13200","1011","14138","","","",""
"","deliberation_no_response","","html-keyboard-response","281","137224","0.0-3.0-128.0-3.0-0.0","11","17399","11","null","","","","null","","63","","","137114","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","14200","110","15149","","","","1"
"","iti","","html-keyboard-response","282","137332","0.0-3.0-128.0-4.0","11","17399","11","null","","","","null","","63","","","137224","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","14300","108","15259","100","","",""
"","deliberation","","html-keyboard-response","283","138641","0.0-3.0-130.0-0.0","11","17399","11","null","","","","null","","64","","","137332","","","","","","","","","","1","G","0","1300","right","scramble","2100","3","2","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","1300","14400","1309","15367","","","",""
"","scramble_prompt","","html-keyboard-response","284","138649","0.0-3.0-130.0-1.0-0.0","11","17399","11","null","","","","null","","64","","","138641","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-300","15700","8","16676","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","285","138755","0.0-3.0-130.0-3.0-0.0","11","17399","11","null","","","","null","","64","","","138649","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","15400","106","16684","","","","1"
"","iti","","html-keyboard-response","286","138866","0.0-3.0-130.0-4.0","11","17399","11","null","","","","null","","64","","","138755","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","15500","111","16790","100","","",""
"","deliberation","","html-keyboard-response","287","139980","0.0-3.0-132.0-0.0","11","17399","11","null","","","","null","","65","","","138866","","","","","","","","","","1","F","0","1100","left","scramble","2100","3","2","14","35","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","NaN","NaN","1100","15600","1114","16901","","","",""
"","scramble_prompt","","html-keyboard-response","288","139988","0.0-3.0-132.0-1.0-0.0","11","17399","11","null","","","","null","","65","","","139980","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","16700","8","18015","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","289","140091","0.0-3.0-132.0-3.0-0.0","11","17399","11","null","","","","null","","65","","","139988","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","16600","103","18023","","","","1"
"","iti","","html-keyboard-response","290","140201","0.0-3.0-132.0-4.0","11","17399","11","null","","","","null","","65","","","140091","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","16700","110","18126","100","","",""
"","deliberation","","html-keyboard-response","291","141207","0.0-3.0-134.0-0.0","11","17399","11","null","","","","null","","66","","","140201","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","L","0","0","","original","4500","3","2","33","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","50","50","1000","16800","1006","18236","","","",""
"","deliberation_no_response","","html-keyboard-response","292","141312","0.0-3.0-134.0-3.0-0.0","11","17399","11","null","","","","null","","66","","","141207","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","17800","105","19242","","","","1"
"","iti","","html-keyboard-response","293","141417","0.0-3.0-134.0-4.0","11","17399","11","null","","","","null","","66","","","141312","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","17900","105","19347","100","","",""
"","deliberation","","html-keyboard-response","294","142828","0.0-3.0-136.0-0.0","11","17399","11","null","","","","null","","67","","","141417","","","","","","","","","","1","B","0","1400","right","scramble","1500","3","2","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","1400","18000","1411","19452","","","",""
"","scramble_prompt","","html-keyboard-response","295","142836","0.0-3.0-136.0-1.0-0.0","11","17399","11","null","","","","null","","67","","","142828","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-400","19400","8","20863","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","296","142945","0.0-3.0-136.0-3.0-0.0","11","17399","11","null","","","","null","","67","","","142836","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","19000","109","20871","","","","1"
"","iti","","html-keyboard-response","297","143055","0.0-3.0-136.0-4.0","11","17399","11","null","","","","null","","67","","","142945","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","19100","110","20980","100","","",""
"","deliberation","","html-keyboard-response","298","144568","0.0-3.0-138.0-0.0","11","17399","11","null","","","","null","","68","","","143055","","","","","","","","","","1","D","0","1500","right","scramble","1500","3","2","42","21","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","1500","19200","1513","21090","","","",""
"","scramble_prompt","","html-keyboard-response","299","144577","0.0-3.0-138.0-1.0-0.0","11","17399","11","null","","","","null","","68","","","144568","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-500","20700","9","22603","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","300","144680","0.0-3.0-138.0-3.0-0.0","11","17399","11","null","","","","null","","68","","","144577","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","20200","103","22612","","","","1"
"","iti","","html-keyboard-response","301","144794","0.0-3.0-138.0-4.0","11","17399","11","null","","","","null","","68","","","144680","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","20300","114","22715","100","","",""
"","deliberation","","html-keyboard-response","302","145803","0.0-3.0-140.0-0.0","11","17399","11","null","","","","null","","69","","","144794","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","I","0","0","","original","1300","3","2","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","1000","20400","1009","22829","","","",""
"","deliberation_no_response","","html-keyboard-response","303","145915","0.0-3.0-140.0-3.0-0.0","11","17399","11","null","","","","null","","69","","","145803","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","21400","112","23838","","","","1"
"","iti","","html-keyboard-response","304","146027","0.0-3.0-140.0-4.0","11","17399","11","null","","","","null","","69","","","145915","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","21500","112","23950","100","","",""
"","deliberation","","html-keyboard-response","305","147031","0.0-3.0-142.0-0.0","11","17399","11","null","","","","null","","70","","","146027","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","F","0","0","","original","1200","3","2","14","35","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","50","1000","21600","1004","24062","","","",""
"","deliberation_no_response","","html-keyboard-response","306","147137","0.0-3.0-142.0-3.0-0.0","11","17399","11","null","","","","null","","70","","","147031","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","22600","106","25066","","","","1"
"","iti","","html-keyboard-response","307","147247","0.0-3.0-142.0-4.0","11","17399","11","null","","","","null","","70","","","147137","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","22700","110","25172","100","","",""
"","deliberation","","html-keyboard-response","308","147955","0.0-3.0-144.0-0.0","11","17399","11","null","","","","null","","71","","","147247","","","","","","","","","","1","J","0","700","right","scramble","2300","3","2","15","36","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","700","22800","708","25282","","","",""
"","scramble_prompt","","html-keyboard-response","309","148269","0.0-3.0-144.0-1.0-0.0","11","17399","11","null","","","","null","","71","","","147955","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","300","23500","314","25990","300","0","1",""
"","deliberation_no_response","","html-keyboard-response","310","148380","0.0-3.0-144.0-3.0-0.0","11","17399","11","null","","","","null","","71","","","148269","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","23800","111","26304","","","","1"
"","iti","","html-keyboard-response","311","148491","0.0-3.0-144.0-4.0","11","17399","11","null","","","","null","","71","","","148380","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","23900","111","26415","100","","",""
"","deliberation","","html-keyboard-response","312","149503","0.0-3.0-146.0-0.0","11","17399","11","null","","","","null","","72","","","148491","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","D","0","0","","original","1400","3","2","42","21","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","1000","24000","1012","26526","","","",""
"","deliberation_no_response","","html-keyboard-response","313","149609","0.0-3.0-146.0-3.0-0.0","11","17399","11","null","","","","null","","72","","","149503","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","25000","106","27538","","","","1"
"","iti","","html-keyboard-response","314","149723","0.0-3.0-146.0-4.0","11","17399","11","null","","","","null","","72","","","149609","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","25100","114","27644","100","","",""
"","deliberation","","html-keyboard-response","315","150728","0.0-3.0-148.0-0.0","11","17399","11","null","","","","null","","73","","","149723","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","B","0","0","","original","2800","3","2","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","50","50","1000","25200","1005","27758","","","",""
"","deliberation_no_response","","html-keyboard-response","316","150835","0.0-3.0-148.0-3.0-0.0","11","17399","11","null","","","","null","","73","","","150728","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","26200","107","28763","","","","1"
"","iti","","html-keyboard-response","317","150946","0.0-3.0-148.0-4.0","11","17399","11","null","","","","null","","73","","","150835","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","26300","111","28870","100","","",""
"","deliberation","","html-keyboard-response","318","152059","0.0-3.0-150.0-0.0","11","17399","11","null","","","","null","","74","","","150946","","","","","","","","","","1","I","0","1100","right","scramble","1300","3","2","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","NaN","NaN","1100","26400","1113","28981","","","",""
"","scramble_prompt","","html-keyboard-response","319","152067","0.0-3.0-150.0-1.0-0.0","11","17399","11","null","","","","null","","74","","","152059","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","27500","8","30094","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","320","152175","0.0-3.0-150.0-3.0-0.0","11","17399","11","null","","","","null","","74","","","152067","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","27400","108","30102","","","","1"
"","iti","","html-keyboard-response","321","152281","0.0-3.0-150.0-4.0","11","17399","11","null","","","","null","","74","","","152175","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","27500","106","30210","100","","",""
"","deliberation","","html-keyboard-response","322","153392","0.0-3.0-152.0-0.0","11","17399","11","null","","","","null","","75","","","152281","","","","","","","","","","1","H","0","1100","left","scramble","2300","3","2","12","4","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","1100","27600","1111","30316","","","",""
"","scramble_prompt","","html-keyboard-response","323","153400","0.0-3.0-152.0-1.0-0.0","11","17399","11","null","","","","null","","75","","","153392","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-100","28700","8","31427","-100","0","1",""
"","deliberation_no_response","","html-keyboard-response","324","153506","0.0-3.0-152.0-3.0-0.0","11","17399","11","null","","","","null","","75","","","153400","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","28600","106","31435","","","","1"
"","iti","","html-keyboard-response","325","153616","0.0-3.0-152.0-4.0","11","17399","11","null","","","","null","","75","","","153506","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","28700","110","31541","100","","",""
"","deliberation","","html-keyboard-response","326","154628","0.0-3.0-154.0-0.0","11","17399","11","null","","","","null","","76","","","153616","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","E","0","0","","original","1900","4","2","41","24","objects","body_parts","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","50","50","1000","28800","1012","31651","","","",""
"","deliberation_no_response","","html-keyboard-response","327","154737","0.0-3.0-154.0-3.0-0.0","11","17399","11","null","","","","null","","76","","","154628","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","29800","109","32663","","","","1"
"","iti","","html-keyboard-response","328","154852","0.0-3.0-154.0-4.0","11","17399","11","null","","","","null","","76","","","154737","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","29900","115","32772","100","","",""
"","deliberation","","html-keyboard-response","329","155359","0.0-3.0-156.0-0.0","11","17399","11","null","","","","null","","77","","","154852","","","","","","","","","","1","A","0","500","left","scramble","1300","4","2","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NaN","NaN","500","30000","507","32887","","","",""
"","scramble_prompt","","html-keyboard-response","330","155868","0.0-3.0-156.0-1.0-0.0","11","17399","11","null","","","","null","","77","","","155359","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","500","30500","509","33394","500","0","1",""
"","deliberation_no_response","","html-keyboard-response","331","155979","0.0-3.0-156.0-3.0-0.0","11","17399","11","null","","","","null","","77","","","155868","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","31000","111","33903","","","","1"
"","iti","","html-keyboard-response","332","156089","0.0-3.0-156.0-4.0","11","17399","11","null","","","","null","","77","","","155979","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","31100","110","34014","100","","",""
"","deliberation","","html-keyboard-response","333","157099","0.0-3.0-158.0-0.0","11","17399","11","null","","","","null","","78","","","156089","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","C","0","0","","original","3000","4","2","2","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","50","50","1000","31200","1010","34124","","","",""
"","deliberation_no_response","","html-keyboard-response","334","157209","0.0-3.0-158.0-3.0-0.0","11","17399","11","null","","","","null","","78","","","157099","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","32200","110","35134","","","","1"
"","iti","","html-keyboard-response","335","157322","0.0-3.0-158.0-4.0","11","17399","11","null","","","","null","","78","","","157209","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","32300","113","35244","100","","",""
"","deliberation","","html-keyboard-response","336","158834","0.0-3.0-160.0-0.0","11","17399","11","null","","","","null","","79","","","157322","","","","","","","","","","1","H","0","1500","left","scramble","1600","4","2","12","4","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","1500","32400","1512","35357","","","",""
"","scramble_prompt","","html-keyboard-response","337","158841","0.0-3.0-160.0-1.0-0.0","11","17399","11","null","","","","null","","79","","","158834","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-500","33900","7","36869","-500","0","1",""
"","deliberation_no_response","","html-keyboard-response","338","158954","0.0-3.0-160.0-3.0-0.0","11","17399","11","null","","","","null","","79","","","158841","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","33400","113","36876","","","","1"
"","iti","","html-keyboard-response","339","159066","0.0-3.0-160.0-4.0","11","17399","11","null","","","","null","","79","","","158954","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","33500","112","36989","100","","",""
"","deliberation","","html-keyboard-response","340","160072","0.0-3.0-162.0-0.0","11","17399","11","null","","","","null","","80","","","159066","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","J","0","0","","original","2100","4","2","15","36","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","1000","33600","1006","37101","","","",""
"","deliberation_no_response","","html-keyboard-response","341","160177","0.0-3.0-162.0-3.0-0.0","11","17399","11","null","","","","null","","80","","","160072","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","34600","105","38107","","","","1"
"","iti","","html-keyboard-response","342","160291","0.0-3.0-162.0-4.0","11","17399","11","null","","","","null","","80","","","160177","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","34700","114","38212","100","","",""
"","deliberation","","html-keyboard-response","343","161297","0.0-3.0-164.0-0.0","11","17399","11","null","","","","null","","81","","","160291","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","B","0","0","","original","2400","4","2","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","50","50","1000","34800","1006","38326","","","",""
"","deliberation_no_response","","html-keyboard-response","344","161408","0.0-3.0-164.0-3.0-0.0","11","17399","11","null","","","","null","","81","","","161297","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","35800","111","39332","","","","1"
"","iti","","html-keyboard-response","345","161511","0.0-3.0-164.0-4.0","11","17399","11","null","","","","null","","81","","","161408","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","35900","103","39443","100","","",""
"","deliberation","","html-keyboard-response","346","161719","0.0-3.0-166.0-0.0","11","17399","11","null","","","","null","","82","","","161511","","","","","","","","","","1","F","0","200","left","scramble","1200","4","2","14","35","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","NaN","NaN","200","36000","208","39546","","","",""
"","scramble_prompt","","html-keyboard-response","347","162529","0.0-3.0-166.0-1.0-0.0","11","17399","11","null","","","","null","","82","","","161719","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","800","36200","810","39754","800","0","1",""
"","deliberation_no_response","","html-keyboard-response","348","162642","0.0-3.0-166.0-3.0-0.0","11","17399","11","null","","","","null","","82","","","162529","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","37000","113","40564","","","","1"
"","iti","","html-keyboard-response","349","162754","0.0-3.0-166.0-4.0","11","17399","11","null","","","","null","","82","","","162642","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","37100","112","40677","100","","",""
"","deliberation","","html-keyboard-response","350","163264","0.0-3.0-168.0-0.0","11","17399","11","null","","","","null","","83","","","162754","","","","","","","","","","1","L","0","500","right","scramble","1000","4","2","33","23","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","500","37200","510","40789","","","",""
"","scramble_prompt","","html-keyboard-response","351","163775","0.0-3.0-168.0-1.0-0.0","11","17399","11","null","","","","null","","83","","","163264","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","500","37700","511","41299","500","0","1",""
"","deliberation_no_response","","html-keyboard-response","352","163879","0.0-3.0-168.0-3.0-0.0","11","17399","11","null","","","","null","","83","","","163775","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","38200","104","41810","","","","1"
"","iti","","html-keyboard-response","353","163984","0.0-3.0-168.0-4.0","11","17399","11","null","","","","null","","83","","","163879","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","38300","105","41914","100","","",""
"","deliberation","","html-keyboard-response","354","164991","0.0-3.0-170.0-0.0","11","17399","11","null","","","","null","","84","","","163984","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","L","0","0","","original","2500","4","2","33","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","50","50","1000","38400","1007","42019","","","",""
"","deliberation_no_response","","html-keyboard-response","355","165098","0.0-3.0-170.0-3.0-0.0","11","17399","11","null","","","","null","","84","","","164991","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","39400","107","43026","","","","1"
