"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","deliberation","","html-keyboard-response","758","875180","0.0-3.0-102.0-0.0","33","97001","female","null","","","","null","","50","","","873572","1","","","","1","","1600","228800","1608","229851","","","","","","","","","","","C","0","1600","right","scramble","2100","2","7","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","759","875683","0.0-3.0-102.0-1.0-0.0","33","97001","female","493","","","","75","","50","","","875180","","","","","0","","493","230400","503","231459","1400","0","27","7","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","2","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","760","876598","0.0-3.0-102.0-2.0-0.0","33","97001","female","null","","","","null","","50","","","875683","","","","","","","907","230893","915","231962","907","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","761","878705","0.0-3.0-102.0-4.0","33","97001","female","null","","","","null","","50","","","876598","","","","","","","2100","231800","2107","232877","2100","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","762","879847","0.0-3.0-104.0-0.0","33","97001","female","1136","","","","68","","51","","","878705","1","","","","0","","1136","233900","1142","234984","","1","23","11","faces","outdoor_scenes","67","65","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","H","0","0","","original","3100","2","23","11","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","67","65","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","763","881718","0.0-3.0-104.0-2.0-0.0","33","97001","female","null","","","","null","","51","","","879847","","","","","","","1864","235036","1871","236126","1864","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","764","884833","0.0-3.0-104.0-4.0","33","97001","female","null","","","","null","","51","","","881718","","","","","","","3100","236900","3115","237997","3100","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","",""
"","deliberation_run_over","","html-keyboard-response","765","1168006","0.0-3.0-104.0-6.0-0.0","33","97001","female","283166","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","766","1169287","0.0-3.0-104.0-6.0-1.0","33","97001","female","1273","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","767","1170196","0.0-3.0-106.0-0.0","33","97001","female","null","","","","null","","52","","","1169287","2","","","","1","","900","0","909","0","","","","","","","","","","","K","0","900","left","scramble","1500","3","29","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","768","1170645","0.0-3.0-106.0-1.0-0.0","33","97001","female","441","","","","68","","52","","","1170196","","","","","0","","441","900","449","909","2100","1","29","43","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","769","1172311","0.0-3.0-106.0-2.0-0.0","33","97001","female","null","","","","null","","52","","","1170645","","","","","","","1659","1341","1666","1358","1659","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","770","1173819","0.0-3.0-106.0-4.0","33","97001","female","null","","","","null","","52","","","1172311","","","","","","","1500","3000","1508","3024","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","771","1174928","0.0-3.0-108.0-0.0","33","97001","female","null","","","","null","","53","","","1173819","2","","","","1","","1100","4500","1109","4532","","","","","","","","","","","H","0","1100","left","scramble","1300","3","23","11","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","772","1175347","0.0-3.0-108.0-1.0-0.0","33","97001","female","413","","","","68","","53","","","1174928","","","","","0","","413","5600","419","5641","1900","1","23","11","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","773","1176839","0.0-3.0-108.0-2.0-0.0","33","97001","female","null","","","","null","","53","","","1175347","","","","","","","1487","6013","1492","6060","1487","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","774","1178147","0.0-3.0-108.0-4.0","33","97001","female","null","","","","null","","53","","","1176839","","","","","","","1300","7500","1308","7552","1300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","775","1179150","0.0-3.0-110.0-0.0","33","97001","female","995","","","","68","","54","","","1178147","2","","","","0","","995","8800","1003","8860","","1","12","26","faces","body_parts","53","1","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","F","0","0","","original","2300","3","12","26","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","53","1","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","776","1181164","0.0-3.0-110.0-2.0-0.0","33","97001","female","null","","","","null","","54","","","1179150","","","","","","","2005","9795","2014","9863","2005","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","777","1183470","0.0-3.0-110.0-4.0","33","97001","female","null","","","","null","","54","","","1181164","","","","","","","2300","11800","2306","11877","2300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","778","1184381","0.0-3.0-112.0-0.0","33","97001","female","905","","","","75","","55","","","1183470","2","","","","0","","905","14100","911","14183","","0","22","30","faces","body_parts","69","0","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","L","0","0","","original","1400","3","30","22","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","0","69","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","779","1186484","0.0-3.0-112.0-2.0-0.0","33","97001","female","null","","","","null","","55","","","1184381","","","","","","","2095","15005","2103","15094","2095","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","780","1187892","0.0-3.0-112.0-4.0","33","97001","female","null","","","","null","","55","","","1186484","","","","","","","1400","17100","1408","17197","1400","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","781","1189201","0.0-3.0-114.0-0.0","33","97001","female","null","","","","null","","56","","","1187892","2","","","","1","","1300","18500","1309","18605","","","","","","","","","","","G","0","1300","right","scramble","3100","3","41","2","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","782","1189670","0.0-3.0-114.0-1.0-0.0","33","97001","female","461","","","","75","","56","","","1189201","","","","","0","","461","19800","469","19914","1700","0","2","41","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","783","1190918","0.0-3.0-114.0-2.0-0.0","33","97001","female","null","","","","null","","56","","","1189670","","","","","","","1239","20261","1248","20383","1239","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","784","1194028","0.0-3.0-114.0-4.0","33","97001","female","null","","","","null","","56","","","1190918","","","","","","","3100","21500","3110","21631","3100","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","785","1196466","0.0-3.0-116.0-0.0","33","97001","female","2432","","","","75","","57","","","1194028","2","","","","0","","2432","24600","2438","24741","","0","38","18","objects","faces","64","36","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","J","0","0","","original","1500","3","18","38","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","36","64","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","786","1197051","0.0-3.0-116.0-2.0-0.0","33","97001","female","null","","","","null","","57","","","1196466","","","","","","","568","27032","585","27179","568","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","787","1198556","0.0-3.0-116.0-4.0","33","97001","female","null","","","","null","","57","","","1197051","","","","","","","1500","27600","1505","27764","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","788","1199411","0.0-3.0-118.0-0.0","33","97001","female","850","","","","75","","58","","","1198556","2","","","","0","","850","29100","855","29269","","0","2","41","outdoor_scenes","objects","80","38","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","G","0","0","","original","1200","3","41","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","38","80","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","789","1201570","0.0-3.0-118.0-2.0-0.0","33","97001","female","null","","","","null","","58","","","1199411","","","","","","","2150","29950","2159","30124","2150","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","790","1202778","0.0-3.0-118.0-4.0","33","97001","female","null","","","","null","","58","","","1201570","","","","","","","1200","32100","1208","32283","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","791","1203789","0.0-3.0-120.0-0.0","33","97001","female","null","","","","null","","59","","","1202778","2","","","","1","","1000","33300","1011","33491","","","","","","","","","","","C","0","1000","left","scramble","1500","3","7","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","792","1204422","0.0-3.0-120.0-1.0-0.0","33","97001","female","626","","","","68","","59","","","1203789","","","","","0","","626","34300","633","34502","2000","1","7","27","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","3","","","","","","","","","","1","","","","","",""
