,intact,intact_derivative,recombined,recombined_derivative,.5*intact + .5*recombined,intact - recombined,simulation,version,run,.5*recombined + .5*intact,recombined - intact
25,1.7685838373976415,2.7133210743490794,1.736905510479708,2.72238819408426,,,26,1,1,1.0469773340789001,1.030706584933173
26,1.629204750656212,2.8721146921135245,1.7163429467918274,2.798492683435722,1.0483211174121605,1.0337899103636008,27,1,1,,
27,1.4701387503485799,2.41306340867404,1.5085471108852075,2.3785297082349137,,,28,1,1,1.1351485907961294,1.0333805955432
28,1.6312251887562756,2.9056251801792983,1.7043376984776517,2.8272571638989863,,,29,1,1,1.1844733639944267,1.0394353521051563
29,1.7249253110782985,2.695688713969149,1.7369070975501966,2.6862896920889465,1.0297765840153887,1.0408798851695955,30,1,1,,
30,1.9825582598776534,4.063565166817764,2.352008902132741,3.7090570797819336,1.2264105859322474,1.3106192418152607,31,1,1,,
31,1.656719352655683,3.254255099428903,1.7455439049367207,3.17528158594838,1.1611029534814634,1.0476113609677498,32,1,1,,
32,1.9210874184865663,3.9835332785865103,1.7869438334363428,4.110306572526979,,,33,1,1,1.0752235516059085,1.0456724148285812
33,1.331840026120708,2.406736173555799,1.3186072368315347,2.414557317385877,1.035853706632105,1.0163752001563369,34,1,1,,
34,1.4983269375490607,2.7201404842545522,1.5524178948317637,2.6413120757043043,,,35,1,1,1.0827043489756656,1.0279888289099328
35,1.590113700529221,2.5940265916001266,1.6320084354637394,2.540576531749755,,,36,1,1,1.1076427223295933,1.0201274425438542
36,2.00620607335201,3.4992844771929166,2.095643476161093,3.408572584964198,,,37,1,1,1.1681283725211609,1.06015701609434
37,1.3630550356873132,2.2103092071948116,1.301129074878271,2.264959836615223,,,38,1,1,1.045228432980907,1.0523526231464244
38,2.237792670413854,3.449596418291183,2.1536356220854542,3.5233061322212156,1.0672524580484868,1.052754615915295,39,1,1,,
39,1.6285183266377208,2.917415343240704,1.7404065792506853,2.8127681627809373,1.0676118240699035,1.0593656182249296,40,1,1,,
40,1.598412406667284,2.774177324271463,1.6157664334478121,2.753759216440031,,,41,1,1,1.1150876148471678,1.0417017498769205
41,1.718634850965364,2.8347615432257913,1.9072781369549272,2.660370743830396,1.1578487230008478,1.2374732706107465,42,1,1,,
42,1.4701063528160543,2.6949151746540245,1.4919345490833162,2.6752761504974543,1.0322588722887922,1.0609110512878541,43,1,1,,
43,1.4086868984802023,2.4701324912455793,1.5916794500884421,2.2939028587060557,1.171793753428818,1.1688787837487633,44,1,1,,
44,1.8065318108133825,2.734852553052002,1.7965842515764847,2.7571886589400383,1.0390750163746276,1.0045774892627786,45,1,1,,
45,1.4897851571522907,2.4892370902676473,1.625359174339662,2.3569491628383337,1.0701019986762954,1.144263443789356,46,1,1,,
46,1.454066354478386,2.592680851325079,1.5737521297203854,2.481242097067319,1.173816259930654,1.0681776249388277,47,1,1,,
47,1.5877331605704654,3.1730692982640685,1.4715946303056564,3.280110062711508,1.5381518342830838,1.0438531438517018,48,1,1,,
48,1.2708988406410666,1.8967150809732587,1.3281278244010093,1.8460997737134057,,,49,1,1,1.0435762880760695,1.0389429397657963
49,1.5840236285216966,3.1333227122970175,1.5538130217237882,3.1630175279928716,,,50,1,1,1.0561496483672737,1.0513997291618302
50,1.9180997748249182,3.796692374436752,2.0644238197729465,3.638191843737223,1.1992755115928349,1.0848075035370202,1,2,1,,
51,1.5856637605452084,2.7329377711538547,1.616191726041412,2.7132619816822077,,,2,2,1,1.051948564614486,1.0138848747379803
52,1.6285195445602239,2.1624596670196645,1.6874534802463608,2.1187725658429515,1.0971510844581924,1.0283272733722322,3,2,1,,
53,2.3785710756361116,3.6515464817764216,2.318669190871216,3.733920315623442,1.1149838240320296,1.0509787219727438,4,2,1,,
54,1.4453423688353215,2.812389421079521,1.5141765370916387,2.746249567356702,,,5,2,1,1.118638647232207,1.0325140838826232
55,1.670399659672543,3.1497184224315564,1.667824264299641,3.1406686977054643,1.0545303673279276,1.046656119740497,6,2,1,,
56,1.7911384533684767,2.5930238201457705,1.7443145523374548,2.6365114449033475,1.0459005396986347,1.075562251656928,7,2,1,,
57,2.0344479535612066,3.6256414560723687,2.1837139358007263,3.493301586519814,,,8,2,1,1.071926130432299,1.0456222181195656
58,1.3385066220665138,1.9142081062124734,1.3714803865743448,1.8888166148125687,1.0236169409943274,1.1248255114789845,9,2,1,,
59,1.701917574895113,2.393999184745466,1.7815935417349826,2.3180258897922803,1.0573171275602202,1.1415246351006538,10,2,1,,
60,1.7101727467808643,2.677839859363733,1.5908718850880008,2.800740177794368,1.154587416401499,1.0908172916308247,11,2,1,,
61,1.8173025002260998,2.4171010161959297,1.8316217579440384,2.400843800613698,,,12,2,1,1.0453435071008532,1.0009710246708878
62,1.5851724834701275,3.109298053587272,1.7637673219910677,2.93596742019933,,,13,2,1,1.0999033158952716,1.1171663522778619
63,1.3856838510672076,2.5478372369911213,1.405371850760511,2.532684433423639,1.0360518095858087,1.012204151597589,14,2,1,,
64,1.909074682486448,2.9665166027358367,1.852025355945794,3.0147105054345404,,,15,2,1,1.120036052585182,1.0169729019906648
65,1.840410428061398,2.842854931274958,1.7522443912433616,2.9354637322784223,,,16,2,1,1.0558832646570289,1.0489976839490631
66,1.4547723278436362,2.968449836121057,1.5519925045751495,2.8805007036133867,1.0738280264686888,1.048226746078105,17,2,1,,
67,1.717983734728664,3.233015184493128,1.918708689008701,3.0496069544763498,1.114005199714217,1.1802378673725928,18,2,1,,
68,1.751192144443767,2.2884985650176386,1.5996792967867106,2.4286829383128947,,,19,2,1,1.1270284054724495,1.171825442694392
